Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,-3.45,0.05,0.30,2.05,-1.82,0.37,-0.53,0.63,1.59,1.59
  └─ Profit from operations,0.10,0.00,0.89,0.55,0.21,-0.06,-0.16,-0.41,-3.80,0.01
  └─ Receivables,0.89,0.19,-0.63,0.14,-0.70,0.04,-0.38,0.36,5.04,2.28
  └─ Inventory,0.27,0.01,-0.13,-0.01,-0.54,0.14,0.07,-0.11,-0.02,-0.07
  └─ Payables,-4.53,0.06,0.00,0.00,0.00,0.26,-0.06,0.90,0.39,-1.11
  └─ Other WC items,0.02,0.00,0.33,1.54,-0.68,0.13,0.00,0.00,0.00,0.00
  └─ Working capital changes,-3.35,0.26,-0.42,1.67,-1.92,0.56,-0.37,1.15,5.42,1.09
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,-0.13,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,-0.20,-0.21,-0.16,-0.17,-0.11,0.00,-0.01,-0.11,-0.03,0.48
Cash from Investing Activity,1.06,0.73,-1.40,-1.06,0.21,-0.64,0.43,0.45,0.14,-0.76
  └─ Fixed assets purchased,-0.15,-0.23,-0.10,-0.55,-1.29,-0.37,-0.14,-0.11,-0.03,-1.80
  └─ Fixed assets sold,0.02,0.00,0.00,0.00,0.00,0.02,0.29,0.00,0.00,0.00
  └─ Investments purchased,-0.02,-0.03,-16.85,1.13,-0.15,-0.30,0.00,0.00,-0.28,-0.05
  └─ Investments sold,0.50,0.00,15.55,-1.64,1.64,0.00,0.15,0.21,0.17,1.56
  └─ Interest received,0.71,0.89,0.00,0.00,0.00,0.02,0.12,0.35,0.00,0.00
  └─ Other investing items,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.01,0.27,-0.47
Cash from Financing Activity,2.40,0.17,-0.01,0.22,0.77,0.02,-0.05,-0.16,-0.77,0.00
  └─ Proceeds from shares,2.56,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.96,0.02,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,-0.01,0.00,0.00,0.00,-0.05,-0.16,-0.77,0.00
  └─ Dividends paid,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.04,-0.03,0.00,0.22,-0.19,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.01,0.95,-1.11,1.22,-0.84,-0.24,-0.15,0.92,0.96,0.83
  └─ Free Cash Flow,-3.58,-0.18,0.20,1.50,-3.11,0.02,-0.38,0.52,1.56,-0.21
  └─ CFO/OP,-421%,6%,43%,427%,-1400%,925%,-482%,630%,-46%,-73%
