Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-706,-2154,5871,5802,3555,2433,1373,1596,1506,1500,1572,1820
  └─ Profit from operations,1960,2239,2130,1174,612,68,185,-84,53,50,-359,-631
  └─ Receivables,-120,108,-169,320,-50,249,-94,-38,6,-35,54,-36
  └─ Inventory,-8,5,57,1,-0,-0,-0,-0,0,-2,-0,0
  └─ Payables,-1,68,66,-22,25,33,4,107,45,454,418,653
  └─ Loans Advances,-3442,-4131,3829,4410,2752,1884,566,784,534,300,213,13
  └─ Other WC items,966,-336,-36,-0,241,157,719,785,934,755,1239,1842
  └─ Working capital changes,-2605,-4285,3747,4708,2968,2324,1195,1637,1520,1472,1923,2473
  └─ Interest paid,0,0,0,0,0,0,0,0,-67,-22,8,0
  └─ Direct taxes,-61,-107,-7,-80,-26,0,-7,0,0,0,0,0
  └─ Other operating items,0,0,0,0,0,41,0,42,0,0,0,-21
Cash from Investing Activity,-612,499,2149,-457,-31,-436,-1181,-689,-939,-1348,-1185,-2176
  └─ Fixed assets purchased,-38,-50,-33,-30,-34,-25,-19,-40,-40,-21,-25,-13
  └─ Fixed assets sold,3,3,18,4,2,2,1,1,1,0,0,2
  └─ Capital WIP,9,-1,-8,0,0,0,0,0,0,0,0,0
  └─ Investments purchased,-20269,-31155,-45932,-19851,-935,-1592,-2485,-1952,-2315,-2280,-2740,-8695
  └─ Investments sold,19391,31706,48109,20014,674,986,1320,1281,978,732,854,6049
  └─ Interest received,245,225,206,127,113,155,182,230,344,486,634,802
  └─ Dividends received,6,7,1,0,0,0,0,0,1,4,5,6
  └─ Invest in subsidiaries,0,0,-109,0,0,0,0,0,0,0,0,0
  └─ Acquisition of companies,0,-325,0,0,0,0,0,0,0,-3,0,0
  └─ Other investing items,42,90,-102,-721,149,39,-181,-209,93,-265,86,-326
Cash from Financing Activity,1094,1853,-7696,-6455,-3819,-1743,-314,559,-2079,-156,-285,690
  └─ Proceeds from shares,153,13,5,3,313,190,359,737,122,155,11,3
  └─ Proceeds from debentures,0,907,620,0,0,0,0,0,0,0,0,0
  └─ Redemption of debentures,-664,0,-1977,-1264,-341,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,2910,3128,0,1,3,1,15,8,0,28,0,262
  └─ Repayment of borrowings,0,0,-1438,-3861,-2854,-1312,-471,-64,-2128,-268,-206,0
  └─ Interest paid fin,-1497,-1504,-1808,-1331,-939,-569,-246,-88,-54,-38,-53,-22
  └─ Dividends paid,-147,-162,-38,0,0,0,0,0,0,0,0,0
  └─ Financial liabilities,0,0,0,-3,-1,-28,-27,-26,-19,-37,-37,-31
  └─ Share application money,0,0,2,0,0,0,0,0,0,0,0,0
  └─ Application money refund,0,0,0,0,0,0,0,0,0,4,0,67
  └─ Other financing items,340,-529,-3062,0,0,-26,56,-9,0,0,0,410
Net Cash Flow,-224,198,324,-1110,-295,254,-122,1466,-1512,-4,102,334
  └─ Free Cash Flow,-732,-2202,5847,5776,3522,2410,1355,1557,1466,1479,1547,1809
  └─ CFO/OP,-30%,-173%,287%,-3525%,-565%,5635%,497%,-438%,312%,407%,441%,1342%
