Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3.55,-5.62,5.65,4.04,-0.01,4.95,19.56,-6.41,2.89,10.07,0.42
  └─ Profit from operations,2.10,3.54,4.60,6.71,-3.88,19.77,22.95,3.82,6.29,8.65,11.52
  └─ Receivables,-0.59,-4.80,-5.99,-5.12,6.18,-9.70,4.85,-4.04,-0.58,-3.67,-4.75
  └─ Inventory,-0.01,-0.40,0.38,-0.13,-0.72,-2.51,3.49,0.58,-0.22,-0.53,-1.41
  └─ Payables,3.23,-2.63,8.37,4.48,-0.81,1.39,-0.63,0.50,-0.51,1.03,2.95
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.00,7.04,0.00,0.00,0.00,0.00
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.00,-12.05,-4.51,-0.32,4.60,-7.78
  └─ Working capital changes,2.63,-7.83,2.76,-0.78,4.65,-10.82,2.70,-7.47,-1.63,1.42,-10.99
  └─ Interest paid,-1.18,-1.33,-1.71,-1.90,-2.73,-2.09,0.00,0.00,0.00,0.00,0.00
  └─ Direct taxes,0.00,0.00,0.00,0.00,1.96,-1.91,-6.08,-2.75,-1.78,0.00,-0.11
Cash from Investing Activity,-3.63,-8.90,-14.35,-7.87,-1.90,-0.80,-1.20,-6.93,-11.53,-15.62,-9.98
  └─ Fixed assets purchased,-3.70,-8.90,-14.35,-7.87,-1.99,-0.80,-2.34,-8.16,-12.03,-16.03,-8.18
  └─ Fixed assets sold,0.07,0.00,0.00,0.00,0.09,0.00,0.11,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.38,0.41,0.04
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.05,0.12
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,-0.05,-1.96
Cash from Financing Activity,0.23,14.57,9.86,6.08,0.44,-0.13,5.67,-9.54,2.35,5.24,18.83
  └─ Proceeds from shares,0.00,14.55,4.77,8.45,0.00,0.00,2.69,0.43,0.00,0.35,19.84
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.44,0.00,4.72,0.00,6.28,6.65,3.65
  └─ Repayment of borrowings,0.00,0.00,0.00,-2.37,0.00,-0.13,0.00,-6.10,-1.93,0.00,-1.63
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,-0.97,-0.97,-0.97,-1.76,-2.04
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,-0.77,-1.84,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.06,-1.03,0.00,-0.99
  └─ Other financing items,0.23,0.01,5.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.15,0.05,1.17,2.25,-1.47,4.02,24.03,-22.88,-6.29,-0.30,9.26
  └─ Free Cash Flow,-0.08,-14.52,-8.70,-3.83,-1.91,4.15,17.33,-14.57,-9.14,-5.96,-7.76
  └─ CFO/OP,197%,-176%,165%,69%,32%,39%,153%,-269%,101%,135%,5%
