Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,7,8,27,23,12,-36,2
  └─ Profit from operations,21,17,20,31,37,43,78
  └─ Receivables,-9,14,-1,6,-8,-9,-13
  └─ Inventory,6,10,-7,-4,-3,-38,-51
  └─ Payables,2,-29,0,-7,7,5,8
  └─ Loans Advances,0,0,4,1,-9,-2,-8
  └─ Other WC items,-10,-4,12,1,-7,-28,4
  └─ Working capital changes,-11,-8,9,-3,-19,-71,-60
  └─ Direct taxes,-3,2,-2,-5,-6,-8,-16
  └─ Other operating items,0,-3,0,0,0,0,0
Cash from Investing Activity,-15,-7,-0,2,-13,-19,-35
  └─ Fixed assets purchased,-5.84,-10.31,-12.58,-8.12,-15.65,-23.97,-38.51
  └─ Fixed assets sold,2.13,2.67,11.14,10.18,3.38,2.79,0.61
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.88
  └─ Interest received,1.03,0.76,1.17,2.50,2.16,2.90,1.80
  └─ Investment in group cos,0.00,0.00,-0.10,-2.98,-2.91,-0.42,0.00
  └─ Other investing items,-12.11,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,-4,-1,-19,-19,1,92,-2
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,86.71,0.00
  └─ Proceeds from borrowings,2.63,4.62,0.00,0.00,7.84,20.47,6.46
  └─ Repayment of borrowings,0.00,0.00,-11.55,-11.77,0.00,0.00,0.00
  └─ Interest paid fin,-6.96,-5.79,-7.39,-6.79,-6.50,-7.17,-8.71
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,-8.51,0.00
Net Cash Flow,-12,-0,8,6,0,36,-36
  └─ Free Cash Flow,4,0,26,25,-0,-58,-36
  └─ CFO/OP,52%,39%,154%,104%,53%,-66%,24%
