Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,584,959,441,1249,1156,1485,1851,1300,2526,2573,2481,2612
  └─ Profit from operations,861,1230,1289,1517,1754,1860,2540,2214,2846,3177,3174,3555
  └─ Receivables,-25,-32,-9,-125,-87,79,61,-72,1,-64,-53,-13
  └─ Inventory,17,-35,-221,9,-127,43,-351,-275,177,13,-54,-105
  └─ Payables,0,0,0,0,0,0,0,64,292,237,210,25
  └─ Loans Advances,14,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,18,200,-221,345,211,6,234,-44,-65,-25,-107,-28
  └─ Working capital changes,25,133,-451,228,-2,127,-56,-327,406,161,-4,-121
  └─ Direct taxes,-301,-403,-397,-496,-596,-503,-633,-587,-726,-765,-689,-822
Cash from Investing Activity,-450,-705,-150,-957,-852,-1526,459,914,-1507,485,87,-757
  └─ Fixed assets purchased,-118,-251,-360,-423,-401,-244,-242,-550,-711,-553,-375,-206
  └─ Fixed assets sold,164,1,8,2,2,1,2,3,78,65,5,2
  └─ Investments purchased,-277,-211,0,-537,-334,-1327,0,-21,-1468,-191,-945,-976
  └─ Investments sold,0,0,359,0,0,0,179,1069,443,771,919,254
  └─ Interest received,30,66,75,109,117,128,233,207,175,170,151,143
  └─ Dividends received,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Investment in group cos,0,0,-14,0,0,0,0,0,-215,0,0,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,262,0,0,0
  └─ Inter corporate deposits,-250,-311,-218,-107,-239,-89,289,202,88,250,385,-15
  └─ Other investing items,0,0,0,-0,3,6,-2,5,-159,-27,-54,39
Cash from Financing Activity,-181,-246,-295,-232,-353,58,-2244,-2246,-1028,-2839,-2762,-1783
  └─ Proceeds from shares,0,4,6,15,30,24,103,0,0,0,0,0
  └─ Proceeds from debentures,0,0,0,0,0,721,0,699,0,0,0,0
  └─ Redemption of debentures,0,0,0,0,0,-869,0,0,-721,0,-699,-0
  └─ Proceeds from borrowings,17,0,0,0,0,641,568,645,1312,201,26,324
  └─ Repayment of borrowings,-27,0,0,0,-42,0,0,-984,-70,-1141,-149,-192
  └─ Interest paid fin,-3,-5,-6,-7,-9,-36,-102,-119,-196,-165,-172,-108
  └─ Dividends paid,-168,-231,-288,-317,-354,-433,-2824,-2485,-1359,-1732,-1768,-1804
  └─ Financial liabilities,0,0,0,0,0,-2,-3,-2,-3,-2,-4,-3
  └─ Other financing items,0,-15,-7,78,23,12,14,0,9,0,2,0
Net Cash Flow,-47,8,-4,60,-49,17,66,-32,-9,219,-194,72
  └─ Free Cash Flow,631,710,89,828,756,1241,1611,752,1893,2085,2110,2408
  └─ CFO/OP,102%,111%,66%,116%,101%,108%,99%,86%,115%,105%,100%,98%
