Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.32,1.53,3.42,0.78,0.94,0.53,-0.97,-0.93
  └─ Profit from operations,2.87,2.90,4.32,2.26,1.17,1.66,0.41,4.66
  └─ Receivables,0.30,-0.16,0.11,-0.01,0.21,-0.17,0.15,-0.12
  └─ Inventory,0.09,-0.51,0.49,-0.01,-0.28,0.27,-0.08,-0.14
  └─ Payables,0.00,0.27,0.10,0.00,0.00,0.00,0.00,0.00
  └─ Loans Advances,0.03,-0.85,-1.36,0.00,-0.06,0.02,0.02,-0.04
  └─ Operating borrowings,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-2.93,-0.11,-0.25,-1.96,-0.32,-1.31,-1.73,-1.03
  └─ Working capital changes,-2.51,-1.37,-0.89,-1.99,-0.45,-1.19,-1.64,-1.32
  └─ Direct taxes,-0.03,0.00,0.00,0.50,0.22,0.06,0.26,-0.10
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.17
Cash from Investing Activity,-0.67,-0.61,-4.59,-1.72,-1.11,2.59,0.78,0.37
  └─ Fixed assets purchased,-0.24,-0.21,-0.72,0.00,0.00,0.00,0.00,0.00
  └─ Capital WIP,0.00,0.00,0.00,0.00,0.00,-0.50,0.50,0.00
  └─ Investments purchased,-0.45,-0.82,-3.95,-1.71,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.09,3.26,0.55,0.35
  └─ Investment income,0.00,0.41,0.07,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02
  └─ Other investing items,0.00,0.00,0.00,-0.02,-1.21,-0.19,-0.29,0.00
Cash from Financing Activity,0.00,0.00,0.45,0.70,0.15,-3.33,0.18,0.57
  └─ Proceeds from borrowings,0.00,0.00,0.45,0.76,0.18,1.18,0.21,0.60
  └─ Interest paid fin,0.00,0.00,0.00,-0.06,-0.03,-0.03,-0.03,-0.03
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,-4.48,0.00,0.00
Net Cash Flow,-0.35,0.93,-0.72,-0.25,-0.02,-0.21,0.00,0.01
  └─ Free Cash Flow,0.08,1.32,2.70,0.78,0.94,0.03,-0.47,-0.93
  └─ CFO/OP,12%,54%,79%,10%,83%,588%,241%,-377%
