Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,36,-10,-0,-2,-1,-6,-61,-52
  └─ Profit from operations,29.64,23.23,-4.18,0.16,-9.11,-21.52,-2.96,-2.21
  └─ Receivables,15.65,-12.45,-0.43,-0.34,4.02,16.51,0.18,0.03
  └─ Inventory,-2.20,-0.37,6.87,0.00,-0.33,0.24,0.03,-0.07
  └─ Payables,1.26,2.59,-3.92,-0.01,0.25,-0.17,-0.05,0.01
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.00,-56.20,-38.21
  └─ Operating borrowings,0.00,0.00,0.00,0.00,10.15,1.77,2.57,-5.07
  └─ Other WC items,7.47,-10.58,5.14,0.66,-1.06,2.07,-0.49,0.44
  └─ Working capital changes,22.17,-20.81,7.66,0.32,13.03,20.42,-53.95,-42.86
  └─ Direct taxes,-16.12,-11.96,-3.74,-2.71,-5.26,-4.78,-4.46,-6.99
Cash from Investing Activity,-27,-45,-5,-8,-7,20,49,47
  └─ Fixed assets purchased,-1.00,-0.52,-0.01,-1.66,-29.00,-25.85,-0.05,-0.02
  └─ Fixed assets sold,0.00,0.01,0.00,0.09,0.05,2.91,0.09,0.09
  └─ Capital WIP,0.00,0.00,0.00,0.00,-25.79,25.79,0.00,-0.02
  └─ Investments purchased,0.00,0.00,-2.27,-0.25,-0.61,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.02,2.28,0.00,0.00
  └─ Interest received,19.76,19.96,12.72,16.49,15.36,17.17,22.81,23.82
  └─ Other investing items,-45.78,-64.13,-15.37,-22.35,33.03,-2.76,25.85,23.04
Cash from Financing Activity,0,0,-0,0,2,-2,-0,-0
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,1.95,0.00,0.70,0.68
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-1.95,0.00,0.00
  └─ Interest paid fin,-0.10,-0.15,-0.17,-0.17,-0.76,-0.78,-0.75,-0.92
  └─ Dividends paid,0.00,0.00,-0.53,0.00,0.00,0.00,0.00,0.00
  └─ Financial liabilities,0.00,-0.17,-0.03,0.00,0.00,0.00,-0.03,0.00
  └─ Other financing items,0.42,0.48,0.24,0.41,0.58,0.63,0.00,-0.09
Net Cash Flow,9,-54,-6,-10,-6,12,-13,-5
  └─ Free Cash Flow,35,-10,-0,-4,-56,-3,-61,-52
  └─ CFO/OP,106%,6%,38%,3%,61%,25%,-287%,2022%
