Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-6.00,1.07,0.51,-0.82,-0.26,-0.31,-0.33,-0.71,-0.59,1.30
  └─ Profit from operations,5.95,0.55,0.10,-0.12,-0.23,-0.18,-0.28,-0.26,-0.39,2.10
  └─ Receivables,-0.13,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Inventory,3.39,0.50,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,0.00,0.32,0.44,-0.62,0.03,0.00,0.00,0.00,0.00,0.03
  └─ Loans Advances,-10.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-3.17,-0.09,0.00,0.00,0.00,0.03,-0.03,0.03,-0.11,0.09
  └─ Working capital changes,-10.87,0.73,0.47,-0.64,0.02,0.03,-0.03,0.03,-0.11,0.12
  └─ Direct taxes,-1.07,-0.20,-0.07,-0.05,-0.06,-0.16,-0.02,-0.48,-0.09,-0.92
Cash from Investing Activity,0.00,1.86,1.72,1.79,2.24,2.48,2.82,3.17,3.56,-0.04
  └─ Investments purchased,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,1.88,1.94,2.05,2.25,2.52,2.82,3.17,3.54,0.00
  └─ Other investing items,0.02,-0.02,-0.21,-0.26,-0.01,-0.04,0.00,0.00,0.02,-0.04
Cash from Financing Activity,5.97,-2.90,-2.27,-0.95,-2.00,-2.16,-2.41,-2.55,-2.94,-1.29
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.61
  └─ Proceeds from borrowings,6.51,0.00,1.40,1.60,1.78,2.10,1.62,2.01,0.00,0.00
  └─ Repayment of borrowings,0.00,-1.11,-1.72,-0.72,-2.25,-2.52,-2.85,-3.17,-4.29,-3.48
  └─ Interest paid fin,-0.54,-1.36,-1.49,-1.37,-1.53,-1.74,-1.18,-1.38,-1.59,0.00
  └─ Dividends paid,0.00,-0.43,-0.45,-0.47,0.00,0.00,0.00,0.00,0.00,-0.42
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,0.00
Net Cash Flow,-0.03,0.03,-0.03,0.02,-0.02,0.00,0.08,-0.09,0.03,-0.03
  └─ Free Cash Flow,-6.00,1.07,0.51,-0.82,-0.26,-0.31,-0.33,-0.71,-0.59,1.30
  └─ CFO/OP,-98%,249%,31%,-46%,-10%,-7%,-12%,-8%,-16%,61%
