Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,6,11,13,33,43,31,84,11,75,77,46,80
  └─ Profit from operations,18,27,21,35,57,44,90,84,98,67,53,63
  └─ Receivables,4,1,-8,-2,-5,3,-7,-9,-4,5,6,-2
  └─ Inventory,-13,-17,-10,-7,-11,-11,-11,-27,-14,1,-18,10
  └─ Payables,5,8,16,10,6,18,28,-18,2,1,2,14
  └─ Loans Advances,-2,-5,-6,-1,4,-10,0,1,-1,1,2,-1
  └─ Other WC items,-2,-0,3,0,0,-8,-3,-4,1,6,6,2
  └─ Working capital changes,-9,-13,-5,-0,-6,-8,8,-57,-16,14,-2,23
  └─ Direct taxes,-3,-3,-3,-1,-7,-5,-14,-15,-6,-4,-5,-6
Cash from Investing Activity,-50,-92,-38,-29,-47,-59,-193,-43,-49,-77,-36,-25
  └─ Fixed assets purchased,-50,-67,-50,-41,-52,-59,-50,-39,-59,-34,-32,-84
  └─ Fixed assets sold,0,0,0,0,6,0,0,0,1,2,0,1
  └─ Capital WIP,0,0,0,0,0,0,0,0,0,0,0,1
  └─ Interest received,0,1,1,2,0,1,4,10,4,4,5,4
  └─ Other investing items,-0,-25,11,10,-1,-1,-148,-14,5,-48,-10,53
Cash from Financing Activity,58,69,29,-9,5,33,163,8,-28,-15,-2,-52
  └─ Proceeds from shares,74.00,30.00,25.00,2.43,0.00,11.22,237.60,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,41.97,20.73,37.22,69.33,47.57,0.00,17.50,3.00,10.00,78.00,3.00
  └─ Repayment of borrowings,-14.90,0.00,-12.33,-42.79,-59.79,-21.43,-73.33,-12.00,-17.87,-2.86,-58.15,-30.00
  └─ Interest paid fin,-0.63,-2.79,-4.22,-6.23,-4.46,-4.55,-1.55,-0.24,-7.42,-6.15,-6.60,-6.63
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.83,-2.83,-2.35,-1.17,-1.17
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.17,-13.97,-14.39,-16.87
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,8.30,0.00,0.00,0.00
Net Cash Flow,14,-11,4,-5,2,5,53,-24,-2,-15,7,3
  └─ Free Cash Flow,-44,-56,-37,-8,-3,-27,34,-28,17,45,15,-2
  └─ CFO/OP,49%,53%,80%,100%,89%,84%,112%,32%,86%,128%,87%,137%
