Metric,Mar 2016
Cash from Operating Activity,-2.83
  └─ Profit from operations,-3.16
  └─ Receivables,0.37
  └─ Inventory,-0.14
  └─ Payables,0.09
  └─ Working capital changes,0.33
Cash from Investing Activity,0.06
  └─ Fixed assets purchased,-0.03
  └─ Dividends received,0.18
  └─ Other investing items,-0.09
Cash from Financing Activity,2.62
  └─ Proceeds from shares,2.15
  └─ Other financing items,0.47
Net Cash Flow,-0.15
  └─ Free Cash Flow,-2.86
  └─ CFO/OP,88%
