Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.33,1.84,0.29,-1.65,-11.36
  └─ Profit from operations,0.63,0.77,5.60,5.74,-0.18
  └─ Receivables,0.46,-0.46,-1.93,-5.74,1.64
  └─ Inventory,0.00,-0.10,0.04,0.08,0.00
  └─ Payables,0.00,0.00,0.00,0.00,0.11
  └─ Loans Advances,-1.13,1.75,-2.89,-0.82,-8.89
  └─ Operating borrowings,-0.07,0.04,0.09,-0.42,-0.23
  └─ Other WC items,-0.09,0.04,0.79,0.94,-3.53
  └─ Working capital changes,-0.83,1.27,-3.90,-5.96,-10.91
  └─ Direct taxes,-0.13,-0.19,-1.41,-1.44,-0.28
Cash from Investing Activity,-0.04,-2.01,0.53,-4.58,-2.04
  └─ Fixed assets purchased,-0.04,-0.64,-0.11,-3.39,-0.12
  └─ Capital WIP,0.00,0.00,0.00,0.00,-2.94
  └─ Investments purchased,0.00,0.00,-0.01,-1.03,0.00
  └─ Interest received,0.00,0.00,0.04,0.75,1.02
  └─ Other investing items,0.00,-1.38,0.61,-0.91,0.00
Cash from Financing Activity,-0.05,-0.02,3.94,20.53,5.77
  └─ Proceeds from shares,0.00,0.00,3.78,20.43,5.85
  └─ Proceeds from borrowings,0.00,0.00,0.16,0.09,0.00
  └─ Repayment of borrowings,-0.05,-0.02,0.00,0.00,-0.05
  └─ Interest paid fin,0.00,0.00,0.00,0.00,-0.04
Net Cash Flow,-0.42,-0.19,4.77,14.30,-7.63
  └─ Free Cash Flow,-0.37,1.20,0.18,-5.04,-14.42
  └─ CFO/OP,-34%,260%,31%,-4%,2462%
