Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity,-15.54,1.55,-2.03,,-0.49,0.19,-0.18
  └─ Profit from operations,0.64,2.52,2.89,,0.01,0.03,0.03
  └─ Receivables,-0.11,-0.32,-4.76,,0.00,0.00,0.00
  └─ Inventory,-20.07,0.00,0.00,,0.00,0.00,0.00
  └─ Payables,3.22,0.00,0.00,,0.00,0.00,0.00
  └─ Loans Advances,0.88,0.00,0.00,,0.00,0.00,0.00
  └─ Other WC items,-0.03,-0.34,0.30,,-0.50,0.16,-0.21
  └─ Working capital changes,-16.11,-0.66,-4.46,,-0.50,0.16,-0.21
  └─ Direct taxes,-0.07,0.00,0.00,,-0.01,0.00,0.00
  └─ Other operating items,0.00,-0.31,-0.46,,0.00,0.00,0.00
Cash from Investing Activity,-0.91,1.02,-0.57,,0.00,0.00,0.00
  └─ Fixed assets purchased,-1.05,-0.14,-0.29,,0.00,0.00,0.00
  └─ Fixed assets sold,0.16,0.00,0.00,,0.00,0.00,0.00
  └─ Investments sold,0.00,1.16,0.07,,0.00,0.00,0.00
  └─ Other investing items,-0.02,0.00,-0.35,,0.00,0.00,0.00
Cash from Financing Activity,17.10,-3.06,2.73,,0.00,0.00,0.00
  └─ Proceeds from borrowings,17.10,-1.87,4.32,,0.00,0.00,0.00
  └─ Interest paid fin,0.00,-1.19,-1.59,,0.00,0.00,0.00
Net Cash Flow,0.65,-0.49,0.13,,-0.49,0.19,-0.18
  └─ Free Cash Flow,-16.43,1.41,-2.32,,-0.49,0.19,-0.18
  └─ CFO/OP,-1502%,62%,-71%,,-4800%,633%,-900%
