Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,-0.38,-1.11,-0.07,-0.12,0.63,-0.31,0.36,-0.24,-0.77,-0.23
  └─ Profit from operations,-0.32,-0.65,-0.54,-0.43,-0.31,-0.26,-0.18,-0.24,-0.93,-0.21
  └─ Receivables,0.02,-0.15,0.11,-0.17,0.19,-0.06,0.00,-0.01,0.70,0.00
  └─ Inventory,-0.72,-0.24,0.33,0.34,0.09,0.00,0.00,0.00,0.00,0.00
  └─ Payables,0.00,0.00,0.00,0.18,-0.16,0.00,0.00,-0.02,0.00,0.00
  └─ Loans Advances,0.38,-0.06,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.27,-0.01,0.02,-0.02,0.81,0.01,0.54,0.02,-0.54,-0.02
  └─ Working capital changes,-0.06,-0.46,0.47,0.31,0.94,-0.05,0.54,0.00,0.16,-0.02
Cash from Investing Activity,0.38,0.60,0.17,0.02,-0.06,0.00,0.00,0.00,1.00,0.37
  └─ Fixed assets purchased,-0.12,-0.35,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01
  └─ Fixed assets sold,0.37,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.13,0.76,0.22,0.02,0.00,0.00,0.00,0.00,1.00,0.38
Cash from Financing Activity,-0.05,0.78,-0.39,0.10,-0.56,0.30,-0.35,0.24,-0.25,-0.12
  └─ Proceeds from borrowings,0.01,0.89,0.00,0.31,0.00,0.45,0.00,0.43,0.03,0.10
  └─ Repayment of borrowings,-0.03,0.00,-0.22,-0.21,-0.38,0.00,-0.16,0.00,-0.09,-0.08
  └─ Interest paid fin,-0.04,-0.12,-0.17,0.00,-0.18,-0.15,-0.19,-0.19,-0.19,-0.14
Net Cash Flow,-0.05,0.27,-0.30,-0.01,0.01,0.00,0.01,0.00,-0.02,0.02
  └─ Free Cash Flow,-0.13,-1.27,-0.12,-0.12,0.62,-0.31,0.36,-0.24,-0.77,-0.24
  └─ CFO/OP,79%,168%,13%,20%,-170%,119%,-189%,100%,82%,100%
