Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1,0,3,-3,-5,3,-48
  └─ Profit from operations,1,1,6,6,6,7,24
  └─ Receivables,-1,-0,-1,-6,-5,-4,-18
  └─ Inventory,-1,-2,-4,0,-4,-8,-40
  └─ Payables,0,1,1,-1,0,11,24
  └─ Loans Advances,-0,-0,-2,-1,1,-0,-18
  └─ Other WC items,0,-0,3,-1,-2,-3,-15
  └─ Working capital changes,-2,-2,-3,-9,-10,-4,-67
  └─ Direct taxes,0,1,-0,-0,-0,-1,-5
Cash from Investing Activity,-1,-1,-11,-2,-3,-3,-31
  └─ Fixed assets purchased,-0.03,-1.32,-11.23,-2.43,-3.20,-3.05,-33.96
  └─ Capital WIP,-0.64,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,-0.07,0.00,0.00,-0.30
  └─ Interest received,0.00,0.00,0.02,0.13,0.07,0.35,3.68
  └─ Other investing items,-0.36,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,2,1,13,1,12,22,109
  └─ Proceeds from shares,0,2,15,0,6,31,44
  └─ Proceeds from borrowings,2,1,1,2,12,0,71
  └─ Repayment of borrowings,0,-2,-2,-0,-5,-4,0
  └─ Interest paid fin,-0,-0,-0,-0,-1,-1,-5
  └─ Other financing items,0,0,-0,0,0,-3,0
Net Cash Flow,0,-0,5,-4,5,22,30
  └─ Free Cash Flow,-1,-1,-8,-6,-8,-0,-82
  └─ CFO/OP,-76%,-14%,57%,-49%,-79%,48%,-164%
