Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-16,-14,12,-13,1,6,11,24,-4,28,2,24
  └─ Profit from operations,2.15,-9.68,-6.53,1.00,5.87,18.28,17.35,19.12,13.44,17.52,17.89,14.51
  └─ Receivables,-15.18,1.42,11.03,-8.76,2.42,-20.55,-14.10,9.64,-13.10,10.06,-25.96,9.55
  └─ Inventory,-1.60,1.70,0.00,-0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-1.26,-6.36,7.69,-4.95,-5.85,8.10,7.71,-5.08,-4.17,0.23,9.92,-2.50
  └─ Working capital changes,-18.04,-3.24,18.71,-13.74,-3.38,-12.45,-6.40,4.55,-17.27,10.29,-16.04,7.05
  └─ Direct taxes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.97
  └─ Other operating items,-0.02,-1.47,0.00,0.00,-1.03,-0.03,0.00,-0.14,0.00,0.00,0.00,0.00
Cash from Investing Activity,1,3,-4,4,-2,-0,0,-12,-7,-23,10,6
  └─ Fixed assets purchased,-1.20,-0.21,-7.92,-0.20,-1.22,-1.30,-0.83,-7.24,-10.01,-1.79,-5.27,-13.87
  └─ Capital WIP,0.00,0.00,0.00,-0.62,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,-0.05,0.00,0.00,-3.67,0.00,-0.01,-5.57,-2.00,-23.49,0.00,0.00
  └─ Investments sold,0.00,0.00,2.51,4.90,0.00,0.00,0.00,0.00,0.00,0.00,10.49,0.00
  └─ Other investing items,2.65,3.49,1.05,0.22,1.80,1.09,1.35,0.83,4.84,2.31,4.84,20.36
Cash from Financing Activity,14,4,-2,3,-2,-1,-4,-2,1,-1,-5,-3
  └─ Proceeds from shares,0.00,0.48,0.09,0.00,3.69,0.00,0.01,0.01,3.70,0.00,0.00,0.31
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,-1.08,0.00,0.00,0.00,0.00,0.00,-0.10
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.90,-0.90,-1.17,-2.35,-2.33
  └─ Share application money,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.92,0.00,0.00,0.00,0.00
  └─ Application money refund,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,-0.92,0.00,0.00,0.00
  └─ Other financing items,14.00,3.31,-1.66,2.61,-6.86,-0.38,-3.73,-2.44,-0.43,0.31,-2.51,-0.56
Net Cash Flow,-0,-7,6,-6,-2,4,8,9,-10,4,7,27
  └─ Free Cash Flow,-17,-15,4,-14,2,4,10,16,-14,26,-3,10
  └─ CFO/OP,-408%,150%,-2709%,-187%,13%,27%,51%,95%,-22%,134%,9%,177%
