Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-6.12,-25.90,60.95,78.03,-14.72,-13.00,-0.16,0.38,-1.02,-0.57,1.95
  └─ Profit from operations,34.83,63.14,100.07,121.57,-30.71,9.30,-2.24,0.58,0.10,6.45,3.32
  └─ Receivables,-27.72,-105.54,18.67,-81.30,16.87,-19.06,0.63,-0.68,-1.07,-5.86,-0.72
  └─ Inventory,-2.32,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,5.35,6.86,1.15,10.09,-18.03,4.79,0.00,0.00,0.00,0.55,0.23
  └─ Loans Advances,-15.65,10.24,-52.64,27.07,18.95,-7.82,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.48,-0.05,-1.72,-0.22
  └─ Working capital changes,-40.34,-86.12,-32.82,-44.14,17.79,-22.09,2.08,-0.20,-1.11,-7.03,-0.71
  └─ Direct taxes,-0.60,-2.92,-6.30,0.60,-1.80,-0.21,0.00,0.00,0.00,0.00,-0.66
  └─ Other operating items,0.01,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,-0.02,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-14.80,-62.12,-163.46,-108.06,-1.06,-16.04,-8.20,-0.46,-0.08,-1.34,-3.07
  └─ Fixed assets purchased,-12.30,-48.33,-170.58,-107.76,-0.47,-7.35,-8.20,-0.46,-0.08,-1.34,-3.08
  └─ Fixed assets sold,0.00,0.00,22.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-13.65,-23.66,-15.09,-8.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,10.91,9.66,22.41,17.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.53,1.19,1.59,-0.81,-0.11,-0.72,0.00,0.00,0.00,0.00,0.00
  └─ Dividends received,0.15,0.16,0.45,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-0.44,-1.14,-24.65,-8.29,-0.48,-7.97,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,39.50,117.66,109.94,-10.62,2.16,33.34,8.33,0.81,0.48,6.74,2.35
  └─ Proceeds from shares,42.41,120.81,113.59,1.12,0.00,27.54,10.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.80,0.00,2.16,4.82,0.00,0.88,0.60,7.30,2.45
  └─ Repayment of borrowings,-1.55,-0.01,-0.08,-0.25,0.00,0.00,-1.67,0.00,0.00,0.00,0.00
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.12,-0.56,-0.11
  └─ Dividends paid,-1.36,-3.14,-7.72,-8.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Share application money,0.00,0.00,3.35,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00
  └─ Application money refund,0.00,0.00,0.00,-2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,-0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,18.58,29.64,7.43,-40.65,-13.62,4.30,-0.03,0.74,-0.62,4.83,1.22
  └─ Free Cash Flow,-18.42,-74.23,-87.22,-29.73,-15.19,-20.35,-8.36,-0.08,-1.10,-1.91,-1.13
  └─ CFO/OP,-18%,-42%,69%,-31%,10%,-323%,27%,67%,-1020%,-29%,84%
