Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,40,53,186,77,121,48,-19,119
  └─ Profit from operations,62,91,93,148,68,145,178,185
  └─ Receivables,-3,-26,54,-19,-23,-62,6,-25
  └─ Inventory,-18,-11,36,-46,-35,-108,-80,-33
  └─ Payables,9,8,11,22,124,91,-105,9
  └─ Working capital changes,-11,-29,102,-43,67,-80,-180,-49
  └─ Direct taxes,-11,-9,-9,-28,-14,-17,-18,-16
Cash from Investing Activity,-14,-33,-137,-37,-228,-106,-41,-165
  └─ Fixed assets purchased,-28,-56,-22,-88,-240,-175,-98,-138
  └─ Fixed assets sold,4,5,1,3,43,1,15,2
  └─ Investments purchased,-6,-39,-148,-235,-149,-15,-184,-90
  └─ Investments sold,9,56,30,297,92,81,226,60
  └─ Investment income,0,0,1,1,0,0,0,1
  └─ Dividends received,0,1,0,0,0,0,0,0
  └─ Other investing items,7,0,-0,-16,27,1,0,-0
Cash from Financing Activity,-17,-27,-45,-24,93,55,56,48
  └─ Proceeds from shares,0,0,1,1,4,3,151,1
  └─ Proceeds from borrowings,17,0,0,0,88,87,12,83
  └─ Repayment of borrowings,-22,-21,-43,-7,0,-21,-88,-24
  └─ Interest paid fin,-12,-5,-2,-1,-1,-12,-13,-7
  └─ Dividends paid,0,0,0,-11,0,0,0,0
  └─ Financial liabilities,0,-0,-0,-0,-1,-2,-5,-5
  └─ Other financing items,0,0,-0,-4,3,1,0,-0
Net Cash Flow,9,-7,4,16,-14,-3,-4,2
  └─ Free Cash Flow,16,3,165,-8,-77,-126,-103,-17
  └─ CFO/OP,88%,73%,236%,72%,202%,47%,-1%,80%
