Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,,,35,-5,28,-19,-19
  └─ Profit from operations,,,2,3,-1,2,3
  └─ Receivables,,,6,-13,-3,-6,-1
  └─ Inventory,,,28,-17,-10,0,-69
  └─ Payables,,,0,0,49,-29,30
  └─ Loans Advances,,,-4,0,11,0,3
  └─ Other WC items,,,3,23,-17,14,16
  └─ Working capital changes,,,34,-7,29,-21,-22
  └─ Direct taxes,,,-0,-0,-0,-1,-0
Cash from Investing Activity,,,-2,-3,3,-1,9
  └─ Fixed assets purchased,,,-0.42,-2.25,-0.53,-0.35,-0.07
  └─ Fixed assets sold,,,0.16,1.03,0.29,0.00,0.02
  └─ Investments purchased,,,-2.17,0.09,-1.22,-4.95,0.00
  └─ Investments sold,,,0.00,0.00,0.00,0.00,7.17
  └─ Interest received,,,0.00,0.00,4.01,4.11,2.23
  └─ Other investing items,,,0.00,-1.72,0.01,0.01,0.02
Cash from Financing Activity,,,-56,5,-6,11,7
  └─ Proceeds from borrowings,,,0.08,0.03,4.48,0.00,0.00
  └─ Repayment of borrowings,,,-56.43,6.75,0.00,-0.45,-3.93
  └─ Interest paid fin,,,0.00,-1.33,-0.82,-2.63,-1.63
  └─ Other financing items,,,0.00,0.00,-10.16,13.80,12.27
Net Cash Flow,,,-24,-2,24,-10,-3
  └─ Free Cash Flow,,,35,-6,27,-20,-19
  └─ CFO/OP,,,-11853%,362%,-3500%,-1213%,-589%
