Metric,Mar 2006,Mar 2007,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4,-1,45,-32,2,65,50,10
  └─ Profit from operations,2,5,22,27,47,88,107,56
  └─ Receivables,-2,0,17,-23,-4,-24,-7,-0
  └─ Inventory,0,-0,3,-14,-28,-1,-14,-33
  └─ Payables,7,0,-1,0,2,3,-2,-2
  └─ Loans Advances,-0,-0,0,0,0,0,0,0
  └─ Other WC items,-3,-5,8,-19,-7,13,-4,-2
  └─ Working capital changes,2,-5,26,-56,-37,-10,-27,-37
  └─ Interest paid,-0,-1,0,0,0,0,0,0
  └─ Direct taxes,0,0,-4,-4,-9,-13,-31,-9
Cash from Investing Activity,-1,-1,-42,23,-10,-42,-57,-93
  └─ Fixed assets purchased,-1,-2,-5,-15,-10,-22,-78,-91
  └─ Fixed assets sold,0,0,0,0,0,1,0,0
  └─ Capital WIP,0,0,-1,-6,-2,-9,13,-1
  └─ Interest received,0,0,1,1,0,1,1,1
  └─ Other investing items,0,0,-37,43,2,-12,6,-1
Cash from Financing Activity,-0,-0,-3,9,8,-23,8,86
  └─ Proceeds from shares,0,0,0,0,0,0,7,84
  └─ Proceeds from borrowings,0,0,0,13,15,0,12,13
  └─ Repayment of borrowings,-0,0,0,0,0,-16,-2,0
  └─ Interest paid fin,0,0,-1,-1,-5,-4,-2,-5
  └─ Dividends paid,0,0,-1,-2,-2,-2,-5,-5
  └─ Financial liabilities,0,0,-1,-1,-1,-1,-1,-1
  └─ Other financing items,0,-0,0,0,0,0,0,0
Net Cash Flow,3,-2,0,-0,-0,1,1,4
  └─ Free Cash Flow,3,-3,39,-53,-10,35,-15,-83
  └─ CFO/OP,200%,-21%,217%,-106%,22%,96%,87%,38%
