Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.26,-3.32,-2.96,-1.05,-0.34,-0.40,0.66,-0.13,-0.23,-5.02
  └─ Profit from operations,-0.57,-1.10,-2.34,-2.04,-0.62,1.50,-0.70,-0.25,-0.26,-8.68
  └─ Receivables,1.77,0.40,0.66,0.04,0.03,0.02,0.02,0.01,0.00,2.07
  └─ Inventory,0.01,-0.09,-0.06,0.03,0.00,0.13,0.00,0.00,0.00,0.00
  └─ Payables,-1.68,0.02,0.18,0.07,-0.02,-0.17,-0.09,0.00,0.00,-0.02
  └─ Loans Advances,0.00,-2.35,-0.31,-0.02,0.00,0.00,0.94,0.00,0.00,0.00
  └─ Other WC items,0.22,-0.19,-1.09,0.88,0.26,-1.88,0.48,0.11,0.03,1.61
  └─ Working capital changes,0.31,-2.22,-0.62,0.99,0.28,-1.90,1.36,0.12,0.03,3.66
Cash from Investing Activity,-1.09,-1.19,-1.55,-1.11,-0.23,0.00,0.00,0.00,0.00,3.26
  └─ Fixed assets purchased,0.00,-1.19,-1.55,-1.11,-0.23,0.00,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.26
  └─ Other investing items,-1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,1.27,4.83,4.19,2.17,0.55,0.40,-0.67,0.13,0.22,3.39
  └─ Proceeds from shares,0.00,4.53,3.08,1.50,0.00,0.00,0.00,0.00,0.00,3.39
  └─ Proceeds from borrowings,0.00,0.00,1.11,0.67,0.55,0.40,0.00,0.13,0.22,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,-0.67,0.00,0.00,0.00
  └─ Other financing items,1.27,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.08,0.32,-0.32,0.01,-0.02,0.01,0.00,0.00,0.00,1.63
  └─ Free Cash Flow,-0.26,-4.51,-4.51,-2.16,-0.57,-0.40,0.66,-0.13,-0.23,-1.76
  └─ CFO/OP,45%,294%,121%,48%,37%,98%,-67%,52%,88%,58%
