Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,213,13,26,175,91,191,85,65,71,121,178,-445
  └─ Profit from operations,98,-48,-53,70,122,99,68,128,145,196,277,208
  └─ Receivables,74,28,-16,-26,-75,-3,59,-53,-106,-84,6,-862
  └─ Inventory,6,25,33,8,-18,31,-22,-3,-44,15,-66,0
  └─ Payables,115,-11,-23,8,77,79,-13,-51,61,-15,32,591
  └─ Loans Advances,-76,25,86,110,-10,-14,0,0,0,0,0,-239
  └─ Other WC items,-4,0,0,0,0,0,-10,40,16,9,-70,-139
  └─ Working capital changes,115,67,80,100,-26,94,14,-68,-73,-74,-99,-649
  └─ Direct taxes,0,-5,-1,4,-5,-2,3,5,-1,-1,0,-4
Cash from Investing Activity,-85,-3,-2,-8,-3,5,-0,-26,-12,-16,-77,-3570
  └─ Fixed assets purchased,-86,-14,-4,-13,-2,-0,-0,-3,-11,-8,-7,-3533
  └─ Fixed assets sold,0,4,0,0,0,0,0,0,0,0,0,0
  └─ Investments purchased,-1,0,0,-60,-107,0,0,-70,-86,-106,-120,-877
  └─ Investments sold,0,0,0,62,106,4,0,70,64,118,103,830
  └─ Interest received,1,1,2,4,2,1,1,2,2,2,3,10
  └─ Other investing items,1,6,-0,-0,-1,1,-1,-25,18,-22,-57,0
Cash from Financing Activity,-113,-27,-28,-105,-104,-208,-78,-41,-67,-129,-94,4217
  └─ Proceeds from shares,3,0,0,0,0,0,0,92,198,32,6,2097
  └─ Proceeds from borrowings,61,72,0,0,0,51,33,76,23,141,0,2420
  └─ Repayment of borrowings,-68,-18,0,0,0,-46,-56,-151,-249,-272,-80,-184
  └─ Interest paid fin,-97,-81,-23,-29,-98,-213,-55,-58,-37,-25,-10,-88
  └─ Dividends paid,-12,-0,-0,-0,0,-0,-0,-0,-2,-5,-10,-19
  └─ Financial liabilities,0,0,0,0,0,-0,-1,-1,-1,-1,-1,-1
  └─ Other financing items,0,0,-5,-76,-6,0,0,0,0,0,0,-7
Net Cash Flow,15,-17,-5,62,-17,-13,8,-2,-8,-24,7,202
  └─ Free Cash Flow,127,4,22,162,88,190,85,62,61,113,172,-3978
  └─ CFO/OP,224%,-15%,-28%,5763%,171%,-371%,152%,54%,53%,66%,70%,-105%
