Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.63,-0.57,0.39,-4.21,-10.87,1.95,-10.08,-5.22
  └─ Profit from operations,-0.94,0.31,0.32,-2.82,-3.37,-2.09,-1.79,-4.33
  └─ Receivables,-0.65,-0.43,-0.64,-1.52,-2.99,-3.81,1.70,0.57
  └─ Inventory,-0.33,0.19,-0.90,0.09,-2.42,-11.49,5.24,1.71
  └─ Payables,0.29,-0.64,1.99,1.72,-1.56,21.92,-15.37,1.14
  └─ Loans Advances,0.00,0.00,0.00,-1.68,-0.46,-2.31,-0.01,-4.16
  └─ Working capital changes,-0.69,-0.88,0.45,-1.39,-7.44,4.31,-8.44,-0.74
  └─ Direct taxes,0.00,0.00,0.00,0.00,-0.05,-0.27,0.15,-0.14
  └─ Exceptional CF items,0.00,0.00,-0.38,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,0.01,0.00,-0.51,4.22,5.84,-0.64,-0.18,-3.60
  └─ Fixed assets purchased,0.00,0.00,-0.91,-0.15,-2.19,-0.59,-0.52,-0.78
  └─ Fixed assets sold,0.01,0.00,0.00,3.84,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,-0.30,-3.26
  └─ Investments sold,0.00,0.00,0.39,0.53,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.01,0.01,0.04,0.04
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
  └─ Other investing items,0.00,0.00,0.00,0.00,8.02,-0.07,0.60,0.39
Cash from Financing Activity,5.32,-3.14,0.18,0.19,4.87,-1.30,10.37,9.02
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,10.01,0.00,0.00,0.00
  └─ Proceeds from borrowings,5.32,0.00,0.18,0.20,0.00,0.30,11.10,11.01
  └─ Repayment of borrowings,0.00,-3.14,0.00,0.00,-5.10,-1.47,-0.14,-0.06
  └─ Interest paid fin,0.00,0.00,0.00,-0.01,-0.08,-0.13,-0.59,-1.92
  └─ Other financing items,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00
Net Cash Flow,3.69,-3.70,0.06,0.20,-0.15,0.00,0.11,0.21
  └─ Free Cash Flow,-1.62,-0.57,-0.52,-0.52,-13.06,1.36,-10.60,-6.00
  └─ CFO/OP,190%,69%,-44%,105%,296%,-100%,522%,113%
