Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2,6,6,2,25,13,5,-4
  └─ Profit from operations,3.98,6.11,12.71,16.28,20.70,20.54,24.05,25.71
  └─ Receivables,-3.84,-0.04,-6.00,-8.72,-0.40,-2.28,-17.34,10.17
  └─ Inventory,0.69,-0.65,-0.54,-5.93,-0.35,-9.56,7.92,-10.05
  └─ Payables,-2.57,-1.85,-0.11,11.06,9.44,15.18,-4.17,-3.06
  └─ Loans Advances,0.00,0.00,0.00,0.00,-1.39,-0.94,2.18,0.43
  └─ Other WC items,-0.56,2.43,1.07,-8.54,-0.89,-10.12,-7.29,-24.98
  └─ Working capital changes,-6.28,-0.12,-5.58,-12.13,6.41,-7.72,-18.71,-27.49
  └─ Interest paid,0.00,0.00,0.91,-0.06,0.00,0.00,0.00,0.00
  └─ Direct taxes,-0.09,-0.07,-1.00,-2.05,-2.00,0.00,0.00,-2.00
  └─ Other operating items,0.00,0.00,-0.73,-0.19,0.00,0.00,0.00,0.00
Cash from Investing Activity,-4,-0,-1,-7,-22,-21,-9,-34
  └─ Fixed assets purchased,-4.81,-0.81,-1.11,-7.92,-22.18,-21.05,-10.03,-35.30
  └─ Fixed assets sold,0.03,0.02,0.18,0.13,0.00,0.00,0.00,0.00
  └─ Interest received,0.35,0.48,0.34,0.72,0.41,0.55,0.73,1.48
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00
  └─ Redemp n Canc of Shares,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00
  └─ Acquisition of companies,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04
Cash from Financing Activity,7,-5,-4,5,4,7,2,32
  └─ Proceeds from borrowings,8.29,1.63,0.61,5.20,6.75,8.83,6.52,36.90
  └─ Repayment of borrowings,0.00,-4.79,-3.68,0.00,-1.05,0.00,-1.65,0.00
  └─ Interest paid fin,-1.39,-2.16,-1.26,-0.66,-1.71,-2.19,-3.21,-4.55
Net Cash Flow,0,0,1,-1,7,-1,-2,-5
  └─ Free Cash Flow,-7,5,5,-6,3,-8,-5,-39
  └─ CFO/OP,-55%,90%,60%,26%,152%,66%,22%,-7%
