Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,-4.29,-4.96,-2.84,15.86,9.90,1.54,1.45,0.71
  └─ Profit from operations,6.32,4.88,5.93,10.20,4.48,8.58,2.34,4.02
  └─ Receivables,-4.19,4.98,1.23,-11.25,5.64,0.61,0.60,1.60
  └─ Inventory,-6.88,-12.59,-3.60,17.57,3.23,0.54,-1.78,-7.66
  └─ Payables,1.38,1.23,-5.44,0.30,-3.12,0.12,-1.32,1.61
  └─ Loans Advances,0.17,-2.85,0.39,-2.01,-0.66,0.00,0.00,0.00
  └─ Operating investments,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.09,-0.60,-1.34,1.06,0.33,-7.81,2.71,1.15
  └─ Working capital changes,-10.61,-9.83,-8.76,5.66,5.42,-6.53,0.21,-3.31
  └─ Direct taxes,0.00,0.00,0.00,0.00,0.00,-0.51,-1.09,0.00
Cash from Investing Activity,-0.80,-2.97,-3.33,-15.61,-10.90,-4.01,-5.69,0.50
  └─ Fixed assets purchased,-0.80,-2.63,-2.33,-14.39,-10.64,-4.01,-4.91,-0.83
  └─ Fixed assets sold,0.00,0.00,0.04,0.04,1.16,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.13,0.22,0.16
  └─ Other investing items,0.00,-0.34,-1.04,-1.26,-1.42,-0.13,-0.97,0.70
Cash from Financing Activity,5.17,14.82,0.00,-0.06,4.62,-0.46,2.96,-1.19
  └─ Proceeds from shares,0.00,22.01,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,5.94,0.00,3.71,0.00
  └─ Repayment of borrowings,5.17,-7.19,0.00,0.00,-0.99,0.00,0.00,-0.73
  └─ Interest paid fin,0.00,0.00,0.00,-0.06,-0.32,-0.28,-0.50,-0.32
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.18,-0.26,-0.14
Net Cash Flow,0.07,6.90,-6.17,0.19,3.62,-2.93,-1.28,0.02
  └─ Free Cash Flow,-5.09,-7.59,-5.13,1.51,0.42,-2.47,-3.46,-0.12
  └─ CFO/OP,-50%,-62%,-76%,183%,289%,26%,156%,20%
