Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,129,223,50,82,143,240,335,481,465,245,166,397
  └─ Profit from operations,112,186,163,145,151,244,383,577,382,188,280,380
  └─ Receivables,10,7,-40,-38,-18,25,5,-30,23,-63,-54,-90
  └─ Inventory,23,8,-67,-39,4,3,-100,-179,20,24,-92,-101
  └─ Payables,-1,42,25,44,13,-43,46,162,174,158,33,204
  └─ Loans Advances,0,0,-1,-5,-1,1,-2,2,1,2,1,1
  └─ Other WC items,-10,15,-14,-6,9,45,55,24,-63,-49,17,35
  └─ Working capital changes,23,71,-98,-45,7,29,5,-21,156,72,-94,49
  └─ Direct taxes,-5,-33,-14,-18,-15,-33,-52,-75,-73,-14,-20,-33
Cash from Investing Activity,-44,-79,-223,-123,-90,-106,-105,-447,-325,-235,-420,-361
  └─ Fixed assets purchased,-48,-88,-224,-77,-91,-50,-74,-283,-380,-298,-502,-412
  └─ Fixed assets sold,10,4,2,7,34,0,0,0,1,4,10,8
  └─ Investments purchased,-6,-0,0,-55,-17,-68,-82,-179,0,0,0,0
  └─ Investments sold,0,4,2,0,0,0,0,0,35,37,27,22
  └─ Interest received,2,1,1,1,2,7,18,17,18,19,18,20
  └─ Dividends received,0,0,0,0,0,0,0,0,1,1,1,1
  └─ Other investing items,-2,1,-3,1,-19,5,32,-3,2,3,26,1
Cash from Financing Activity,-121,-138,165,62,-35,-165,-193,-52,-153,-19,247,-3
  └─ Proceeds from shares,0,0,0,0,0,0,5,0,0,0,0,0
  └─ Proceeds from borrowings,16,56,293,226,148,53,124,289,203,306,548,349
  └─ Repayment of borrowings,-102,-135,-89,-90,-113,-113,-146,-233,-156,-216,-170,-189
  └─ Interest paid fin,-33,-27,-36,-52,-56,-52,-42,-39,-54,-84,-91,-144
  └─ Dividends paid,-2,-26,0,-23,-14,-49,-45,-63,0,-13,-8,-10
  └─ Financial liabilities,0,0,0,0,0,0,0,-1,-2,-10,-12,-9
  └─ Other financing items,-0,-5,-3,0,0,-5,-91,-5,-145,-3,-19,1
Net Cash Flow,-36,6,-7,21,17,-31,37,-18,-13,-8,-6,33
  └─ Free Cash Flow,92,138,-172,12,87,190,262,199,85,-49,-325,-8
  └─ CFO/OP,128%,134%,42%,75%,98%,105%,99%,97%,141%,142%,65%,112%
