Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,71,140,82,91,148,188,187,433,196,271,187,111
  └─ Profit from operations,152,173,191,166,162,170,140,367,236,326,468,435
  └─ Receivables,-41,35,-21,-56,32,50,43,-29,-31,-55,-206,-313
  └─ Inventory,-23,-39,9,-36,-37,43,11,27,-40,-26,28,-51
  └─ Payables,0,-23,7,51,-30,-55,13,25,6,60,168,269
  └─ Loans Advances,-29,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,60,44,-47,16,68,21,12,134,88,38,-149,-102
  └─ Working capital changes,-33,16,-52,-25,34,59,80,157,23,18,-158,-196
  └─ Direct taxes,-46,-49,-57,-50,-48,-41,-32,-90,-63,-73,-123,-127
  └─ Other operating items,-2,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-34,-46,-75,-49,-8,-128,-214,-363,89,-195,-7,22
  └─ Fixed assets purchased,-11,-43,-83,-48,-15,-12,-13,-16,-39,-32,-43,-72
  └─ Fixed assets sold,0,0,0,0,0,0,0,1,0,1,0,0
  └─ Investments purchased,-214,-227,-80,-261,0,-115,-122,-175,0,-17,0,0
  └─ Investments sold,193,224,89,258,7,0,0,0,111,0,106,69
  └─ Interest received,1,0,0,0,0,0,1,4,14,18,32,44
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,-2,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,-14,0,0,0,-6
  └─ Other investing items,-3,0,-1,1,-0,-1,-81,-164,3,-162,-102,-14
Cash from Financing Activity,-37,-70,-19,-48,-124,-21,-2,-75,-288,-76,-111,-141
  └─ Proceeds from shares,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,0,0,0,1,0,0,0,0,0,0
  └─ Repayment of borrowings,-6,-1,-0,-0,-0,-0,-0,-2,-0,0,0,0
  └─ Interest paid fin,-1,-1,-0,-1,-1,-3,-1,-1,-1,-3,-3,-3
  └─ Dividends paid,-26,-56,-15,-40,-18,-16,-0,-71,-50,-73,-105,-135
  └─ Financial liabilities,0,0,0,0,0,-1,-0,-0,-0,-1,-3,-4
  └─ Other financing items,-4,-11,-3,-8,-105,-2,0,0,-236,0,0,0
Net Cash Flow,-1,24,-11,-6,15,39,-29,-5,-3,-1,69,-8
  └─ Free Cash Flow,60,97,-1,44,133,176,174,419,157,240,144,39
  └─ CFO/OP,93%,118%,83%,90%,128%,145%,147%,326%,110%,107%,71%,53%
