Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.38,-7.78,-8.91,-2.13,2.33,-11.76,-7.31,-26.46,-27.68,-10.38,-8.66
  └─ Profit from operations,-0.32,-2.41,-2.35,-1.76,-0.87,-0.71,-7.90,0.46,-4.06,-3.96,-8.87
  └─ Receivables,10.41,0.65,32.49,2.10,0.31,-7.36,7.90,-20.98,-8.40,-6.07,-7.47
  └─ Inventory,-12.25,-3.56,-5.06,-2.44,1.33,-2.96,3.46,-17.08,-8.70,-2.32,9.02
  └─ Payables,1.21,-2.14,0.00,0.00,0.00,0.74,-11.27,1.74,1.13,0.04,1.23
  └─ Other WC items,0.00,0.00,-33.99,-0.02,1.56,-1.49,0.50,11.82,-7.23,1.95,-2.57
  └─ Working capital changes,-0.62,-5.05,-6.56,-0.37,3.20,-11.05,0.59,-24.50,-23.21,-6.39,0.22
  └─ Direct taxes,-0.43,-0.32,0.00,0.00,0.00,0.00,0.00,-2.42,-0.41,-0.02,0.00
Cash from Investing Activity,1.21,6.95,2.72,0.02,0.15,1.01,0.42,3.05,37.16,0.97,1.12
  └─ Fixed assets purchased,-0.02,-0.01,0.00,0.00,-0.01,-0.03,-0.13,-0.31,-0.02,0.00,0.00
  └─ Investments purchased,-0.05,0.00,0.00,0.00,0.00,0.00,-0.45,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.97,1.73,0.05,36.61,0.00,0.00
  └─ Interest received,1.78,3.55,2.73,0.02,0.16,0.07,0.03,0.42,1.03,0.97,1.13
  └─ Other investing items,-0.49,3.42,-0.01,0.00,0.00,0.00,-0.75,2.89,-0.47,0.00,0.00
Cash from Financing Activity,0.00,0.85,6.27,2.04,1.73,9.50,4.28,23.87,-10.21,9.51,8.51
  └─ Proceeds from borrowings,0.00,1.00,6.50,2.48,3.31,9.59,4.45,26.23,0.00,10.74,9.40
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,-9.31,-0.33,0.00
  └─ Interest paid fin,0.00,-0.15,-0.23,-0.44,-1.58,-0.09,-0.17,-0.94,-0.90,-0.90,-0.90
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.92,0.00,0.00,0.00
Net Cash Flow,-0.17,0.03,0.08,-0.07,4.20,-1.25,-2.61,0.46,-0.73,0.10,0.97
  └─ Free Cash Flow,-1.40,-7.79,-8.91,-2.13,2.32,-11.79,-7.44,-26.77,-27.70,-10.38,-8.66
  └─ CFO/OP,306%,310%,394%,121%,-153%,759%,87%,4371%,390%,200%,84%
