Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,0,-0,0,-0,0,-1,-0,0,-1,0,-0,-0,
  └─ Profit from operations,,0.38,0.45,0.35,0.21,0.23,0.45,0.40,-1.08,-0.65,-0.56,-0.48,-1.11
  └─ Receivables,,-0.90,-0.86,-1.41,-0.13,-1.02,-0.53,-1.01,0.61,0.70,0.21,-1.49,-0.19
  └─ Inventory,,-0.04,0.01,0.00,0.02,-0.01,-0.01,0.00,0.00,0.00,0.00,0.11,0.00
  └─ Payables,,0.14,-0.02,-0.02,0.24,0.14,0.14,0.36,-0.19,0.25,0.07,-0.11,0.11
  └─ Loans Advances,,0.25,0.44,0.28,-0.06,-0.05,0.05,-0.02,-0.08,-0.18,0.16,0.05,0.00
  └─ Operating borrowings,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
  └─ Other WC items,,0.15,0.06,0.56,0.10,0.04,-0.36,0.41,-0.17,-0.06,0.11,1.78,0.60
  └─ Working capital changes,,-0.40,-0.36,-0.59,0.17,-0.89,-0.71,-0.27,0.17,0.71,0.55,0.33,0.55
Cash from Investing Activity,-0,-0,0,-0,-0,-0,0,0,-0,0,0,1,
  └─ Fixed assets purchased,,-0.15,0.00,-0.15,-0.28,-0.07,0.00,0.00,-0.01,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,,0.08,0.00,0.13,0.10,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.03
  └─ Investments purchased,,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,0.00
  └─ Investments sold,,0.17,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
  └─ Redemp n Canc of Shares,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82
  └─ Other investing items,,-0.17,0.01,-0.08,0.00,-0.18,0.14,0.00,-0.07,0.01,0.00,0.00,0.00
Cash from Financing Activity,-0,0,0,0,-0,1,0,-0,1,0,0,-1,
  └─ Proceeds from borrowings,,0.00,0.00,0.00,0.00,0.00,0.17,0.00,1.04,0.26,0.31,0.00,0.00
  └─ Repayment of borrowings,,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,-0.05,-0.08,-0.04,-1.13,-0.82
  └─ Interest paid fin,,-0.02,-0.01,-0.01,-0.04,-0.06,-0.06,-0.05,-0.03,-0.04,-0.03,-0.03,-0.02
  └─ Other financing items,,0.08,0.11,0.19,-0.04,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,-0,0,-0,0,-0,-0,-0,-0,0,0,-0,
  └─ Free Cash Flow,0,-0,0,-0,0,-1,-0,0,-1,0,-0,1,
  └─ CFO/OP,-3%,-11%,-900%,-300%,-3800%,-825%,-433%,186%,65%,-9%,1%,9%,
