Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.55,-6.34,-0.01,1.54,-2.54,11.87,35.48,19.91,11.66
  └─ Profit from operations,3.46,5.61,2.98,2.86,18.03,14.79,12.90,15.16,16.45
  └─ Receivables,-5.21,0.09,1.23,0.96,-27.13,12.54,3.42,4.20,-3.13
  └─ Inventory,4.39,-2.66,0.60,1.28,-17.80,-11.67,9.00,2.37,-0.52
  └─ Payables,-3.11,-1.33,-0.64,2.63,2.57,2.25,1.01,-4.39,2.68
  └─ Loans Advances,1.69,-1.27,0.00,0.00,-25.99,3.88,13.09,-1.04,1.45
  └─ Operating borrowings,0.00,-5.19,-4.08,-1.05,48.53,0.00,0.00,0.00,0.00
  └─ Other WC items,0.11,-0.48,0.48,-4.54,3.45,-5.89,-1.84,5.51,-3.52
  └─ Working capital changes,-2.13,-10.85,-2.40,-0.73,-16.37,1.12,24.68,6.66,-3.04
  └─ Direct taxes,-0.78,-1.10,-0.58,-0.60,-4.20,-4.04,-2.10,-1.90,-1.75
Cash from Investing Activity,-0.02,1.29,-1.21,-0.50,-11.78,-12.53,-23.89,-22.04,-1.63
  └─ Fixed assets purchased,-0.09,-0.16,-0.10,-0.50,-11.78,-13.60,-22.37,-24.75,-4.24
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.01,0.69
  └─ Investments purchased,0.00,0.00,-1.11,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.02,0.00,0.00,0.00,0.00,0.99,1.20,1.23,1.29
  └─ Redemp n Canc of Shares,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.08,-2.91,1.47,0.63
Cash from Financing Activity,-0.27,5.09,1.07,-0.03,16.03,-0.49,-7.38,-3.86,-5.65
  └─ Proceeds from shares,0.00,5.44,0.00,0.00,16.64,0.00,10.90,0.00,0.00
  └─ Proceeds from borrowings,0.54,0.00,1.50,0.00,0.00,0.00,0.59,0.57,0.00
  └─ Repayment of borrowings,-0.25,-0.15,0.00,0.00,0.00,0.00,-16.01,-2.41,-3.79
  └─ Investment subsidy,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.57,-0.44,-0.43,-0.03,-0.61,-0.49,-2.86,-2.02,-1.86
Net Cash Flow,0.26,0.04,-0.14,1.00,1.71,-1.16,4.21,-5.99,4.38
  └─ Free Cash Flow,0.46,-6.50,-0.11,1.04,-14.32,-1.73,13.30,-4.83,8.11
  └─ CFO/OP,46%,-147%,30%,93%,9%,102%,301%,160%,96%
