Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4.12,6.28,1.64,-2.97,-27.13,-1.77
  └─ Profit from operations,3.23,2.37,3.19,3.12,5.11,11.44
  └─ Receivables,-9.39,-1.46,-8.29,2.43,-13.94,-10.38
  └─ Inventory,-0.91,2.33,8.96,-47.94,-14.77,11.66
  └─ Payables,-3.35,3.10,-0.06,37.62,-2.56,-11.57
  └─ Loans Advances,1.32,1.75,0.00,0.00,-0.05,0.00
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,-1.22
  └─ Operating borrowings,1.72,1.47,0.00,0.00,0.00,0.00
  └─ Other WC items,11.61,-3.13,-1.99,2.54,0.31,-0.08
  └─ Working capital changes,1.00,4.07,-1.38,-5.36,-31.01,-11.58
  └─ Direct taxes,-0.12,-0.15,-0.17,-0.72,-1.23,-1.63
Cash from Investing Activity,2.48,-0.17,-0.26,-3.85,1.01,-7.68
  └─ Fixed assets purchased,-0.02,-0.04,0.00,-0.04,-0.20,-9.55
  └─ Investments purchased,0.00,-0.17,0.00,-3.87,0.00,0.00
  └─ Investments sold,2.54,0.00,0.05,0.00,0.08,0.01
  └─ Interest received,0.00,0.11,0.12,0.42,1.28,1.89
  └─ Dividends received,-0.07,-0.13,0.00,0.00,0.00,0.00
  └─ Redemp n Canc of Shares,0.04,0.06,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,-0.43,-0.36,-0.14,-0.03
Cash from Financing Activity,-4.12,-9.29,-1.23,27.03,9.35,9.94
  └─ Proceeds from shares,0.00,0.00,0.00,27.90,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,11.71,14.51
  └─ Repayment of borrowings,-1.77,-7.85,-0.66,-4.21,0.00,0.00
  └─ Interest paid fin,-2.35,-1.44,-0.72,-0.42,-2.10,-5.11
  └─ Dividends paid,0.00,0.00,0.00,0.00,-0.27,0.00
  └─ Other financing items,0.00,0.00,0.15,3.77,0.01,0.55
Net Cash Flow,2.48,-3.17,0.15,20.22,-16.78,0.50
  └─ Free Cash Flow,4.10,6.24,1.64,-3.01,-27.33,-11.32
  └─ CFO/OP,137%,302%,62%,-63%,-511%,-1%
