Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2,-43,-2,-3,-4,6,-11,-64,-18,-109,-237,64
  └─ Profit from operations,1,-4,-1,-1,-1,-1,1,35,23,66,24,86
  └─ Receivables,0,0,0,-1,0,-0,-1,63,-25,-79,-59,-13
  └─ Inventory,0,0,0,0,0,0,0,16,1,-13,-4,-13
  └─ Payables,0,1,-0,-1,0,0,-0,-263,5,-2,3,1
  └─ Loans Advances,-3,-40,0,0,-0,0,-6,157,-10,-77,-109,10
  └─ Other WC items,0,1,-0,-0,-3,8,-6,-71,-11,-3,-90,-8
  └─ Working capital changes,-3,-39,-0,-1,-2,8,-13,-98,-41,-174,-260,-22
  └─ Direct taxes,-0,-0,-1,-1,-1,-1,0,-1,0,-1,-0,0
  └─ Other operating items,0,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-1,20,-5,13,16,-10,44,34,-82,9,44,-32
  └─ Fixed assets purchased,-0,-0,-15,0,0,0,0,0,-6,-8,-46,-57
  └─ Fixed assets sold,0,0,0,9,10,6,13,63,0,0,0,0
  └─ Investments purchased,-1,0,0,0,0,0,0,-30,-3,-3,0,-2
  └─ Investments sold,0,16,0,0,0,1,0,0,0,0,1,0
  └─ Investment income,0,0,0,0,0,0,0,0,0,11,0,0
  └─ Interest received,0,4,8,4,6,7,7,2,1,0,22,27
  └─ Dividends received,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,0,0,2,0,0,-24,24,-1,-74,9,66,0
Cash from Financing Activity,7,32,-3,-10,-12,6,-22,9,98,101,193,-32
  └─ Proceeds from borrowings,7.30,32.74,0.00,0.00,0.00,17.51,0.52,14.94,28.93,23.97,22.52,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-18.46,-9.76,-9.50,-18.49,-1.98,0.00,0.00,0.00,-13.80
  └─ Interest paid fin,0.00,-0.33,-2.74,-4.00,-2.08,-1.99,-4.89,-1.33,-0.40,-4.07,-5.25,-4.84
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.03,-0.28,-0.24,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,-0.49,12.65,0.00,0.00,1.47,-2.66,69.09,80.64,175.63,-13.16
Net Cash Flow,4,10,-11,0,0,2,10,-21,-3,-0,-0,-0
  └─ Free Cash Flow,-2,-43,-17,6,6,12,2,-1,-24,-117,-283,7
  └─ CFO/OP,-140%,-757%,-27%,-53%,-78%,293%,-368%,-348%,-91%,-152%,-556%,-1271%
