Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity,33,206,18,319,927,1593,1947,1797,1068,2769,2370,3079
  └─ Profit from operations,99,197,207,810,1204,1541,1905,1996,2000,2655,3523,3112
  └─ Receivables,-54,21,24,123,-106,-117,88,-88,-249,-129,-1056,-560
  └─ Inventory,-44,44,-5,-5,0,0,0,0,0,-8,-33,54
  └─ Payables,19,17,-114,-53,540,142,65,419,-294,0,201,1483
  └─ Loans Advances,43,-20,-37,-366,-509,223,48,0,0,0,0,0
  └─ Other WC items,0,0,0,0,0,0,0,-280,-211,487,-90,-841
  └─ Working capital changes,-36,62,-132,-301,-75,247,201,51,-754,350,-978,136
  └─ Direct taxes,-30,-53,-57,-190,-201,-196,-158,-251,-178,-236,-175,-169
Cash from Investing Activity,-390,-256,-18,-1446,-2643,-5284,-5093,-3981,-3629,-4748,-3439,-3265
  └─ Fixed assets purchased,-56,-63,-21,-54,-1415,-1935,-3062,-3198,-2853,-4029,-2969,-3579
  └─ Fixed assets sold,0,0,55,5,2,8,5,2,5,4,9,60
  └─ Investments purchased,-63,-51,-73,-27,-115,-187,-40,0,-60,-303,-360,-322
  └─ Investments sold,41,8,111,18,289,3,0,47,0,300,392,266
  └─ Interest received,5,19,14,23,58,64,98,67,207,224,225,75
  └─ Dividends received,0,0,0,0,1,0,0,1,2,129,116,120
  └─ Invest in subsidiaries,0,0,0,0,0,0,0,0,265,66,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,0,-4,-150
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,0,0,235,578
  └─ Acquisition of companies,-258,-77,-7,-8,0,-913,0,-1,0,0,0,0
  └─ Inter corporate deposits,0,0,0,0,-25,-40,67,-3,-22,24,-8,0
  └─ Other investing items,-60,-93,-97,-1403,-1438,-2282,-2161,-895,-1175,-1163,-1077,-312
Cash from Financing Activity,376,173,-30,1523,1640,3529,3230,2437,2638,1758,1365,301
  └─ Proceeds from shares,489,119,0,590,41,193,0,0,525,740,0,0
  └─ Proceeds from borrowings,136,380,1078,2914,4378,5075,0,0,11027,0,0,0
  └─ Repayment of borrowings,-172,-214,-888,-1652,-2258,-1023,0,0,-6298,0,0,0
  └─ Investment subsidy,0,0,0,0,0,0,455,259,173,0,0,0
  └─ Interest paid fin,-27,-107,-175,-294,-468,-674,-1371,-2046,-2623,-3051,-3584,-4002
  └─ Dividends paid,0,-19,-33,-25,-59,-69,-78,-78,-130,-178,-148,-85
  └─ Share application money,0,0,0,0,6,0,0,0,0,0,0,0
  └─ Other financing items,-50,14,-13,-10,1,27,4223,4302,-36,4247,5097,4388
Net Cash Flow,19,123,-31,396,-76,-162,84,253,78,-220,296,115
  └─ Free Cash Flow,-22,144,51,270,-486,-335,-1110,-1399,-1779,-1256,-590,-440
  └─ CFO/OP,73%,150%,51%,64%,97%,120%,114%,108%,58%,118%,78%,99%
