Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-17,-39,-28,28,-64,40
  └─ Profit from operations,0.36,7.13,20.74,24.50,22.85,14.90
  └─ Receivables,-0.34,-5.11,-15.95,-16.46,-35.88,18.71
  └─ Inventory,0.00,-28.32,-34.40,7.72,4.82,-28.33
  └─ Payables,0.00,1.29,12.93,2.88,8.35,-5.90
  └─ Other WC items,-16.73,-12.84,-10.09,11.93,-62.05,38.01
  └─ Working capital changes,-17.07,-44.98,-47.51,6.07,-84.77,22.49
  └─ Direct taxes,0.00,-1.01,-1.51,-2.62,-1.81,2.27
Cash from Investing Activity,0,-133,-2,13,-26,-67
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,-31.04
  └─ Interest received,0.00,1.27,2.68,2.73,6.30,6.02
  └─ Acquisition of companies,0.00,-28.41,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,-106.05,-4.40,10.16,-32.56,-42.17
Cash from Financing Activity,17,173,31,-39,93,26
  └─ Proceeds from shares,0.00,142.16,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,16.85,32.72,37.56,0.00,74.73,33.82
  └─ Repayment of borrowings,0.00,0.00,0.00,-31.90,0.00,0.00
  └─ Interest paid fin,0.00,-1.88,-5.47,-6.49,-10.50,-6.94
  └─ Dividends paid,0.00,-0.15,-0.94,-0.94,-0.94,-0.63
  └─ Other financing items,0.00,0.00,0.00,0.00,29.56,0.14
Net Cash Flow,0,1,1,2,3,-1
  └─ Free Cash Flow,-17,-39,-28,28,-64,40
  └─ CFO/OP,-6189%,-531%,-129%,125%,-301%,251%
