Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity,10,10,11,11
  └─ Profit from operations,11.06,10.65,10.58,7.74
  └─ Receivables,23.25,-1.76,13.88,-0.65
  └─ Inventory,0.00,0.00,-0.65,-12.26
  └─ Payables,-20.56,0.63,-11.32,11.34
  └─ Loans Advances,-0.11,-0.99,0.00,0.00
  └─ Other WC items,-3.85,1.34,-1.02,5.10
  └─ Working capital changes,-1.27,-0.78,0.89,3.53
  └─ Direct taxes,-0.28,-0.33,-0.39,-0.57
Cash from Investing Activity,0,-1,0,-2
  └─ Fixed assets purchased,-0.14,-0.87,-0.10,-2.10
  └─ Fixed assets sold,0.00,0.00,0.05,0.02
  └─ Investments purchased,0.00,0.00,0.00,-0.01
  └─ Interest received,0.22,0.23,0.00,0.00
  └─ Other investing items,0.11,-0.24,0.21,0.31
Cash from Financing Activity,-10,-8,-10,-8
  └─ Proceeds from borrowings,1.84,1.12,0.00,1.01
  └─ Repayment of borrowings,0.00,0.00,-0.35,0.00
  └─ Interest paid fin,-10.16,-9.63,-9.41,-9.31
  └─ Other financing items,-1.30,0.61,0.00,0.00
Net Cash Flow,0,1,1,1
  └─ Free Cash Flow,9,9,11,9
  └─ CFO/OP,89%,93%,109%,103%
