Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,-3.96,-2.70,-0.06,-0.86,-0.47,-0.05,-0.16,0.52,-1.47,0.49,-0.45
  └─ Profit from operations,-0.20,-0.55,-0.07,-0.19,-0.09,0.04,0.13,-0.02,0.04,0.03,-0.13
  └─ Receivables,0.00,0.00,0.00,0.00,0.00,-0.06,0.06,-0.12,-0.04,0.00,-0.10
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,-0.31,-1.48,0.09,0.74
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.89,0.04,0.46,1.08
  └─ Other WC items,-3.76,-2.13,0.01,-0.66,-0.36,-0.02,-0.01,0.09,0.00,-0.09,0.01
  └─ Working capital changes,-3.76,-2.13,0.01,-0.66,-0.36,-0.08,-0.29,0.55,-1.49,0.46,1.73
  └─ Direct taxes,0.00,-0.01,-0.01,-0.01,-0.01,0.00,0.00,-0.02,-0.02,-0.01,-0.01
  └─ Other operating items,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.04
Cash from Investing Activity,0.95,2.56,-0.40,3.22,-1.09,-0.09,0.14,0.18,0.06,0.01,0.00
  └─ Investments purchased,0.00,1.89,0.00,0.00,-1.23,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.67,0.00,-0.40,3.14,0.00,0.26,0.11,0.14,0.06,0.01,0.00
  └─ Investment income,0.00,0.19,0.08,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.28,0.39,0.02,0.06,0.09,0.06,0.02,0.04,0.00,0.00,0.00
  └─ Other investing items,0.00,0.10,-0.10,0.00,0.00,-0.41,0.01,0.00,0.00,0.00,0.00
Cash from Financing Activity,0.00,0.25,0.56,-0.81,0.00,0.00,0.00,0.00,0.70,-0.01,-0.01
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.05,0.04
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.06,-0.05
  └─ Other financing items,0.00,0.25,0.56,-0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-3.01,0.12,0.09,1.56,-1.56,-0.13,-0.03,0.69,-0.71,0.49,-0.46
  └─ Free Cash Flow,-3.96,-2.70,-0.06,-0.86,-0.47,-0.05,-0.16,0.52,-1.47,0.49,-0.45
  └─ CFO/OP,-4400%,6725%,-125%,773%,-2300%,-167%,533%,-675%,-1115%,833%,338%
