Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1055,2385,183,682,-4347,-1457,17909,9248,-7074,-5630,3176,11657
  └─ Profit from operations,6454,7595,7911,10159,11112,7774,7588,10515,15642,17541,22050,28938
  └─ Receivables,-575,177,-8609,-11918,-13712,-1516,4896,-2506,-21702,-21777,-20952,-3516
  └─ Inventory,-62,-1113,241,-256,-2276,1316,226,-2173,-5252,-1753,-1646,-593
  └─ Payables,1169,1939,2645,5361,3466,-6775,7049,4972,7013,4354,8485,8763
  └─ Loans Advances,-4229,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,0,-4241,0,0,0,0,0,0,0,0,0,-15670
  └─ Working capital changes,-3698,-3238,-5724,-6813,-12522,-6974,12171,293,-19941,-19175,-14113,-11016
  └─ Direct taxes,-1701,-1973,-2005,-2664,-2937,-2257,-1850,-1560,-2775,-3996,-4761,-6265
Cash from Investing Activity,-4357,-5506,-5875,-5467,-7174,-6870,-19686,-3252,-8866,-5615,-18616,-17707
  └─ Fixed assets purchased,-4759,-4172,-5026,-5906,-7340,-6896,-5989,-6040,-6305,-9946,-10392,-9605
  └─ Fixed assets sold,43,59,63,115,142,102,1364,120,138,273,583,493
  └─ Investments purchased,-80047,-87898,-132173,-155159,-196474,-198568,-120055,-65421,-50165,-49927,-90595,-141518
  └─ Investments sold,79778,86436,130940,154631,195898,198132,111749,65127,46269,50919,85257,146546
  └─ Interest received,356,311,346,254,314,372,431,420,464,703,884,1559
  └─ Dividends received,169,208,409,316,466,722,577,1247,1397,1213,1374,1287
  └─ Investment in group cos,0,-147,-647,-704,-319,-418,-359,-222,-62,-249,-29,-785
  └─ Redemp n Canc of Shares,401,0,88,1677,717,175,316,617,1863,1043,620,625
  └─ Acquisition of companies,0,-208,-83,-401,0,-59,0,-42,-587,-53,0,-885
  └─ Inter corporate deposits,-22,0,0,0,0,6,-262,-552,-93,485,-244,0
  └─ Other investing items,-275,-94,209,-290,-577,-437,-7457,1494,-1786,-78,-6075,-15425
Cash from Financing Activity,1669,2967,6108,6314,13194,6933,406,-5883,15946,12281,15834,5391
  └─ Proceeds from shares,3,18,12,4,1,1243,1,1,1,1,1,1
  └─ Proceeds from borrowings,0,0,0,0,71389,52618,38100,53880,55622,61308,82590,79722
  └─ Repayment of borrowings,0,0,0,0,-56352,-44044,-37505,-57223,-37056,-46805,-64689,-72288
  └─ Interest paid fin,-489,-443,-471,-521,-723,-624,-809,-680,-734,-597,-436,-344
  └─ Dividends paid,-1200,-932,-936,-963,-1134,-1398,-271,-1037,-1522,-2247,-2806,-3376
  └─ Financial liabilities,0,0,0,0,0,-558,-553,-583,-751,-786,-887,-967
  └─ Other financing items,3355,4324,7503,7794,12,-304,1444,-240,386,1408,2062,2644
Net Cash Flow,-1633,-154,416,1529,1672,-1394,-1370,113,6,1037,394,-659
  └─ Free Cash Flow,-3661,-1729,-4780,-5109,-11546,-8251,13283,3328,-13241,-15303,-6633,2545
  └─ CFO/OP,31%,43%,20%,25%,-9%,8%,172%,74%,-21%,-7%,26%,48%
