Metric,Mar 2011,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2012,Mar 2013
Cash from Operating Activity,203,303,226,282,585,513,355,266,379,375,491,,
  └─ Profit from operations,,448,466,586,527,248,321,338,255,486,541,161,301
  └─ Receivables,,-133,-159,-1,-126,180,-59,-120,123,-181,29,-17,114
  └─ Inventory,,57,-58,-64,-33,91,-143,-159,-85,-24,-123,3,-71
  └─ Payables,,-1,101,9,190,-40,236,208,88,128,113,83,-126
  └─ Loans Advances,,65,-18,-38,57,43,57,0,0,0,0,-63,-61
  └─ Other WC items,,-16,-73,-80,45,42,0,33,17,-3,-65,0,0
  └─ Working capital changes,,-29,-206,-174,132,316,90,-38,144,-81,-45,6,-145
  └─ Direct taxes,,-116,-34,-130,-74,-51,-56,-34,-19,-30,-5,-14,-19
Cash from Investing Activity,-231,-107,-297,-169,-442,-380,-619,-494,-225,-196,-245,,
  └─ Fixed assets purchased,,-148,-216,-308,-409,-366,-464,-620,-303,-217,-267,-95,-109
  └─ Fixed assets sold,,9,12,0,0,1,8,1,0,1,0,0,4
  └─ Investments purchased,,0,-148,0,-88,0,-171,-12,0,-1,0,0,0
  └─ Investments sold,,3,0,68,61,21,0,116,150,0,10,-23,1
  └─ Interest received,,13,8,14,23,41,27,16,12,2,9,12,15
  └─ Dividends received,,0,6,1,0,0,0,0,0,0,0,0,0
  └─ Other investing items,,16,42,56,-29,-76,-19,5,-84,18,2,1,-2
Cash from Financing Activity,25,-137,78,-102,-98,-11,130,250,-22,-102,201,,
  └─ Proceeds from borrowings,,376,224,180,233,356,449,521,217,306,807,-50,97
  └─ Repayment of borrowings,,-441,-97,-225,-229,-254,-232,-166,-98,-204,-376,68,-58
  └─ Interest paid fin,,-52,-49,-57,-61,-53,-60,-73,-99,-151,-156,-74,-78
  └─ Dividends paid,,-19,0,0,-3,0,0,0,0,0,0,-10,-10
  └─ Financial liabilities,,0,0,0,0,-58,-27,-32,-43,-53,-75,0,0
  └─ Other financing items,,-1,0,0,-37,-2,0,0,0,0,0,-2,-2
Net Cash Flow,-3,59,7,11,46,122,-133,22,132,77,447,,
  └─ Free Cash Flow,-37,164,22,-26,177,147,-101,-352,76,160,225,,
  └─ CFO/OP,107%,92%,58%,75%,131%,206%,124%,90%,139%,86%,88%,,
