Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,31,47,-1,-4,32,-14,-19,14,88,-36,20,-5
  └─ Profit from operations,15.56,11.97,15.59,10.64,27.01,11.89,10.63,38.09,20.63,15.96,17.79,5.26
  └─ Receivables,23.19,36.19,-10.12,7.34,-6.02,-28.75,-5.88,-18.60,78.67,-49.23,-12.05,6.68
  └─ Inventory,-6.36,-0.75,3.99,-7.44,5.98,3.80,-10.45,4.22,-5.45,2.43,5.02,-2.07
  └─ Payables,1.14,-5.28,-2.36,-4.08,0.45,5.96,-3.51,0.94,-2.02,4.89,1.97,-7.33
  └─ Loans Advances,0.00,-1.42,-7.38,-11.16,3.16,2.89,-5.92,1.58,-0.57,-4.57,9.78,-3.99
  └─ Other WC items,0.00,7.90,2.75,2.57,7.17,-6.57,-0.22,-2.98,2.63,1.19,0.36,1.73
  └─ Working capital changes,17.96,36.64,-13.12,-12.77,10.74,-22.67,-25.98,-14.83,73.27,-45.29,5.09,-4.98
  └─ Direct taxes,-2.50,-1.18,-3.14,-1.64,-5.33,-2.86,-3.32,-8.87,-5.53,-6.84,-2.61,-4.81
Cash from Investing Activity,-28,-4,5,1,9,11,1,-6,-36,32,-8,-23
  └─ Fixed assets purchased,-19,-0,-0,-0,-0,-1,-1,-1,-0,-1,-2,-0
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,1,0,7
  └─ Capital WIP,0,0,0,0,0,0,0,-0,-1,-0,0,0
  └─ Investments purchased,-22,-7,-10,-0,-0,-0,-0,-7,-46,-17,-15,-103
  └─ Investments sold,13,3,15,1,6,3,0,0,8,48,5,67
  └─ Interest received,0,0,0,0,1,0,0,0,0,0,1,3
  └─ Dividends received,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,0,0,0,0,2,9,2,2,2,2,2,3
Cash from Financing Activity,1,-47,-2,1,-43,5,13,9,-55,-1,-7,25
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,9.18,14.17,11.60,0.00,0.00,0.00,25.98
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-38.19,0.00,0.00,0.00,-53.06,0.00,-4.27,0.00
  └─ Interest paid fin,-5.97,-4.46,-3.13,-2.41,-3.75,-2.13,-1.23,-1.89,-0.43,-0.63,-1.98,-0.81
  └─ Dividends paid,-1.17,-1.17,0.00,-1.40,-0.58,-2.11,0.00,-1.17,-1.17,-0.58,-0.58,-0.58
  └─ Other financing items,8.21,-41.03,1.33,5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,5,-3,3,-1,-1,3,-4,17,-2,-5,5,-3
  └─ Free Cash Flow,12,47,-0,-4,32,-14,-19,14,88,-37,18,3
  └─ CFO/OP,289%,342%,15%,-20%,145%,-100%,-167%,65%,484%,-215%,128%,6%
