Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,29,178,245,202,114,181,253,176,286,142,128,278
  └─ Profit from operations,84,164,224,212,327,291,220,282,305,125,107,196
  └─ Receivables,-11,-11,-39,16,-8,-18,-5,-27,9,44,-2,-32
  └─ Inventory,23,44,39,22,-148,-14,19,-44,54,-20,-12,147
  └─ Payables,-3,3,39,-29,-1,10,22,20,-4,9,36,0
  └─ Loans Advances,-17,-26,0,-0,-0,-1,0,-0,-1,-8,0,0
  └─ Other WC items,-32,46,8,19,12,-19,23,3,-17,12,7,-7
  └─ Working capital changes,-41,57,46,27,-146,-41,59,-48,41,36,30,108
  └─ Direct taxes,-14,-42,-25,-37,-67,-68,-27,-57,-60,-19,-9,-25
Cash from Investing Activity,-44,-71,-259,-17,-133,-15,-141,-27,-204,-102,-93,-246
  └─ Fixed assets purchased,-45,-82,-159,-111,-65,-52,-90,-93,-217,-135,-96,-55
  └─ Fixed assets sold,1,0,0,2,1,10,0,1,0,1,0,3
  └─ Investments purchased,-11,-152,-264,-354,-483,-538,-322,-236,-483,-386,-408,-519
  └─ Investments sold,11,154,158,430,405,554,268,286,483,402,398,319
  └─ Interest received,5,8,10,9,7,5,8,2,4,11,6,6
  └─ Dividends received,0,0,0,2,1,6,2,9,5,6,6,1
  └─ Inter corporate deposits,0,0,2,2,0,0,0,0,0,0,0,0
  └─ Other investing items,-5,2,-6,3,0,0,-6,4,2,0,0,-1
Cash from Financing Activity,16,-113,24,-175,23,-167,-132,-148,-91,-23,-34,-27
  └─ Proceeds from borrowings,0.00,19.40,93.72,0.00,56.32,0.00,0.00,0.00,0.00,7.25,0.00,0.00
  └─ Repayment of borrowings,0.00,-79.18,0.00,-112.64,0.00,-41.09,-103.00,-104.21,-31.33,0.00,-17.68,-12.65
  └─ Corporate loans,0.00,0.00,0.00,2.55,32.00,1.50,2.50,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-26.78,-24.02,-21.96,-28.98,-30.49,-28.62,-28.49,-14.84,-4.54,-1.42,-1.97,-3.47
  └─ Dividends paid,-13.86,-26.88,0.00,-30.31,-29.25,-82.39,-2.66,-28.18,-55.08,-28.06,-14.06,-11.08
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,-0.53,-0.46,-0.47,-0.48,-0.58,-0.23
  └─ Other financing items,56.76,-2.62,-47.81,-5.22,-5.37,-16.62,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,2,-6,10,11,4,-1,-21,2,-10,17,0,5
  └─ Free Cash Flow,-15,97,86,93,49,140,162,84,69,8,32,226
  └─ CFO/OP,67%,139%,124%,113%,60%,90%,129%,89%,112%,142%,137%,150%
