Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,303,308,363,324,321,385,469
  └─ Profit from operations,315,316,374,373,387,392,491
  └─ Receivables,-5,-0,9,-19,-20,-31,3
  └─ Inventory,0,0,0,0,0,0,2
  └─ Payables,22,9,11,22,16,41,22
  └─ Other WC items,5,6,3,-13,-19,18,10
  └─ Working capital changes,21,15,23,-10,-23,28,37
  └─ Direct taxes,-33,-23,-33,-38,-43,-35,-60
Cash from Investing Activity,-19,24,-41,-207,-117,-110,-126
  └─ Fixed assets purchased,-49,-39,-59,-216,-76,-16,-116
  └─ Fixed assets sold,45,0,14,1,2,1,2
  └─ Investments purchased,-146,0,0,-493,-82,-238,-291
  └─ Investments sold,130,60,0,496,65,181,282
  └─ Interest received,1,3,4,4,5,2,0
  └─ Dividends received,0,0,0,5,7,8,0
  └─ Investment in group cos,0,0,0,0,-46,-60,0
  └─ Other investing items,0,0,0,-5,10,12,-2
Cash from Financing Activity,-336,-228,-211,-215,-272,-267,-338
  └─ Proceeds from shares,0,113,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,0,0,77,109,41
  └─ Repayment of borrowings,-98,-181,-47,-52,-186,-198,-120
  └─ Interest paid fin,-103,-78,-66,-46,-47,-47,-27
  └─ Dividends paid,-98,-50,-62,-100,-100,-100,-167
  └─ Financial liabilities,-27,-33,-36,-17,-16,-31,-66
  └─ Other financing items,-10,0,0,0,0,0,0
Net Cash Flow,-52,103,112,-98,-67,8,5
  └─ Free Cash Flow,299,269,319,109,248,370,354
  └─ CFO/OP,107%,105%,107%,98%,96%,109%,110%
