Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-15,5,-7,-0,-14
  └─ Profit from operations,,0.53,1.88,11.54,15.93,6.34
  └─ Receivables,,-9.98,1.06,-5.48,5.31,-3.07
  └─ Payables,,0.00,2.37,-0.54,1.21,-1.21
  └─ Loans Advances,,-9.98,0.62,-3.78,-9.97,-21.76
  └─ Other WC items,,4.44,-0.03,-8.25,-9.54,3.04
  └─ Working capital changes,,-15.52,4.02,-18.05,-12.99,-23.00
  └─ Direct taxes,,-0.20,-0.66,-0.68,-3.35,2.77
Cash from Investing Activity,,-1,-6,-5,-57,-2
  └─ Fixed assets purchased,,-1.97,-5.81,-5.20,-41.65,-6.12
  └─ Investments purchased,,0.00,0.00,0.00,-11.00,-0.12
  └─ Investments sold,,0.20,0.00,0.00,0.00,0.00
  └─ Other investing items,,1.19,-0.45,0.00,-4.43,3.85
Cash from Financing Activity,,17,24,2,65,8
  └─ Proceeds from shares,,15.00,23.78,1.93,64.03,0.00
  └─ Proceeds from borrowings,,0.00,0.00,0.00,0.00,0.09
  └─ Interest paid fin,,0.00,0.00,-0.27,-0.25,-0.41
  └─ Application money refund,,0.75,-0.27,-0.48,0.00,0.00
  └─ Other financing items,,1.24,0.09,1.31,1.08,7.93
Net Cash Flow,,1,23,-10,7,-9
  └─ Free Cash Flow,,-17,-1,-12,-42,-20
  └─ CFO/OP,,-503%,92%,-56%,19%,-263%
