bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
JSWSTEEL,17-Jul-2026,Board Meeting Intimation,JSW STEEL LIMITED has informed the Exchange about Board Meeting to be held on 17-Jul-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2026 .,Steel And Steel Products,29-Jun-2026 17:16:30,JSW Steel Limited,INE019A01020,00:00:03,29-Jun-2026 17:16:33,14.49 KB,https://nsearchives.nseindia.com/corporate/xbrl/JSWSTEEL_29062026_PRIOR_INTIMATION_WebXMLFile_20260629_171628113.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_2266_20260629_171628137_WEB.html,3.23 KB,JSWSTEEL,JSW Steel Ltd.,,,,,
JSWSTEEL,14-May-2026,Board Meeting Intimation,JSW STEEL LIMITED has informed the Exchange about Board Meeting to be held on 14-May-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend/Fund raising.,Steel And Steel Products,08-May-2026 14:52:48,JSW Steel Limited,INE019A01020,00:00:02,08-May-2026 14:52:50,15.40 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_500228_852026145236_PRIOR_INTIMATION_WebXMLFile_20260508_145246254.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260508_145246_WEB.html,3.54 KB,JSWSTEEL,JSW Steel Ltd.,,,,,
JSWSTEEL,23-Jan-2026,Board Meeting Intimation,JSW STEEL LIMITED has informed the Exchange about Board Meeting to be held on 23-Jan-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2025 .,Steel And Steel Products,23-Dec-2025 10:11:16,JSW Steel Limited,INE019A01020,00:00:03,23-Dec-2025 10:11:19,6.51 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_74272_1588615_23122025101114_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_74272_23122025101114_iXBRL_WEB.html,2.93 KB,JSWSTEEL,JSW Steel Ltd.,,,,,
JSWSTEEL,17-Oct-2025,Board Meeting Intimation,JSW STEEL LIMITED has informed the Exchange about Board Meeting to be held on 17-Oct-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended September 2025 .,Steel And Steel Products,25-Sep-2025 16:39:20,JSW Steel Limited,INE019A01020,00:00:03,25-Sep-2025 16:39:23,6.51 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_66911_1532501_25092025043918_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_66911_25092025163918_iXBRL_WEB.html,2.93 KB,JSWSTEEL,JSW Steel Ltd.,,,,,
JSWSTEEL,17-Sep-2025,Outcome of Board Meeting,Acquisition of additional economic interest in M Res NSW HCC Pty Ltd,,,JSW Steel Limited,INE019A01020,,,,,,,JSWSTEEL,JSW Steel Ltd.,,,,,announcements
JSWSTEEL,18-Jul-2025,Board Meeting Intimation,JSW Steel Limited has informed the Exchange about Board Meeting to be held on 18-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,Steel And Steel Products,27-Jun-2025 14:33:14,JSW Steel Limited,INE019A01020,00:00:04,27-Jun-2025 14:33:18,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58497_1472926_27062025023313_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_58497_27062025143312_iXBRL_WEB.html,,JSWSTEEL,JSW Steel Ltd.,,,,,
JSWSTEEL,23-May-2025,Board Meeting Intimation,JSW STEEL LIMITED has informed the Exchange about Board Meeting to be held on 23-May-2025 to consider and approve Dividend/Fund raising.,Steel And Steel Products,16-May-2025 16:15:01,JSW Steel Limited,INE019A01020,00:00:04,16-May-2025 16:15:05,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_54241_1441115_16052025041458_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_54241_16052025161458_iXBRL_WEB.html,,JSWSTEEL,JSW Steel Ltd.,,,,,
JSWSTEEL,25-Mar-2025,Outcome of Board Meeting,"JSW Steel Limited has informed the Exchange regarding transfer of Salav Unit to JSW Green Steel Limited, its wholly owned subsidiary, on a Slump Sale basis.",,,JSW Steel Limited,INE019A01020,,,,,,,JSWSTEEL,JSW Steel Ltd.,,,,,announcements
JSWSTEEL,24-Jan-2025,Board Meeting Intimation,JSW STEEL LIMITED has informed the Exchange about Board Meeting to be held on 24-Jan-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,Steel And Steel Products,23-Dec-2024 12:51:33,JSW Steel Limited,INE019A01020,00:00:02,23-Dec-2024 12:51:35,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_42502_1330078_23122024125130_WEB.xml,,,JSWSTEEL,JSW Steel Ltd.,,,,,
JSWSTEEL,25-Oct-2024,JSW STEEL LIMITED has informed the Exchange about Board Meeting to be held on 25-Oct-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2024 .,Board Meeting Intimation,Steel And Steel Products,26-Sep-2024 11:31:36,JSW Steel Limited,INE019A01020,00:00:03,26-Sep-2024 11:31:39,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_36138_1249762_26092024113132_WEB.xml,,,JSWSTEEL,JSW Steel Ltd.,,,,,
