bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
24-Jun-2021,18-Jun-2021,Shriram Finance Limited,16-Jun-2021,2,-,INE721A01013,-,-,-,EQ, Annual General Meeting/Dividend - Rs 6 Per Share,SHRIRAMFIN,Shriram Finance Ltd.,,
-,-,Shriram Finance Limited,05-Apr-2021,2,-,INE721A01013,-,-,06-Apr-2021,EQ, Interim Dividend - Rs 6 Per Share,SHRIRAMFIN,Shriram Finance Ltd.,,
-,-,Shriram Finance Limited,09-Nov-2020,2,-,INE721A01013,-,-,10-Nov-2020,EQ, Interim Dividend - Rs 6 Per Share,SHRIRAMFIN,Shriram Finance Ltd.,,
19-Aug-2020,13-Aug-2020,Shriram Finance Limited,11-Aug-2020,2,-,INE721A01013,-,-,-,EQ, Annual General Meeting,SHRIRAMFIN,Shriram Finance Ltd.,,
-,-,Shriram Finance Limited,09-Jul-2020,2,-,INE721A01013,-,-,10-Jul-2020,EQ, Rights 3:26 @ Premium Rs 560/-,SHRIRAMFIN,Shriram Finance Ltd.,,
-,-,Shriram Finance Limited,07-Nov-2019,2,-,INE721A01013,-,-,08-Nov-2019,EQ, Interim Dividend-Rs 5 Per Sh,SHRIRAMFIN,Shriram Finance Ltd.,,
,,SHRIRAMFIN,19-Jun-2019,,,,,,19-Jun-2019,,Dividend - Rs 1.364094 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,05-Nov-2018,,,,,,05-Nov-2018,,Dividend - Rs 0.974353 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,18-Jul-2018,,,,,,18-Jul-2018,,Dividend - Rs 1.169224 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,10-Nov-2017,,,,,,10-Nov-2017,,Dividend - Rs 0.974353 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,21-Jun-2017,,,,,,21-Jun-2017,,Dividend - Rs 1.169224 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,03-Nov-2016,,,,,,03-Nov-2016,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,18-Jul-2016,,,,,,18-Jul-2016,,Dividend - Rs 1.169224 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,05-Nov-2015,,,,,,05-Nov-2015,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,22-Jul-2015,,,,,,22-Jul-2015,,Dividend - Rs 1.169224 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,30-Oct-2014,,,,,,30-Oct-2014,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,25-Jun-2014,,,,,,25-Jun-2014,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,13-Nov-2013,,,,,,13-Nov-2013,,Dividend - Rs 0.584612 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,21-Jun-2013,,,,,,21-Jun-2013,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,15-Nov-2012,,,,,,15-Nov-2012,,Dividend - Rs 0.584612 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,21-Jun-2012,,,,,,21-Jun-2012,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,21-Nov-2011,,,,,,21-Nov-2011,,Dividend - Rs 0.487177 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,10-Jun-2011,,,,,,10-Jun-2011,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,08-Nov-2010,,,,,,08-Nov-2010,,Dividend - Rs 0.487177 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,03-Jun-2010,,,,,,03-Jun-2010,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,09-Nov-2009,,,,,,09-Nov-2009,,Dividend - Rs 0.389741 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,16-Jul-2009,,,,,,16-Jul-2009,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,10-Nov-2008,,,,,,10-Nov-2008,,Dividend - Rs 0.194871 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,24-Jul-2008,,,,,,24-Jul-2008,,Dividend - Rs 0.779482 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,17-Dec-2007,,,,,,17-Dec-2007,,Dividend - Rs 0.194871 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
,,SHRIRAMFIN,10-Aug-2007,,,,,,10-Aug-2007,,Dividend - Rs 0.389741 Per Share,SHRIRAMFIN,SHRIRAMFIN,,yahoo
