bm_date,bm_purpose,bm_desc,attachment
27-Aug-2026 19:26:58,Shareholders meeting,Declaration of voting results of 57th Annual General Meeting of REC Limited.,https://nsearchives.nseindia.com/corporate/RECLTD_27082026192336_Signed_Voting_Results_57th_AGM.pdf
25-Jul-2026 15:28:03,Copy of Newspaper Publication,REC Limited has informed the Exchange about Newspaper Clippings in respect of Financial Results and Record Date.,https://nsearchives.nseindia.com/corporate/RECLTD_25072026152458_DSC_Newspaper_25072026.pdf
24-Jul-2026 18:38:21,General Updates,"Press Release - Financial Results of REC Limited for the quarter ended June 30, 2026.",https://nsearchives.nseindia.com/corporate/RECLTD_24072026183729_DSC_PR_24072026.pdf
24-Jul-2026 17:26:56,Outcome of Board Meeting,"REC Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/RECLTD_24072026172500_DSC_BSENSE_Outcome_24072026.pdf
