exDate,recDate,subject,faceVal
24-Apr-2026 16:39:49,24-Apr-2026 16:39:49,Updates,1
24-Apr-2026 14:27:35,24-Apr-2026 14:27:35,Record Date,1
24-Apr-2026 14:14:16,24-Apr-2026 14:14:16,Dividend,1
11-Jun-2025 15:26:15,11-Jun-2025 15:26:15,Updates,1
11-Jun-2025 13:11:39,11-Jun-2025 13:11:39,Dividend,1
06-Jun-2025 17:44:51,06-Jun-2025 17:44:51,Record Date,1
20-Aug-2024 12:29:12,20-Aug-2024 12:29:12,Dividend Updates,1
20-Aug-2024 12:15:53,20-Aug-2024 12:15:53,Dividend,1
14-Aug-2024 15:50:09,14-Aug-2024 15:50:09,Dividend Updates,1
14-Aug-2024 14:54:42,14-Aug-2024 14:54:42,Record Date,1
07-May-2024 11:23:45,07-May-2024 11:23:45,Dividend Updates,1
07-May-2024 11:12:28,07-May-2024 11:12:28,Dividend,1
02-May-2024 19:28:07,02-May-2024 19:28:07,Dividend Updates,1
02-May-2024 18:52:28,02-May-2024 18:52:28,Record Date,1
06-Dec-2023 09:33:36,06-Dec-2023 09:33:36,Dividend Updates,1
06-Dec-2023 09:29:59,06-Dec-2023 09:29:59,Dividend,1
03-Dec-2023 13:51:44,03-Dec-2023 13:51:44,Dividend Updates,1
08-Jul-2023 10:13:25,08-Jul-2023 10:13:25,Dividend,1
05-Jul-2023 21:28:31,05-Jul-2023 21:28:31,Record Date,1
21-Mar-2023 16:33:06,21-Mar-2023 16:33:06,Dividend,1
16-Mar-2023 20:40:05,16-Mar-2023 20:40:05,Record Date,1
19-Jan-2023 17:51:50,19-Jan-2023 17:51:50,Dividend,1
16-Jan-2023 21:04:06,16-Jan-2023 21:04:06,Record Date,1
16-Nov-2022 16:34:17,16-Nov-2022 16:34:17,Dividend,1
16-Nov-2022 16:34:15,16-Nov-2022 16:34:15,Outcome of Board Meeting,1
11-Nov-2022 16:48:33,11-Nov-2022 16:48:33,Record Date,1
13-Jul-2022 16:14:46,13-Jul-2022 16:14:46,Dividend,1
13-Jul-2022 16:14:45,13-Jul-2022 16:14:45,Outcome of Board Meeting,1
08-Jul-2022 17:33:51,08-Jul-2022 17:33:51,Record Date,1
