bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
HDFCLIFE,15-Jul-2026,Board Meeting Intimation,HDFC Life Insurance Company Limited has informed the Exchange about Board Meeting to be held on 15-Jul-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2026 .,-,30-Jun-2026 17:43:43,HDFC Life Insurance Company Limited,INE795G01014,00:00:02,30-Jun-2026 17:43:45,14.51 KB,https://nsearchives.nseindia.com/corporate/xbrl/HDFCLIFE_30062026_PRIOR_INTIMATION_WebXMLFile_20260630_174341249.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_15574_20260630_174341270_WEB.html,3.25 KB,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,16-Apr-2026,Board Meeting Intimation,HDFC Life Insurance Company Limited has informed the Exchange about Board Meeting to be held on 16-Apr-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend/Fund raising.,-,09-Apr-2026 15:57:42,HDFC Life Insurance Company Limited,INE795G01014,00:00:03,09-Apr-2026 15:57:45,15.41 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_540777_942026155737_PRIOR_INTIMATION_WebXMLFile_20260409_155740433.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260409_155740_WEB.html,3.55 KB,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,15-Jan-2026,Board Meeting Intimation,HDFC LIFE INSURANCE COMPANY LIMITED has informed the Exchange about Board Meeting to be held on 15-Jan-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2025 .,-,31-Dec-2025 18:22:27,HDFC Life Insurance Company Limited,INE795G01014,00:00:03,31-Dec-2025 18:22:30,6.53 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_74633_1593702_31122025062225_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_74633_31122025182225_iXBRL_WEB.html,2.94 KB,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,15-Oct-2025,Board Meeting Intimation,HDFC Life Insurance Company Limited has informed the Exchange about Board Meeting to be held on 15-Oct-2025 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2025 and Fund raising.,-,30-Sep-2025 17:41:46,HDFC Life Insurance Company Limited,INE795G01014,00:00:03,30-Sep-2025 17:41:49,6.63 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_67489_1538395_30092025054050_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_67489_30092025174048_iXBRL_WEB.html,3.10 KB,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,15-Jul-2025,Other business matters,"Board Meeting Intimation - Approval of Financial Results for the quarter ended June 30, 2025",-,30-Jun-2025 18:25:43,HDFC Life Insurance Company Limited,INE795G01014,00:00:00,30-Jun-2025 18:25:43,239.63 KB,https://nsearchives.nseindia.com/corporate/PRASAD_30062025182057_BM_Intimation_-_30062025.pdf,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,17-Apr-2025,Board Meeting Intimation,HDFC LIFE INSURANCE COMPANY LIMITED has informed the Exchange about Board Meeting to be held on 17-Apr-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend/ESOP.,-,31-Mar-2025 19:09:22,HDFC Life Insurance Company Limited,INE795G01014,00:00:04,31-Mar-2025 19:09:26,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_49723_1406529_31032025070919_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_49723_31032025190919_iXBRL_WEB.html,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,15-Jan-2025,Board Meeting Intimation,HDFC Life Insurance Company Limited has informed the Exchange about Board Meeting to be held on 15-Jan-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,-,31-Dec-2024 19:21:35,HDFC Life Insurance Company Limited,INE795G01014,00:00:04,31-Dec-2024 19:21:39,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_42882_1336139_31122024072132_WEB.xml,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,15-Oct-2024,HDFC LIFE INSURANCE COMPANY LIMITED has informed the Exchange about Board Meeting to be held on 15-Oct-2024 to inter-alia consider and approve the Audited Financial results of the Company for the Half Yearly ended September 2024 .,Board Meeting Intimation,-,30-Sep-2024 21:29:26,HDFC Life Insurance Company Limited,INE795G01014,00:00:04,30-Sep-2024 21:29:30,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_36635_1255901_30092024092923_WEB.xml,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,15-Jul-2024,HDFC LIFE INSURANCE COMPANY LIMITED has informed the Exchange about Board Meeting to be held on 15-Jul-2024 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended June 2024 and Fund raising.,Board Meeting Intimation,-,28-Jun-2024 23:52:25,HDFC Life Insurance Company Limited,INE795G01014,00:00:02,28-Jun-2024 23:52:27,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_28731_1166745_28062024115221_WEB.xml,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,
HDFCLIFE,26-Apr-2023,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on April 26, 2023.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,21-Oct-2022,Outcome of Board Meeting,HDFC Life Insurance Company Limited  has informed the Exchange about Board Meeting held on 21-Oct-2022 to consider financial statements for the period ended September 2022 and Other business matters,,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,29-Jul-2022,Outcome of Board Meeting,HDFC Life Insurance Company Limited  has informed the Exchange about Board Meeting held on 29-Jul-2022 to consider preferential issue and formulation of ESOP,,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,19-Jul-2022,Outcome of Board Meeting,HDFC Life Insurance Company Limited  has informed the Exchange about Board Meeting held on 19-Jul-2022 to consider financial statements for the period ended June 2022,,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,26-Apr-2022,Outcome of Board Meeting,"HDFC Life Insurance Company Limited  has informed the Exchange about Board Meeting held on 26-Apr-2022 to consider financial statements for the period ended March 2022, Final Dividend and other matters.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,21-Jan-2022,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on January 21, 2022.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,22-Oct-2021,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on October 22, 2021.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,03-Sep-2021,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on September 03, 2021.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,19-Jul-2021,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on July 19, 2021.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,26-Apr-2021,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding Outcome of Board Meeting held on April 26, 2021.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,22-Jan-2021,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on January 22, 2021.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,19-Oct-2020,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on October 19, 2020.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,21-Jul-2020,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on July 21, 2020.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,27-Apr-2020,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on April 27, 2020.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,24-Oct-2019,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on October 23, 2019.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,23-Jul-2019,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding  Board meeting held on July 23, 2019.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,26-Apr-2019,Outcome of Board Meeting,"HDFC Life Insurance Company Limited has informed the Exchange regarding Outcome of Board Meeting held on April 26, 2019.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,22-Jan-2019,Outcome of Board Meeting,"HDFC Standard Life Insurance Company Limited has informed the Exchange regarding Outcome of Board Meeting held on January 22, 2019.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,20-Jul-2018,Outcome of Board Meeting,"HDFC Standard Life Insurance Company Limited has informed the Exchange regarding Outcome of Board Meeting held on July 20, 2018.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,19-Apr-2018,Outcome of Board Meeting,"HDFC Standard Life Insurance Company Limited has informed the Exchange regarding Outcome of Board Meeting held on April 18, 2018.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
HDFCLIFE,19-Jan-2018,Outcome of Board Meeting,"HDFC Standard Life Insurance Company Limited has informed the Exchange regarding Outcome of Board Meeting held on January 19, 2018.",,,HDFC Life Insurance Company Limited,INE795G01014,,,,,,,HDFCLIFE,HDFC Life Insurance Company Ltd.,,,,,announcements
