exDate,recDate,subject,faceVal
29-Jun-2026 12:44:12,29-Jun-2026 12:44:12,Record Date,1
29-Jun-2026 12:42:48,29-Jun-2026 12:42:48,Dividend,1
12-Feb-2026 13:24:40,12-Feb-2026 13:24:40,Record Date,1
12-Feb-2026 13:23:13,12-Feb-2026 13:23:13,Dividend,1
11-Jul-2025 11:12:00,11-Jul-2025 11:12:00,Updates,1
27-Jun-2025 16:46:47,27-Jun-2025 16:46:47,Record Date,1
27-Jun-2025 16:45:25,27-Jun-2025 16:45:25,Dividend,1
17-Feb-2025 14:14:58,17-Feb-2025 14:14:58,Updates,1
12-Feb-2025 13:35:40,12-Feb-2025 13:35:40,Dividend,1
07-Feb-2025 17:35:37,07-Feb-2025 17:35:37,Revised Record date,1
04-Feb-2025 17:11:07,04-Feb-2025 17:11:07,Record Date,1
26-Jun-2024 13:49:50,26-Jun-2024 13:49:50,Record Date,1
26-Jun-2024 13:48:12,26-Jun-2024 13:48:12,Dividend,1
14-Feb-2024 10:49:56,14-Feb-2024 10:49:56,Record Date,1
13-Feb-2024 17:37:16,13-Feb-2024 17:37:16,Dividend Updates,1
12-Feb-2024 16:38:55,12-Feb-2024 16:38:55,Dividend,1
12-Feb-2024 14:15:25,12-Feb-2024 14:15:25,Dividend Updates,1
23-Aug-2023 17:47:17,23-Aug-2023 17:47:17,Dividend Updates,1
03-Aug-2023 15:35:29,03-Aug-2023 15:35:29,Record Date,1
27-Jun-2023 13:48:36,27-Jun-2023 13:48:36,Stock split,1
27-Jun-2023 13:45:20,27-Jun-2023 13:45:20,Dividend,1
15-Mar-2023 12:11:31,15-Mar-2023 12:11:31,Updates,1
10-Mar-2023 14:06:57,10-Mar-2023 14:06:57,Dividend,1
01-Mar-2023 16:11:47,01-Mar-2023 16:11:47,Record Date,1
15-Nov-2022 18:00:21,15-Nov-2022 18:00:21,General updates,1
11-Nov-2022 14:12:14,11-Nov-2022 14:12:14,Dividend,1
11-Nov-2022 14:12:13,11-Nov-2022 14:12:13,Outcome of Board Meeting,1
04-Nov-2022 16:48:21,04-Nov-2022 16:48:21,Record Date,1
03-Aug-2022 11:22:30,03-Aug-2022 11:22:30,Newspaper Advertisements,1
29-Jul-2022 10:30:15,29-Jul-2022 10:30:15,Record Date,1
28-Jun-2022 14:56:58,28-Jun-2022 14:56:58,Dividend,1
28-Jun-2022 14:56:57,28-Jun-2022 14:56:57,Outcome of Board Meeting,1
10-Feb-2022 14:30:56,10-Feb-2022 14:30:56,Dividend,1
31-Jan-2022 16:52:46,31-Jan-2022 16:52:46,Record Date,1
11-Nov-2021 15:48:09,11-Nov-2021 15:48:09,Dividend,1
26-Feb-2021 18:32:23,26-Feb-2021 18:32:23,Record Date,1
26-Feb-2021 18:30:33,26-Feb-2021 18:30:33,Dividend,1
18-Feb-2021 16:20:55,18-Feb-2021 16:20:55,Record Date,1
11-Dec-2020 17:23:00,11-Dec-2020 17:23:00,Dividend Updates,1
09-Dec-2020 14:51:40,09-Dec-2020 14:51:40,Record Date,1
09-Dec-2020 14:46:37,09-Dec-2020 14:46:37,Dividend,1
16-Mar-2020 15:22:00,16-Mar-2020 15:22:00,Dividend,1
11-Mar-2020 09:35:00,11-Mar-2020 09:35:00,Record Date,1
28-Jun-2019 14:30:00,28-Jun-2019 14:30:00,Dividend,1
18-Mar-2019 14:13:00,18-Mar-2019 14:13:00,Record Date,1
18-Mar-2019 13:54:00,18-Mar-2019 13:54:00,Dividend,1
10-Apr-2018 11:02:00,10-Apr-2018 11:02:00,Updates,1
31-Mar-2018 18:00:00,31-Mar-2018 18:00:00,Dividend,1
