audited,bank,broadCastDate,companyName,consolidated,cumulative,difference,exchdisstime,filingDate,financialYear,format,fromDate,indAs,industry,isin,oldNewFlag,params,period,reInd,relatingTo,resultDescription,resultDetailedDataLink,seqNumber,symbol,toDate,xbrl
Un-Audited,N,13-Feb-2025 20:09:41,Hindalco Industries Limited,Consolidated,Non-cumulative,00:00:51,13-Feb-2025 20:10:32,13-Feb-2025 20:09,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE038A01020,N,01-Oct-202431-Dec-2024Q3UNNCNEHINDALCO,Quarterly,N,Third Quarter,,,1195965,HINDALCO,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_120402_1382932_13022025080941.xml
Un-Audited,N,13-Feb-2025 20:07:27,Hindalco Industries Limited,Non-Consolidated,Non-cumulative,00:00:11,13-Feb-2025 20:07:38,13-Feb-2025 20:07,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE038A01020,N,01-Oct-202431-Dec-2024Q3UNNNNEHINDALCO,Quarterly,N,Third Quarter,,,1195961,HINDALCO,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_120400_1382924_13022025080726.xml
Un-Audited,N,11-Nov-2024 19:32:45,Hindalco Industries Limited,Non-Consolidated,Non-cumulative,00:00:28,11-Nov-2024 19:33:13,11-Nov-2024 19:32,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE038A01020,N,01-Jul-202430-Sep-2024Q2UNNNNEHINDALCO,Quarterly,N,Second Quarter,,,1185619,HINDALCO,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_114953_1304721_11112024073245.xml
Un-Audited,N,11-Nov-2024 19:30:49,Hindalco Industries Limited,Consolidated,Non-cumulative,00:00:36,11-Nov-2024 19:31:25,11-Nov-2024 19:30,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE038A01020,N,01-Jul-202430-Sep-2024Q2UNNCNEHINDALCO,Quarterly,N,Second Quarter,,,1185617,HINDALCO,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_114952_1304716_11112024073049.xml
Un-Audited,N,13-Aug-2024 15:46:49,Hindalco Industries Limited,Non-Consolidated,Non-cumulative,00:00:15,13-Aug-2024 15:47:04,13-Aug-2024 15:46,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE038A01020,N,01-Apr-202430-Jun-2024Q1UNNNNEHINDALCO,Quarterly,N,First Quarter,,,1180258,HINDALCO,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_111698_1223024_13082024034649.xml
Un-Audited,N,13-Aug-2024 15:43:24,Hindalco Industries Limited,Consolidated,Non-cumulative,00:00:24,13-Aug-2024 15:43:48,13-Aug-2024 15:43,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE038A01020,N,01-Apr-202430-Jun-2024Q1UNNCNEHINDALCO,Quarterly,N,First Quarter,,,1180257,HINDALCO,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_111697_1223021_13082024034323.xml
Audited,N,24-May-2024 17:46:03,Hindalco Industries Limited,Consolidated,Non-cumulative,00:00:09,24-May-2024 17:46:12,24-May-2024 17:46,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE038A01020,N,01-Jan-202431-Mar-2024Q4ANNCNEHINDALCO,Quarterly,N,Fourth Quarter,,,1173791,HINDALCO,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_107050_1137667_24052024054602.xml
Audited,N,24-May-2024 17:43:15,Hindalco Industries Limited,Non-Consolidated,Non-cumulative,00:00:18,24-May-2024 17:43:33,24-May-2024 17:43,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE038A01020,N,01-Jan-202431-Mar-2024Q4ANNNNEHINDALCO,Quarterly,N,Fourth Quarter,,,1173787,HINDALCO,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_107048_1137651_24052024054315.xml
Un-Audited,N,13-Feb-2024 16:14:48,Hindalco Industries Limited,Consolidated,Non-cumulative,::,,13-Feb-2024 16:14,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE038A01020,N,01-Oct-202331-Dec-2023Q3UNNCNEHINDALCO,Quarterly,N,Third Quarter,,,1167474,HINDALCO,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_103750_1053469_13022024041448.xml
Un-Audited,N,13-Feb-2024 16:06:48,Hindalco Industries Limited,Non-Consolidated,Non-cumulative,::,,13-Feb-2024 16:06,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE038A01020,N,01-Oct-202331-Dec-2023Q3UNNNNEHINDALCO,Quarterly,N,Third Quarter,,,1167462,HINDALCO,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_103744_1053437_13022024040648.xml
Un-Audited,N,10-Nov-2023 21:22:46,Hindalco Industries Limited,Consolidated,Non-cumulative,00:05:20,10-Nov-2023 21:28:06,10-Nov-2023 21:22,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE038A01020,N,01-Jul-202330-Sep-2023Q2UNNCNEHINDALCO,Quarterly,N,Second Quarter,,,1161205,HINDALCO,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_100570_986478_10112023092245.xml
Un-Audited,N,10-Nov-2023 21:20:46,Hindalco Industries Limited,Non-Consolidated,Non-cumulative,00:05:19,10-Nov-2023 21:26:05,10-Nov-2023 21:20,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE038A01020,N,01-Jul-202330-Sep-2023Q2UNNNNEHINDALCO,Quarterly,N,Second Quarter,,,1161203,HINDALCO,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_100569_986472_10112023092045.xml
