bm_date,bm_purpose,bm_desc,attachment
03-Aug-2026 17:07:10,Outcome of Board Meeting,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/MUTHOOTFIN_03082026170410_Outcomefinal_SD.pdf
