exDate,recDate,subject,faceVal
22-Apr-2026 12:52:57,22-Apr-2026 12:52:57,Updates,1
10-Apr-2026 16:43:54,10-Apr-2026 16:43:54,Dividend,1
07-Apr-2026 19:00:36,07-Apr-2026 19:00:36,Record Date,1
07-Apr-2026 17:17:17,07-Apr-2026 17:17:17,Updates,1
02-Dec-2025 16:57:57,02-Dec-2025 16:57:57,Copy of Newspaper Publication,1
28-Nov-2025 12:32:43,28-Nov-2025 12:32:43,General Updates,1
29-Apr-2025 11:33:26,29-Apr-2025 11:33:26,Copy of Newspaper Publication,1
28-Apr-2025 17:48:26,28-Apr-2025 17:48:26,Updates,1
21-Apr-2025 12:34:02,21-Apr-2025 12:34:02,Dividend,1
08-Apr-2025 15:53:29,08-Apr-2025 15:53:29,Record Date,1
08-Apr-2025 13:55:58,08-Apr-2025 13:55:58,Updates,1
25-May-2024 15:19:53,25-May-2024 15:19:53,Updates,1
24-May-2024 13:29:28,24-May-2024 13:29:28,Record Date,1
23-May-2024 13:09:29,23-May-2024 13:09:29,Dividend,1
10-Apr-2023 17:33:40,10-Apr-2023 17:33:40,Updates,1
06-Apr-2023 16:15:07,06-Apr-2023 16:15:07,Press Release,1
06-Apr-2023 12:20:51,06-Apr-2023 12:20:51,Dividend,1
22-Mar-2023 16:51:18,22-Mar-2023 16:51:18,Record Date,1
25-Apr-2022 05:36:40,25-Apr-2022 05:36:40,Newspaper Advertisements,1
22-Apr-2022 11:52:12,22-Apr-2022 11:52:12,Communication to shareholders as per Reg 30,1
18-Apr-2022 14:03:29,18-Apr-2022 14:03:29,Dividend,1
18-Apr-2022 14:03:27,18-Apr-2022 14:03:27,Outcome of Board Meeting,1
16-Apr-2021 16:17:05,16-Apr-2021 16:17:05,Dividend Updates,1
13-Apr-2021 23:40:40,13-Apr-2021 23:40:40,Dividend Updates,1
12-Apr-2021 16:16:02,12-Apr-2021 16:16:02,Dividend,1
17-Mar-2020 15:33:00,17-Mar-2020 15:33:00,Outcome of Board Meeting,1
17-Mar-2020 15:23:00,17-Mar-2020 15:23:00,Dividend,1
09-Mar-2020 18:19:00,09-Mar-2020 18:19:00,Record Date,1
05-Apr-2019 15:54:00,05-Apr-2019 15:54:00,Dividend,1
02-Apr-2019 16:28:00,02-Apr-2019 16:28:00,Record Date,1
08-Feb-2018 15:40:00,08-Feb-2018 15:40:00,Dividend,1
31-Jan-2018 17:11:00,31-Jan-2018 17:11:00,Record Date,1
23-Mar-2017 19:13:00,23-Mar-2017 19:13:00,Dividend,1
17-Mar-2017 10:52:00,17-Mar-2017 10:52:00,Record Date,1
17-Mar-2017 08:23:00,17-Mar-2017 08:23:00,Trading Window,1
07-Mar-2016 18:44:00,07-Mar-2016 18:44:00,Record Date,1
07-Mar-2016 08:27:00,07-Mar-2016 08:27:00,Dividend,1
29-Oct-2015 17:48:00,29-Oct-2015 17:48:00,Dividend,1
29-Oct-2015 09:24:00,29-Oct-2015 09:24:00,Record Date,1
04-Sep-2015 08:45:00,04-Sep-2015 08:45:00,AGM/Book Closure,1
05-May-2015 19:58:00,05-May-2015 19:58:00,Dividend,1
02-May-2015 17:56:00,02-May-2015 17:56:00,Corrigendum,1
30-Sep-2014 16:27:00,30-Sep-2014 16:27:00,Record Date,1
30-Sep-2014 12:16:00,30-Sep-2014 12:16:00,Dividend,1
26-Sep-2014 19:55:00,26-Sep-2014 19:55:00,Record Date Updates,1
26-Sep-2014 13:33:00,26-Sep-2014 13:33:00,Record Date,1
25-Aug-2014 12:40:00,25-Aug-2014 12:40:00,Book Closure,1
26-May-2014 13:20:00,26-May-2014 13:20:00,Dividend,1
30-Jan-2014 13:08:00,30-Jan-2014 13:08:00,Dividend,1
23-Jan-2014 18:08:00,23-Jan-2014 18:08:00,Record Date,1
31-Oct-2013 13:40:00,31-Oct-2013 13:40:00,Dividend,1
22-Oct-2013 15:04:00,22-Oct-2013 15:04:00,Record Date,1
03-Sep-2013 11:48:00,03-Sep-2013 11:48:00,AGM/Book Closure,1
14-May-2013 13:08:00,14-May-2013 13:08:00,Dividend,1
01-Aug-2012 12:04:00,01-Aug-2012 12:04:00,AGM / Book Closure,1
15-May-2012 16:01:00,15-May-2012 16:01:00,Dividend,1
