symbol,event_type,mode,buy,sell,hold,n_train,train_avg,train_win,n_test,test_avg,test_win,test_t,placebo,edge
BAJAJ-AUTO,RESULTS,tradeable,-5,3,8,41,2.1025671366074046,68.29268292682927,18,2.189176986514722,55.55555555555556,1.4105141058461161,0.1775366547735932,2.011640331741129
BAJAJFINSV,ANNOUNCEMENT,descriptive,-8,0,8,152,0.5864283889146494,57.23684210526315,66,-0.5753702492137671,45.45454545454545,-1.7803205007081542,-0.26058465955908494,-0.3147855896546822
BAJAJFINSV,ANNOUNCEMENT,tradeable,2,12,10,152,0.9147206730644329,55.92105263157895,66,-0.29595486719788433,37.878787878787875,-0.7629803114254349,-0.3360285526852235,0.040073685487339195
BAJAJFINSV,RESULTS,descriptive,-3,1,4,47,0.5781599951778182,61.702127659574465,21,0.521634984939928,42.857142857142854,0.5368614486857085,0.0970651417394939,0.4245698432004341
BAJAJFINSV,RESULTS,tradeable,-3,1,4,47,0.5781599951778182,61.702127659574465,21,0.521634984939928,42.857142857142854,0.5368614486857085,0.0970651417394939,0.4245698432004341
BAJFINANCE,ANNOUNCEMENT,descriptive,-8,11,19,185,4.089759783588401,64.32432432432432,84,0.4306273761075734,46.42857142857143,0.5472503986014339,0.20840568647445462,0.22222168963311878
BAJFINANCE,ANNOUNCEMENT,tradeable,0,12,12,121,2.623775934142073,64.46280991735537,25,1.4956910978314437,60.0,1.3637035321391748,0.09011028272713795,1.4055808151043059
BAJFINANCE,RESULTS,descriptive,-3,12,15,49,3.6213224370041077,69.38775510204081,21,2.814257993694467,47.61904761904761,1.1731023135520153,0.3467011200260438,2.4675568736684235
BAJFINANCE,RESULTS,tradeable,-3,12,15,49,3.6213224370041077,69.38775510204081,21,2.814257993694467,47.61904761904761,1.1731023135520153,0.3467011200260438,2.4675568736684235
BEL,ANNOUNCEMENT,descriptive,-3,9,12,203,1.7109964862051117,58.620689655172406,91,3.502215725824894,67.03296703296702,4.598635420945903,1.3971805836817217,2.1050351421431723
BEL,ANNOUNCEMENT,tradeable,2,7,5,211,0.810898646907687,56.39810426540285,91,0.7865524721610108,57.14285714285714,2.233491651581319,0.5295771350914411,0.25697533706956965
BEL,RESULTS,descriptive,0,11,11,55,1.210943717555628,67.27272727272727,24,0.2137610010416166,50.0,0.16152674209124127,1.3430697473581814,-1.1293087463165647
BEL,RESULTS,tradeable,0,11,11,55,1.210943717555628,67.27272727272727,24,0.2137610010416166,50.0,0.16152674209124127,1.3430697473581814,-1.1293087463165647
BHARTIARTL,ANNOUNCEMENT,descriptive,-5,0,5,536,0.24859266931293728,54.1044776119403,243,0.4674851785653995,54.73251028806584,2.631431021249721,0.16910844336035225,0.29837673520504726
BHARTIARTL,ANNOUNCEMENT,tradeable,0,11,11,338,0.07273135391635914,50.887573964497044,157,1.6050140893086269,59.87261146496815,5.133682846103787,0.5668026609036001,1.0382114284050268
BHARTIARTL,RESULTS,descriptive,2,3,1,52,0.16714605704268903,59.61538461538461,23,0.051734686975796924,47.82608695652174,0.13663899839293972,0.05129886436783574,0.00043582260796118377
BHARTIARTL,RESULTS,tradeable,2,3,1,52,0.16714605704268903,59.61538461538461,23,0.051734686975796924,47.82608695652174,0.13663899839293972,0.05129886436783574,0.00043582260796118377
BPCL,ANNOUNCEMENT,descriptive,2,12,10,123,1.5600568324457804,56.91056910569105,50,0.4105343367408792,52.0,0.8875555893703259,0.05656785987063689,0.3539664768702423
BPCL,ANNOUNCEMENT,tradeable,0,3,3,46,0.7628039748965842,58.69565217391305,17,0.00595433131732081,58.82352941176471,0.011924572579831674,0.003134178138075011,0.0028201531792457985
BPCL,RESULTS,descriptive,-1,5,6,51,1.256676930100617,62.745098039215684,23,0.9081290013695895,47.82608695652174,0.7430292126941624,-0.14094504399928587,1.0490740453688754
BPCL,RESULTS,tradeable,-1,5,6,51,1.256676930100617,62.745098039215684,23,0.9081290013695895,47.82608695652174,0.7430292126941624,-0.14094504399928587,1.0490740453688754
BRITANNIA,ANNOUNCEMENT,descriptive,-8,-1,7,136,1.2846777704294101,68.38235294117648,60,-0.815471207039137,38.333333333333336,-1.7470849818793501,-0.026305310832761247,-0.7891658962063758
BRITANNIA,ANNOUNCEMENT,tradeable,0,11,11,55,1.5178894551539768,63.63636363636363,17,-1.4535874379455849,35.294117647058826,-1.8693732940373453,0.02105944982763258,-1.4746468877732175
BRITANNIA,RESULTS,descriptive,-8,-1,7,52,2.062726681195779,69.23076923076923,23,-1.8068747667324754,34.78260869565217,-2.4125863154065588,-0.22453293197964136,-1.582341834752834
BRITANNIA,RESULTS,tradeable,-4,12,16,50,0.42379979063642637,57.99999999999999,23,-2.175994707973506,39.130434782608695,-1.7825122699054814,-0.26265656880311145,-1.9133381391703943
CIPLA,ANNOUNCEMENT,descriptive,-2,9,11,374,0.4975260133252221,51.06951871657755,162,0.3656743440814672,50.0,1.0360868036635167,-0.2502586970627336,0.6159330411442008
CIPLA,ANNOUNCEMENT,tradeable,0,3,3,162,0.17008021561699554,51.23456790123457,71,-0.11932340756512481,40.845070422535215,-0.33663993299950706,-0.31926579064412985,0.19994238307900503
CIPLA,RESULTS,descriptive,2,10,8,54,0.6229418564180227,55.55555555555556,24,0.09739872864072455,45.83333333333333,0.1364130074947378,0.10601538879168347,-0.008616660150958924
CIPLA,RESULTS,tradeable,2,10,8,54,0.6229418564180227,55.55555555555556,24,0.09739872864072455,45.83333333333333,0.1364130074947378,0.10601538879168347,-0.008616660150958924
COALINDIA,ANNOUNCEMENT,descriptive,-4,12,16,156,1.0788265732989704,60.89743589743589,66,0.9217907605038237,54.54545454545454,1.2961846018018732,0.07888575879379872,0.842905001710025
COALINDIA,ANNOUNCEMENT,tradeable,1,10,9,156,0.44915089971539235,57.692307692307686,66,0.13558805773217977,56.060606060606055,0.2537404827577526,-0.041826816505064174,0.17741487423724395
COALINDIA,RESULTS,descriptive,-1,12,13,43,0.5528112424814282,60.46511627906976,19,1.3051266423296177,52.63157894736842,0.6761808318039583,0.6675472120734339,0.6375794302561838
COALINDIA,RESULTS,tradeable,-1,12,13,43,0.5528112424814282,60.46511627906976,19,1.3051266423296177,52.63157894736842,0.6761808318039583,0.6675472120734339,0.6375794302561838
DRREDDY,ANNOUNCEMENT,descriptive,-5,0,5,482,0.2882041802170727,55.3941908713693,225,0.06071249872984675,55.55555555555556,0.2934506384744453,-0.21114758066480044,0.2718600793946472
DRREDDY,ANNOUNCEMENT,tradeable,0,2,2,374,0.17520337281475865,52.67379679144385,89,-0.0025008410350897976,51.68539325842697,-0.011710714871054441,-0.15373326722333586,0.15123242618824606
DRREDDY,RESULTS,descriptive,1,12,11,53,0.05068478173808538,52.83018867924528,23,-1.729869226259004,26.08695652173913,-2.100164122007158,-0.07189139891546392,-1.6579778273435402
DRREDDY,RESULTS,tradeable,1,12,11,53,0.05068478173808538,52.83018867924528,23,-1.729869226259004,26.08695652173913,-2.100164122007158,-0.07189139891546392,-1.6579778273435402
EICHERMOT,ANNOUNCEMENT,descriptive,-4,3,7,382,0.25113904547607063,51.57068062827225,167,0.9194706890068427,58.08383233532935,3.1677582959290245,0.5250672599858137,0.394403429021029
EICHERMOT,RESULTS,descriptive,2,11,9,51,1.518925394215834,72.54901960784314,22,-0.7307992641848449,45.45454545454545,-1.0292128383554813,0.20291996219902048,-0.9337192263838654
EICHERMOT,RESULTS,tradeable,-5,7,12,37,4.437488731114027,72.97297297297297,20,1.3986811416733202,60.0,0.8252188427545635,0.46800352850962124,0.930677613163699
GRASIM,ANNOUNCEMENT,descriptive,1,10,9,261,0.3582075103436251,57.8544061302682,112,0.3664735878134526,52.67857142857143,1.3007743322090037,0.2826249755742641,0.08384861223918849
GRASIM,ANNOUNCEMENT,tradeable,1,10,9,261,0.3582075103436251,57.8544061302682,112,0.3664735878134526,52.67857142857143,1.3007743322090037,0.2826249755742641,0.08384861223918849
GRASIM,RESULTS,descriptive,-2,2,4,53,0.43458761505002297,66.0377358490566,24,-1.146940910696185,25.0,-2.2350491673612805,0.07557317455504015,-1.222514085251225
GRASIM,RESULTS,tradeable,-4,2,6,51,0.5408279400499761,66.66666666666666,24,-1.2766094926509957,25.0,-2.543983979421581,0.383279313788375,-1.6598888064393706
HCLTECH,ANNOUNCEMENT,descriptive,0,11,11,627,0.2852479132818078,59.17065390749602,268,0.559684640919036,59.32835820895522,1.7313566797653475,-0.15458027592911883,0.7142649168481549
HCLTECH,ANNOUNCEMENT,tradeable,0,11,11,413,0.3289340120233555,63.922518159806295,128,0.8093229710601033,64.0625,1.7443424602361002,-0.15458027592911883,0.9639032469892221
HCLTECH,RESULTS,descriptive,-6,9,15,53,3.2061741364485834,73.58490566037736,23,1.8858745658679943,60.86956521739131,1.029182073095763,0.8778171467104264,1.0080574191575677
HCLTECH,RESULTS,tradeable,-4,11,15,52,3.3736720109384657,73.07692307692307,22,0.9216809544784533,54.54545454545454,0.5349202894525346,0.8778171467104264,0.0438638077680269
HDFCBANK,ANNOUNCEMENT,descriptive,-7,10,17,545,0.6402307497018587,62.018348623853214,236,-0.7988875769735331,38.13559322033898,-3.166336895050053,-0.7521601045566706,-0.04672747241686248
HDFCBANK,ANNOUNCEMENT,tradeable,0,10,10,326,0.35740046813764687,54.90797546012271,80,-0.3813316932755703,45.0,-1.1901667870081303,-0.6778286395725014,0.2964969462969311
HDFCBANK,RESULTS,descriptive,-8,1,9,52,0.6776930446692855,67.3076923076923,23,-1.640567577008958,34.78260869565217,-1.8067697067321509,-0.43346620544914516,-1.207101371559813
HDFCBANK,RESULTS,tradeable,-4,-1,3,48,0.11709421154143806,54.166666666666664,22,0.10616639827907735,50.0,0.24941831422779168,-0.11651479537115532,0.22268119365023267
HDFCLIFE,ANNOUNCEMENT,descriptive,2,8,6,192,0.004830428920794307,52.083333333333336,82,0.09947406486871535,47.5609756097561,0.3241629915924285,-0.10629690087865143,0.20577096574736678
HDFCLIFE,ANNOUNCEMENT,tradeable,2,8,6,192,0.004830428920794307,52.083333333333336,82,0.09947406486871535,47.5609756097561,0.3241629915924285,-0.10629690087865143,0.20577096574736678
HEROMOTOCO,ANNOUNCEMENT,descriptive,-2,4,6,490,0.019750077301799826,49.38775510204081,213,0.7661667311191684,53.52112676056338,2.967940379640136,0.3818425364159507,0.38432419470321777
HEROMOTOCO,ANNOUNCEMENT,tradeable,0,1,1,189,0.11464893847783751,49.735449735449734,74,0.1273499847911263,41.891891891891895,0.632129333393285,-0.020840091108605407,0.1481900758997317
HEROMOTOCO,RESULTS,descriptive,1,2,1,51,0.43680802480386755,68.62745098039215,22,0.7114267335513448,77.27272727272727,2.272262004269301,-0.016699978163530915,0.7281267117148758
HEROMOTOCO,RESULTS,tradeable,1,2,1,51,0.43680802480386755,68.62745098039215,22,0.7114267335513448,77.27272727272727,2.272262004269301,-0.016699978163530915,0.7281267117148758
HINDALCO,ANNOUNCEMENT,descriptive,-2,0,2,292,0.2822340330712453,55.821917808219176,132,-0.25504195201301544,49.24242424242424,-0.9853675303223967,0.0198135869815535,-0.27485553899456894
HINDALCO,ANNOUNCEMENT,tradeable,0,2,2,192,0.0073099743036691865,46.875,48,0.29361351017954207,54.166666666666664,0.8595877866913325,0.0198135869815535,0.27379992319798857
HINDALCO,RESULTS,descriptive,-3,-1,2,58,0.05261066921256512,51.724137931034484,25,-0.3767466805699642,48.0,-0.5709241183060015,0.23433554409798915,-0.6110822246679534
HINDALCO,RESULTS,tradeable,-3,-1,2,58,0.05261066921256512,51.724137931034484,25,-0.3767466805699642,48.0,-0.5709241183060015,0.23433554409798915,-0.6110822246679534
HINDUNILVR,ANNOUNCEMENT,descriptive,0,7,7,212,0.44869759654951247,58.9622641509434,92,-0.15664417999145036,40.21739130434783,-0.428391257757451,-0.2685471011304632,0.11190292113901285
HINDUNILVR,ANNOUNCEMENT,tradeable,0,7,7,115,0.6133753650984842,63.47826086956522,28,-0.022914185904812645,42.857142857142854,-0.04071497378443772,-0.2685471011304632,0.24563291522565056
HINDUNILVR,RESULTS,descriptive,1,6,5,51,0.502846394728343,70.58823529411765,22,-0.5851112107012789,40.909090909090914,-0.9348224814810107,-0.4016426240423532,-0.18346858665892574
HINDUNILVR,RESULTS,tradeable,1,6,5,51,0.502846394728343,70.58823529411765,22,-0.5851112107012789,40.909090909090914,-0.9348224814810107,-0.4016426240423532,-0.18346858665892574
ICICIBANK,ANNOUNCEMENT,descriptive,1,11,10,673,0.40706159574162526,51.41158989598811,288,0.05107659025871029,47.22222222222222,0.29059334876965137,0.41249938948572684,-0.36142279922701653
ICICIBANK,ANNOUNCEMENT,tradeable,0,11,11,366,0.8378649030892413,53.278688524590166,153,-0.36753357748731164,41.830065359477125,-1.6992547588269635,0.42161023916861934,-0.789143816655931
ICICIBANK,RESULTS,descriptive,-4,9,13,53,1.4412074120539038,67.9245283018868,24,1.8452973153616579,75.0,1.7322647605663273,0.48198280097454316,1.3633145143871146
ICICIBANK,RESULTS,tradeable,-5,12,17,40,1.7591090682998485,70.0,21,1.513169349450982,66.66666666666666,1.676531968098805,0.6128489089100009,0.900320440540981
INDUSINDBK,ANNOUNCEMENT,descriptive,-7,11,18,976,0.5420877859410861,56.454918032786885,435,-0.9120387407589492,47.12643678160919,-2.6001749213586147,-0.05832331999361523,-0.8537154207653339
INDUSINDBK,ANNOUNCEMENT,tradeable,0,9,9,420,1.456282145430381,60.238095238095234,135,-0.24450956391779108,48.888888888888886,-0.5779114608541971,0.04248776115735961,-0.2869973250751507
INDUSINDBK,RESULTS,descriptive,-6,1,7,50,1.905939331223558,64.0,22,0.05736903455757655,54.54545454545454,0.03158563736990304,0.28893711184692106,-0.2315680772893445
INDUSINDBK,RESULTS,tradeable,-3,1,4,50,1.0948722485417743,64.0,22,0.35582904779851005,54.54545454545454,0.23652735165582497,-0.10748466646907064,0.46331371426758067
INFY,ANNOUNCEMENT,descriptive,-8,9,17,669,0.6107128155379767,58.744394618834086,314,0.19251163950635317,48.72611464968153,0.5150311779880691,-0.3766162870553901,0.5691279265617433
INFY,ANNOUNCEMENT,tradeable,0,1,1,399,0.14182508636263016,60.6516290726817,136,-0.030169882889910352,41.17647058823529,-0.24935779530877103,-0.01974167110690561,-0.01042821178300474
INFY,RESULTS,descriptive,2,9,7,51,0.23173059384532557,64.70588235294117,22,0.4634113214401603,63.63636363636363,0.7551026082219313,0.1279179608751327,0.33549336056502754
INFY,RESULTS,tradeable,2,9,7,51,0.23173059384532557,64.70588235294117,22,0.4634113214401603,63.63636363636363,0.7551026082219313,0.1279179608751327,0.33549336056502754
ITC,ANNOUNCEMENT,descriptive,-1,5,6,23,0.8942320999530141,65.21739130434783,11,-1.2241205596711573,27.27272727272727,-1.5327410845655198,-0.5702143026253457,-0.6539062570458116
ITC,RESULTS,descriptive,-8,11,19,53,0.5693919091689587,62.264150943396224,23,-0.6717358449257274,43.47826086956522,-0.4893703148370409,-0.20529692106360634,-0.46643892386212105
ITC,RESULTS,tradeable,-3,9,12,53,0.7150033817747129,60.37735849056604,23,-0.7185754578086954,47.82608695652174,-0.6741371592040593,-0.13747222702427467,-0.5811032307844207
JIOFIN,ANNOUNCEMENT,descriptive,-8,-1,7,62,0.28679852272124523,56.451612903225815,28,-1.6547170742980233,21.428571428571427,-3.720917379742832,-0.804543351246422,-0.8501737230516013
JIOFIN,ANNOUNCEMENT,tradeable,0,12,12,25,1.277258998618167,60.0,5,-0.014017560616153002,20.0,-0.0068992152239875995,-1.7107344884546511,1.6967169278384981
JSWSTEEL,ANNOUNCEMENT,descriptive,-6,12,18,516,1.822742909274068,55.81395348837209,225,0.4052391102939183,52.0,1.3565973462150012,0.6147107193252037,-0.20947160903128542
JSWSTEEL,ANNOUNCEMENT,tradeable,0,11,11,370,1.4020453073756285,57.2972972972973,144,-0.0013582443964640153,55.55555555555556,-0.004526097008570499,0.20419001246754273,-0.20554825686400674
JSWSTEEL,RESULTS,descriptive,-6,10,16,55,2.8352442131993723,67.27272727272727,24,0.3289124956831225,50.0,0.27954113521930285,1.7680520646143973,-1.439139568931275
JSWSTEEL,RESULTS,tradeable,-4,9,13,51,2.1455249394193467,64.70588235294117,24,1.0923606485808668,66.66666666666666,1.0290173343283084,1.5275455142429082,-0.4351848656620414
KOTAKBANK,ANNOUNCEMENT,descriptive,-7,5,12,388,0.9235882122634592,60.30927835051546,173,-0.5355946901810292,41.61849710982659,-2.0099112750452175,-0.4239849757169001,-0.11160971446412915
KOTAKBANK,ANNOUNCEMENT,tradeable,0,8,8,178,0.7827433975966552,57.865168539325836,70,0.22880168034360485,48.57142857142857,0.7464255632484966,-0.29115769863730206,0.5199593789809069
KOTAKBANK,RESULTS,descriptive,-4,10,14,52,1.2379211247670088,59.61538461538461,23,0.6901572084974266,56.52173913043478,0.7393791557437929,-0.8764783425373304,1.566635551034757
KOTAKBANK,RESULTS,tradeable,-4,10,14,50,1.3068935666378516,60.0,23,0.6901572084974266,56.52173913043478,0.7393791557437929,-0.8764783425373304,1.566635551034757
LT,ANNOUNCEMENT,descriptive,0,9,9,806,0.406984234414997,55.08684863523573,344,0.3034229286275567,52.03488372093024,1.6338756398278655,0.47587007629389544,-0.17244714766633873
LT,ANNOUNCEMENT,tradeable,0,12,12,724,1.126214471741261,55.66298342541437,288,0.4835175094066275,52.083333333333336,2.091030717538028,0.6807427969276315,-0.197225287521004
LT,RESULTS,descriptive,-5,7,12,53,1.3099279027149218,62.264150943396224,23,0.3359298553139453,47.82608695652174,0.32629743328120325,0.15524553378933054,0.18068432152461478
LT,RESULTS,tradeable,-5,2,7,44,1.7605049365416636,63.63636363636363,16,-0.3853173203072956,43.75,-0.366985015199353,0.03414796364496961,-0.41946528395226523
M&M,ANNOUNCEMENT,tradeable,0,12,12,465,0.16582083145720683,52.25806451612903,180,0.8537361012618861,53.888888888888886,2.1161368266165783,1.2469295756421923,-0.39319347438030616
M&M,RESULTS,descriptive,-3,3,6,51,0.6067561918461213,62.745098039215684,23,1.8903012844616551,56.52173913043478,1.6309807453812628,0.605578430772516,1.284722853689139
M&M,RESULTS,tradeable,-3,3,6,51,0.6067561918461213,62.745098039215684,23,1.8903012844616551,56.52173913043478,1.6309807453812628,0.605578430772516,1.284722853689139
MARUTI,ANNOUNCEMENT,descriptive,-2,5,7,620,0.35443383493086295,53.87096774193548,289,0.00341342877158392,48.78892733564014,0.015333514558810952,0.18954673985486994,-0.186133311083286
MARUTI,ANNOUNCEMENT,tradeable,1,12,11,672,0.002332018541238018,50.148809523809526,287,0.03422028479890871,51.91637630662021,0.12395144434434044,0.1830030834798586,-0.1487827986809499
MARUTI,RESULTS,descriptive,-7,0,7,50,1.4036751659175923,66.0,22,0.7939463906482581,54.54545454545454,0.8760778897894651,-0.02191892127226175,0.8158653119205199
MARUTI,RESULTS,tradeable,-5,-1,4,33,1.0471141007300648,69.6969696969697,16,0.2909402467030371,43.75,0.35556658305965116,0.04195995419607773,0.24898029250695936
NESTLEIND,ANNOUNCEMENT,descriptive,-7,10,17,24,0.7465387544016423,66.66666666666666,10,3.511863769337933,70.0,1.4538487881293871,1.3053812333824142,2.2064825359555185
NESTLEIND,ANNOUNCEMENT,tradeable,1,3,2,24,0.41524114722653604,66.66666666666666,11,-0.23233845857004012,45.45454545454545,-0.3104485510335671,-0.008792293726551131,-0.223546164843489
NTPC,ANNOUNCEMENT,descriptive,-2,12,14,124,1.0030640239806103,58.87096774193549,54,-0.542094001535777,38.88888888888889,-0.9131172879599776,0.19212160537585593,-0.734215606911633
NTPC,ANNOUNCEMENT,tradeable,2,12,10,129,0.42618056417011424,54.263565891472865,54,-0.8723039701580797,33.33333333333333,-1.5264264523653543,-0.050557475014711195,-0.8217464951433685
NTPC,RESULTS,descriptive,-5,11,16,51,0.9094877024663877,58.82352941176471,22,0.3976466609567464,45.45454545454545,0.2634981786113834,0.8709407534550689,-0.47329409249832255
NTPC,RESULTS,tradeable,-4,6,10,51,0.6510912011554641,58.82352941176471,21,0.1166404977179215,42.857142857142854,0.07539027282775343,0.5250708421532295,-0.408430344435308
ONGC,ANNOUNCEMENT,descriptive,1,2,1,286,0.10547630605175413,56.993006993006986,123,-0.1588829777044215,41.46341463414634,-1.0498106839459105,-0.06953664491975872,-0.08934633278466278
ONGC,ANNOUNCEMENT,tradeable,0,11,11,140,0.6878866461446939,64.28571428571429,26,1.0805382751421737,50.0,0.7694944494280536,0.29406726081456114,0.7864710143276126
ONGC,RESULTS,descriptive,2,3,1,53,0.43727121144495557,60.37735849056604,23,0.2590065561330143,47.82608695652174,0.5354799561466466,0.014869970995199823,0.2441365851378145
ONGC,RESULTS,tradeable,2,3,1,53,0.43727121144495557,60.37735849056604,23,0.2590065561330143,47.82608695652174,0.5354799561466466,0.014869970995199823,0.2441365851378145
POWERGRID,ANNOUNCEMENT,descriptive,-3,11,14,200,0.5425848071707136,54.50000000000001,85,0.5733991723127977,34.11764705882353,0.9367443244073901,-0.2683717213057153,0.841770893618513
POWERGRID,ANNOUNCEMENT,tradeable,1,12,11,200,0.1963289083552928,54.50000000000001,84,-0.07477358381914086,39.285714285714285,-0.15582807953115319,-0.29260142038337755,0.2178278365642367
