,-5,-4,-3,-2,-1,0,1,2,3,4,5
2008-04-21,0.02380123015518243,0.024115400448443625,0.002295879178068283,0.010186475783279025,-0.015475077123953684,-0.01450707214869107,-0.016154393277000745,-0.006161663225370373,0.006528235124870885,-0.0061662896539813605,-0.008298167800231404
2010-04-23,-0.0038277064441685216,-0.009503972691766616,-0.003764581321849869,-0.011388759650728497,0.015877359319369955,0.004978336587078136,-0.0190358701768073,-0.006685610628704763,-0.023959476495077014,0.010077668335872536,-0.005940099523475628
2011-04-21,-0.005330195072712929,0.013876808888287129,0.0048297367993199725,0.0004438653482456978,-0.005232180325784208,0.008680894727744803,-0.028297410766536024,-0.007085635921508682,-0.00915389334103689,-0.005588365405650664,0.01788643374547516
2011-05-05,-0.005588365405650664,0.01788643374547516,-0.010930719103787956,0.002251044140818337,0.009022314489196659,0.02564023176574992,-0.011408224522691635,0.004512974166928085,-0.007138149571410679,0.000648317226408679,0.0037638298333553255
2012-04-20,0.024250918307798908,-0.008190983074689462,-0.014422919930594191,0.0010005099872789636,-0.015397298546872773,-0.006770040330334903,0.024514650482583722,-0.0058695127056748175,0.005586227863275339,0.014382976367728562,-0.004402309180234765
2012-05-31,-0.005430453803293878,-0.005693806976828197,0.001857704312983266,-0.0006075610360525285,0.014154933166858674,0.017631490067594124,-0.012056061058152934,0.009591809582399247,0.01102189691621458,-0.008509957753847885,-0.0030429982914699227
2013-04-16,-0.007138885014519203,-0.008420574571048167,-0.01699956809600711,0.017211636914080897,0.01632975091954436,-0.0073469724797594615,-0.03877830881809696,-0.006383980110086007,0.0015569260889241043,0.017235218244445738,0.006242749919971979
2013-05-10,0.00623691721632047,0.02180780495532364,-0.004169788325139923,-0.002449503724349711,-0.010766465645584478,-0.0016800197984456755,0.0065144880252163695,-0.008539486251684325,0.0008784488212343344,0.022668532523884677,-0.008946398459006577
2014-04-18,0.007141864036365186,-0.012831235990546808,0.0014996120842557525,0.0003662005868946272,0.0033153603084377092,-0.005120806948365919,0.008830360343685228,-0.0043542603729402884,-0.01105612108832732,-0.0002575104811044504,0.0018300811980299647
2014-05-16,0.008969192278921456,0.00851036978525932,0.02025931260839453,-0.016832787413428085,0.005530570542445101,0.023438906017467565,0.029397897518709915,-0.03753657766317697,0.0017636879597593413,0.017531376022345002,0.011744611798819138
2015-04-17,0.033436222958233675,0.026389472620716115,0.010100361407307856,0.013959664167430441,0.019498639273147655,0.009950061630530027,-0.02610386079797533,-0.002060647322790654,-0.002435857237306438,0.0006557778136819792,0.013189122070063841
2015-05-08,0.021598702514383783,0.014776213382322823,0.002204966620945936,0.014025629480178159,-0.0058895589623256805,0.017980469462997695,-0.009302921870980807,-0.0065955355689572,0.0055281448302348934,-0.006429669994751475,-0.00947822023485545
2016-03-10,0.00029358678620905465,-0.003153584415196642,-0.007672460218216659,0.02047571909343826,0.008101355112416497,-0.022690091953246005,-0.0004946396780336482,0.0013736309125111923,0.011101802126928795,-0.0038885611028061096,0.003727867187719003
2016-03-17,-0.022690091953246005,-0.0004946396780336482,0.0013736309125111923,0.011101802126928795,-0.0038885611028061096,0.003727867187719003,-0.001195914689896549,-0.0033047435836794925,0.008788372490250218,-0.018005723532237394,0.004590238804384361
2017-04-24,0.02107650843009623,-0.01181841043684373,-0.0008404820296715743,-0.003066152923538956,0.025919880474447154,-0.000182847671956754,0.0012478408275091724,-0.016273202734640058,-0.0038696841053215136,-0.0060669006520285285,-0.018715708665637654
2017-07-13,-0.003903306546610974,0.03459469988767161,-0.009748963600609173,-0.0005301509235740021,0.008138251114823358,0.0075848822247786,0.008194839425215816,0.008741834635479284,-0.011569804183330645,0.001213612894554572,1.471123703833399e-05
2018-04-27,-0.015163624114250207,0.006774759516857465,0.03357695306471342,0.004590463889301288,0.0005274632088978493,0.01446286813639075,-0.03752284137657591,0.01174150560760745,-0.00782891318465695,-0.002206174068799416,0.008714379141417039
2018-06-27,0.017540632358297614,0.015333273094148003,-0.026365590836520014,-0.002461802491993237,-0.026009603482057497,0.002290410013406574,-0.013926717422456658,0.017278474953018597,-0.0068656242741641504,0.007141597530364807,0.01281341552494375
