,-5,-4,-3,-2,-1,0,1,2,3,4,5
2007-10-18,-0.010686499595821353,-0.007148766257578321,-0.005400570439969554,-0.005136221441674915,0.03276348200123769,-0.0013771904509813915,-0.018714422596559532,-0.017992894094235767,0.0228701338661077,0.0017454345512111225,-0.00827484079313745
2008-01-17,0.01641505426602141,0.025952830431547502,0.02873458524495054,0.004186237031861273,8.789611683601706e-05,-0.027587728235105136,-0.030567069529658375,-0.005417653575264358,-0.012743366920417665,0.01990409447239605,0.008432461800309432
2008-04-21,0.02380123015518243,0.024115400448443625,0.002295879178068283,0.010186475783279025,-0.015475077123953684,-0.01450707214869107,-0.016154393277000745,-0.006161663225370373,0.006528235124870885,-0.0061662896539813605,-0.008298167800231404
2008-04-21,0.02380123015518243,0.024115400448443625,0.002295879178068283,0.010186475783279025,-0.015475077123953684,-0.01450707214869107,-0.016154393277000745,-0.006161663225370373,0.006528235124870885,-0.0061662896539813605,-0.008298167800231404
2008-07-24,0.0044241725713458635,0.010142169966557812,0.002329744121509769,-0.019702399664627834,-0.002319470805767665,0.027633781181022554,-0.04228438570675297,0.010580047782755342,-0.011569627826252593,0.010032745531701304,0.014897598790359012
2008-10-23,-0.06366542215176962,-0.002081636399712594,-0.0043890969735020935,0.020163130194589485,-0.0035490045465579323,-0.03549390519196871,-0.04070246042812997,0.07954275957410184,0.047353897410855605,0.07462913338836774,-0.006675154492808977
2009-01-22,0.003074322761297932,0.03212839078886831,0.004033815459031365,-0.020178183421344698,-0.0215578646751996,0.01186253071801513,0.030457864225933995,0.02572715590989505,0.01099501864058472,0.005905262428519742,0.024115921752142055
2009-04-23,-0.019032327857658737,-0.01482570374109593,0.0012543889958452903,-0.0019273124653139684,0.01737524349412678,-0.0014449202205666367,-0.002403424188977432,0.0012434881680983834,0.003916667192550793,0.006586715704489876,-0.009347077756344913
2009-07-24,-0.033072437544944044,0.020591553419470054,0.0001579581964554766,-0.005568701343616422,0.004947925885723681,-0.022001931828936394,-0.038602450141155265,-0.015237206914164969,0.023038864852435115,-0.028432009523257085,0.014776712065734499
2009-10-07,0.007225971935188591,-0.0013043689178293683,-0.012291406360950496,-0.00043524919829451836,-0.007174214955361413,-0.007084743755904066,0.005423256103507246,0.00201647934596183,0.010952288517536823,-0.0023845974129201863,-0.0039877928536699025
2009-10-07,0.007225971935188591,-0.0013043689178293683,-0.012291406360950496,-0.00043524919829451836,-0.007174214955361413,-0.007084743755904066,0.005423256103507246,0.00201647934596183,0.010952288517536823,-0.0023845974129201863,-0.0039877928536699025
2009-10-29,-0.006726325946677547,-0.04283737597292614,-0.010396963763933287,0.012903110121429862,0.02591254248753505,-0.0014185628167558972,-0.02595755595807636,-0.026938403120766563,0.02398387814142766,-0.0009751271755924495,0.0020017150432622977
2010-01-22,-0.008298231337830031,-0.014440621036322598,-0.0038604359777613118,-0.006156776111666429,0.0026636013133489733,0.011225488007392315,-0.005617247401283443,0.01699623416333107,0.006426895392445564,0.005685094291939308,-0.004379892753132442
2010-04-23,-0.0038277064441685216,-0.009503972691766616,-0.003764581321849869,-0.011388759650728497,0.015877359319369955,0.004978336587078136,-0.0190358701768073,-0.006685610628704763,-0.023959476495077014,0.010077668335872536,-0.005940099523475628
2010-04-23,-0.0038277064441685216,-0.009503972691766616,-0.003764581321849869,-0.011388759650728497,0.015877359319369955,0.004978336587078136,-0.0190358701768073,-0.006685610628704763,-0.023959476495077014,0.010077668335872536,-0.005940099523475628
2010-07-27,0.0004900554820965741,-0.0006643714425238478,-0.007322970089073344,5.533833621562678e-05,-0.0013338567963631087,-0.0018346019033292915,-0.02452639148250546,-0.01297165060871297,0.007140360170079352,-0.0070794645010294754,0.011556261420627711
2010-10-30,0.0013505673170108867,0.011693627861363964,0.005851302785550461,-0.005688170783524793,0.008159865745442252,-0.019374910227194064,-0.017022581145747395,-0.01566720255506271,0.017623504833790493,0.007522577589955559,-0.007487152083939463
2011-01-21,0.003284250660452348,-0.0036300429729055894,-0.015311542684737778,-0.009010916972790772,-0.014119629044910376,0.020120744929557843,-0.023609978390345843,-0.0037587843751951677,-0.0018726007807202683,-0.015062624105078304,0.008034102947122257
2011-04-21,-0.005330195072712929,0.013876808888287129,0.0048297367993199725,0.0004438653482456978,-0.005232180325784208,0.008680894727744803,-0.028297410766536024,-0.007085635921508682,-0.00915389334103689,-0.005588365405650664,0.01788643374547516
2011-04-21,-0.005330195072712929,0.013876808888287129,0.0048297367993199725,0.0004438653482456978,-0.005232180325784208,0.008680894727744803,-0.028297410766536024,-0.007085635921508682,-0.00915389334103689,-0.005588365405650664,0.01788643374547516
2011-07-25,-0.003895572271248593,0.005305523265140444,0.0045879863504840745,-0.01294735292565019,-0.002144134118598373,0.002650628901248675,0.005708135005026982,-0.0071888748565731575,-0.01665278265434822,-0.010178177697540813,-0.0028453276575801656
2011-10-15,0.014089098975228476,-0.0016589688584353057,0.0022491556309385263,0.0009893516940608915,0.012892514749652584,-0.03544449776465597,-0.0008938142204741872,0.00799563391597391,0.004093167924525742,0.004721201069617709,0.003278525643658936
2012-01-20,-0.01411387749880344,-0.02738196304530871,0.021653094514807902,0.053120180639255055,-0.005065033771121774,0.0028921290664127852,-0.026154012902171675,-0.0002592772390284104,0.0031505094072332707,0.028238263982934386,-0.008708615384308782
2012-05-04,0.014382976367728562,-0.004402309180234765,-0.006909252436767321,-0.0003653485883070573,0.003365616744806177,0.0027895849650322324,-0.020164698402357906,0.01206057225198387,-0.013675560513930596,0.00046276341211692884,0.0118047192035039
2012-05-04,0.014382976367728562,-0.004402309180234765,-0.006909252436767321,-0.0003653485883070573,0.003365616744806177,0.0027895849650322324,-0.020164698402357906,0.01206057225198387,-0.013675560513930596,0.00046276341211692884,0.0118047192035039
2012-07-20,-0.0022156391801354536,0.008314300382836648,-0.0005417105317664372,-0.009450811662309877,0.0117031594203163,9.59582400799075e-05,0.011692168585765716,0.005646738593644507,-0.0036191887801355627,0.0003821162380616139,0.004005426492031061
2012-10-15,-0.03241983831119932,-0.010042644100495046,0.010053329732989336,-0.005049515339055288,0.004325652799968549,0.003094481524517967,-0.005977513056868111,-0.011153987687611777,-0.0026882011249294013,-0.004452804193863069,0.010156270051383087
2013-01-18,-0.009033780638746935,-0.003116024966095976,-0.0058752278034965855,0.025801662304962503,0.02703882056085538,0.007287916014889317,0.018988029647879046,0.005665632954290345,0.0023018368674356804,-0.0023525576690163197,-0.012845926407194397
2013-04-17,-0.008420574571048167,-0.01699956809600711,0.017211636914080897,0.01632975091954436,-0.0073469724797594615,-0.03877830881809696,-0.006383980110086007,0.0015569260889241043,0.017235218244445738,0.006242749919971979,-0.025665349404537907
2013-04-17,-0.008420574571048167,-0.01699956809600711,0.017211636914080897,0.01632975091954436,-0.0073469724797594615,-0.03877830881809696,-0.006383980110086007,0.0015569260889241043,0.017235218244445738,0.006242749919971979,-0.025665349404537907
2013-07-19,0.010420902447089375,0.004125262411461383,0.01670853658282434,0.012903186875455885,-0.008326093379486199,0.008497514706489961,-0.016291488092213147,-0.007076102533931872,0.014143717627623897,-0.006598798906256698,0.002931864599847289
2013-10-15,-0.0027010299527054915,0.005542652247395363,-0.0032925705750947998,-0.008602674818998457,0.0053434624085588744,0.0009965210210944875,0.021556486494932692,0.005003099261600141,0.00581620537313432,-0.009508912840695105,-0.00429759532928331
2014-01-17,0.008254984968082857,0.009513422638924407,0.006175545723351328,-0.008183545487988386,0.0011071259875410355,0.007480185060727007,-0.023709348454377888,-0.009265903171592593,0.006908126737267484,-0.008678978768557832,0.014570409594599099
