date,symbol,isin,source,event_type,title,amount,ratio,url
2013-04-02 15:44:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Press Release dated April 02, 2013, titled ""Reliance J",,,https://nsearchives.nseindia.com/corporate/RELIANCE_pr_02042013_04022013154404_5.zip
2013-04-16 17:13:53,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the peri,,,https://nsearchives.nseindia.com/corporate/RELIANCE_31MAR2013_B_Q4A.zip
2013-04-16 17:44:00,RELIANCE,INE002A01018,announcement,DIVIDEND,Reliance Industries Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on ,,,-
2013-04-16 19:40:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Press Release dated April 16, 2013, titled ""Record Rev",,,https://nsearchives.nseindia.com/corporate/Reliance_pr_16042013_04162013194002_1.zip
2013-04-17 11:49:02,RELIANCE,INE002A01018,financial_result,RESULT_Annual,Non-Consolidated | Audited | Annual,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2013-04-17 11:53:02,RELIANCE,INE002A01018,financial_result,RESULT_Annual,Consolidated | Audited | Annual,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2013-04-23 11:08:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated April 23, 2013, titled ""Bharti and",,,https://nsearchives.nseindia.com/corporate/RELIANCE_MR_23042013_04232013110801_1.zip
2013-04-30 13:52:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated April 30, 2013 titled ""GLOBAL TELC",,,https://nsearchives.nseindia.com/corporate/08MR-BBG-Connectivity-30-04-2013_04302013135201_1.zip
2013-05-10 00:00:00,RELIANCE,INE002A01018,corporate_action,DIVIDEND,Annual General Meeting/ Dividend Rs. 9 Per Equity Share,9.0,,
2013-05-23 17:36:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,"Reliance Industries Limited has informed the Exchange that the Company has allotted 1,04,962 equity shares of Rs.10/- ea",,,-
2013-05-24 19:52:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Press Release dated May 24, 2013 titled ""RIL, BP and N",,,https://nsearchives.nseindia.com/corporate/09MRRILBPNIKOKGD6DISCOVERY240513_05242013195201_1.zip
2013-05-30 12:16:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated May 30, 2013 titled ""Reliance Indu",,,https://nsearchives.nseindia.com/corporate/MRRATINGUPGRADEBBSP300513_05302013121601_1.zip
2013-05-30 12:28:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Press Release dated May 30, 2013, titled ""Reliance Ind",,,https://nsearchives.nseindia.com/corporate/RELIANCE_mr_30052013_05302013122802_2.zip
2013-06-07 11:12:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated June 07, 2013, titled ""Reliance JI",,,https://nsearchives.nseindia.com/corporate/Relianceind_pr_07062013_06072013111202_2.zip
2013-07-19 17:45:14,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,"Reliance Industries Limited has submitted to the Exchange the Standalone Financial Results for the period ended June 30,",,,https://nsearchives.nseindia.com/corporate/RELIANCE_30JUN2013_S_Q1.zip
2013-07-19 20:12:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated July 19, 2013 titled "" REVENUE OF ",,,https://nsearchives.nseindia.com/corporate/Q1RILResultsMediaRelease_07192013201201_1.zip
2013-07-19 20:41:02,RELIANCE,INE002A01018,financial_result,RESULT_First Quarter,Non-Consolidated | Un-Audited | First Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2013-07-29 08:20:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated July 27, 2013, titled ""RIL signs M",,,https://nsearchives.nseindia.com/corporate/RELIANCE_mr_29072013_07292013082001_1.zip
2013-10-10 18:00:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 10, 2013, titled ""RELIANCE",,,https://nsearchives.nseindia.com/corporate/DOC101013_10102013180001_1.zip
2013-10-14 17:55:02,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the exchange the standalone financial results for the period ended 30-sep-2,,,https://nsearchives.nseindia.com/corporate/RELIANCE_30sep2013_S.zip
2013-10-14 19:16:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated October 14, 2013, titled ""Record H",,,https://nsearchives.nseindia.com/corporate/RILMediaReleaseSeptember302013_10142013191601_1.zip
2013-10-15 10:01:01,RELIANCE,INE002A01018,financial_result,RESULT_Second Quarter,Non-Consolidated | Un-Audited | Second Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2013-10-23 18:32:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange that the Company has allotted 110297 equity shares of Rs 10/- each,,,https://nsearchives.nseindia.com/corporate/ESOSPhase44IntimationtoStockExchanges_10232013183201_1.zip
2013-10-25 11:12:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated October 25, 2013 titled ""Reliance ",,,https://nsearchives.nseindia.com/corporate/DOC251013_10252013111202_2.zip
2013-11-25 16:48:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,Reliance Industries Limited has informed the Exchange that the Company has allotted 264664 equity shares of Rs 10/- each,,,https://nsearchives.nseindia.com/corporate/DOC25111325112013161817_11252013164802_1.zip
2013-12-16 19:08:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding Media Statement dated December 16, 2013 being issued by ",,,https://nsearchives.nseindia.com/corporate/17MediaStatement161213_12162013190801_1.zip
2013-12-20 17:48:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding the press release dated December 20,2013, titled, ""Adil ",,,https://nsearchives.nseindia.com/corporate/18MRRILApptShAdil_12202013174801_1.zip
2013-12-20 18:28:00,RELIANCE,INE002A01018,announcement,OUTCOME_OF_BOARD_MEETING,"Reliance Industries Limited has informed the Exchange regarding outcome of board meeting held on December 20, 2013.",,,https://nsearchives.nseindia.com/corporate/BoardDecisions201213_12202013182803_2.zip
2014-01-02 19:40:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,"Reliance Industries Limited has informed the Exchange that the Company has allotted 2,60,607 equity shares of Rs. 10/- e",,,-
2014-01-13 15:52:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding press release dated January 10, 2014 titled ""Domestic Na",,,https://nsearchives.nseindia.com/corporate/3787_001_01132014155201_1.zip
2014-01-17 17:19:02,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the exchange the standalone financial results for the period ended 31-dec-2,,,https://nsearchives.nseindia.com/corporate/RELIANCE_31dec2013_S_01172014171901_.zip
2014-01-17 18:17:02,RELIANCE,INE002A01018,financial_result,RESULT_Third Quarter,Non-Consolidated | Un-Audited | Third Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2014-01-17 18:24:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,Reliance Industries Limited has submitted to the Exchange a copy of the Results Press Release for the period ended Decem,,,https://nsearchives.nseindia.com/corporate/RIL-MR-UFR-2013-14-Q3-17-01-2014_01172014182402_1.zip
2014-02-12 09:44:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has submitted to the Exchange the media statement dated February 12, 2014 issued by the Comp",,,https://nsearchives.nseindia.com/corporate/DOC120214-12022014091655_02122014094401_1.zip
2014-02-14 09:48:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated February 14, 2014 titled ""Reliance",,,https://nsearchives.nseindia.com/corporate/DOC140214-14022014091618_02142014094801_1.zip
2014-02-28 09:48:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has submitted to the Exchange a copy of press release dated February 27, 2014 titled ""Rehash",,,https://nsearchives.nseindia.com/corporate/pressrelease_02282014094802_2.zip
2014-02-28 19:52:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Press Release dated February 28, 2014, titled ""Regurgi",,,https://nsearchives.nseindia.com/corporate/reliance_pr_02282014195201_1.zip
2014-03-04 16:36:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated March 4, 2014 titled ""Reliance Jio",,,https://nsearchives.nseindia.com/corporate/05MRRelianceJioBhartiInfratelTowerInfraSharing04032014_03042014163602_2.zip
2014-03-10 08:20:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange vide letter dated March 08, 2014 regarding a Media Release dated M",,,https://nsearchives.nseindia.com/corporate/DOC08031408032014122030_03102014082002_1.zip
2014-03-18 11:20:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange vide letter dated March 18, 2014 regarding a Media Release dated M",,,https://nsearchives.nseindia.com/corporate/mrjio_03182014112002_1.zip
2014-03-26 20:04:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release titled ""Reliance selected for Exploratio",,,https://nsearchives.nseindia.com/corporate/MR260314_03262014200401_1.zip
2014-03-27 08:08:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release titled ""Planned Maintenance of Para Xyle",,,https://nsearchives.nseindia.com/corporate/MRJNSD260314_03272014080802_1.zip
2014-03-28 08:24:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding "" AAP's FIR illegal Dr. Subhash C Kashyap- Hindi transcr",,,https://nsearchives.nseindia.com/corporate/1_03282014082402_1.zip
2014-03-31 08:20:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange vide letter dated March 30, 2014 that Reliance Outbids Internation",,,https://nsearchives.nseindia.com/corporate/RelianceOutbidsIntlOGMajors30032014_03312014082002_1.zip
2014-04-02 12:12:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding the press released dated April 02, 2014 titled, ""EDC pro",,,https://nsearchives.nseindia.com/corporate/18_04022014121202_1.zip
2014-04-02 12:20:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated April 02, 2014 titled ""EDC provide",,,https://nsearchives.nseindia.com/corporate/RELIANCE_pr_02042014_04022014122002_2.zip
2014-04-07 09:16:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated April 5, 2014 titled ""Reliance Ind",,,https://nsearchives.nseindia.com/corporate/19MRISL-05-04-2014_04072014091603_4.zip
2014-04-07 12:28:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated April 7, 2014 titled ""RELIANCE JIO",,,https://nsearchives.nseindia.com/corporate/20_04072014122801_1.zip
2014-04-15 08:48:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated April 15, 2014, titled "" Reliance'",,,https://nsearchives.nseindia.com/corporate/RELIANCE_MR_15042014_04152014084801_1.zip
2014-04-18 18:07:03,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the exchange the standalone & consolidated financial results for the period,,,https://nsearchives.nseindia.com/corporate/RELIANCE_31MAR2014_B.zip
2014-04-18 18:12:00,RELIANCE,INE002A01018,announcement,DIVIDEND,Reliance Industries Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on ,,,-
2014-04-21 08:36:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated April 20, 2014 titled ""Reliance in",,,https://nsearchives.nseindia.com/corporate/22MR200414_04212014083601_1.zip
2014-04-21 08:52:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated April 18, 2014 titled ""RECORD REVE",,,https://nsearchives.nseindia.com/corporate/mr_04212014085202_2.zip
2014-04-21 08:52:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated April 21, 2014 titled ""Reliance Ji",,,https://nsearchives.nseindia.com/corporate/23RIL210414_04212014085202_1.zip
2014-04-21 12:45:01,RELIANCE,INE002A01018,financial_result,RESULT_Annual,Non-Consolidated | Audited | Annual,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2014-04-21 12:49:02,RELIANCE,INE002A01018,financial_result,RESULT_Annual,Consolidated | Audited | Annual,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2014-04-23 08:36:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding the media release dated April 23, 2014, titled ""Reliance",,,https://nsearchives.nseindia.com/corporate/24RILMR230404_04232014083603_1.zip
2014-05-09 19:40:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has submitted to the Exchange a copy of Media Statement dated May 09, 2014.",,,https://nsearchives.nseindia.com/corporate/mr_05092014194002_1.zip
2014-05-12 08:12:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has submitted to the Exchange a copy of Press Release dated May 10, 2014 titled ""RIL, BP and",,,https://nsearchives.nseindia.com/corporate/26MRRIL100514_05122014081201_1.zip
2014-05-15 18:36:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has submitted to the Exchange a copy of Media Release adted May 15, 2014 titled ""RELIANCE JI",,,https://nsearchives.nseindia.com/corporate/MRRelianceJio150514_05152014183601_2.zip
2014-05-16 00:00:00,RELIANCE,INE002A01018,corporate_action,DIVIDEND,Dividend Rs. 9.50 Per Equity Share,9.5,,
2014-05-16 19:44:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has submitted to the Exchange a copy of Media Release being issued by Company dated May 16, ",,,https://nsearchives.nseindia.com/corporate/MRRILBoardRecommendsNMAasDirector160514_05162014194401_1.zip
2014-05-26 08:20:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a media release dated May 23, 2014, titled ""RIL Statemen",,,https://nsearchives.nseindia.com/corporate/RIL_MR_24052014_05262014082001_1.zip
2014-05-29 18:40:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding Press Release dated May 29, 2014 titled ""Acquisition of ",,,https://nsearchives.nseindia.com/corporate/MR_05292014184002_2.zip
2014-06-03 17:56:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange vide letter dated June 03, 2014 regarding Media Statement.",,,https://nsearchives.nseindia.com/corporate/MR_06032014175602_1.zip
2014-06-03 19:20:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding Media Release dated June 03, 2014 titled ""Reliance Jio I",,,https://nsearchives.nseindia.com/corporate/32MRRelianceJioAscendTelecomTowerSharing030614_06032014192002_1.zip
2014-06-18 17:24:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding Media Release dated June 18, 2014 titled ""Nita Ambani Jo",,,https://nsearchives.nseindia.com/corporate/Reliance_Industries_Ltd1_180614_06182014172402_1.zip
2014-07-03 18:20:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,"Reliance Industries Limited has informed the Exchange that the Company has allotted 9,61,998 equity shares of Rs. 10/- e",,,https://nsearchives.nseindia.com/corporate/RILESOSPhase52IntimationtoStockExchanges_07032014182002_1.zip
2014-07-07 16:44:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has submitted to the Exchange a copy of press release dated July 7, 2014 titled ""Independent",,,https://nsearchives.nseindia.com/corporate/MR_07072014164402_1.zip
2014-07-19 16:55:02,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the exchange the standalone & consolidated financial results along with the,,,https://nsearchives.nseindia.com/corporate/RELIANCE_30jun2014_B_07192014165501_.zip
2014-07-21 08:00:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a media release dated July 19, 2014 with respect to the ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_MR_07212014080003_2.zip
2014-07-21 14:21:02,RELIANCE,INE002A01018,financial_result,RESULT_First Quarter,Non-Consolidated | Un-Audited | First Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2014-07-21 14:25:02,RELIANCE,INE002A01018,financial_result,RESULT_First Quarter,Consolidated | Un-Audited | First Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2014-08-09 12:40:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange, vide letter dated August 9, 2014 regarding a media statement titl",,,https://nsearchives.nseindia.com/corporate/34MediaStatementSEBIOrederDilutedEPS090814_08092014124001_1.zip
2014-08-20 19:40:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding media release dated August 20, 2014 titled ""RELIANCE EXP",,,https://nsearchives.nseindia.com/corporate/35MRFEEDSTOCKFROMNATOINDIA200814_08202014194002_2.zip
2014-08-27 18:08:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding press release dated August 27, 2014, titled ""Planned Tur",,,https://nsearchives.nseindia.com/corporate/MR_08272014180802_1.zip
2014-09-01 08:36:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange that media release vide its letter dated August 31, 2014 titled,""R",,,https://nsearchives.nseindia.com/corporate/37_MR_RHSEZ_LandReturn_31_08_14_09012014083601_1.zip
2014-09-04 08:32:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated September 3, 2014 titled ""RELIANCE",,,https://nsearchives.nseindia.com/corporate/38_MR_RIL_ILFS_SEP_MDL_ECO_TOWNSHIP_03_09_14_09042014083202_1.zip
2014-10-07 09:20:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,"Reliance Industries Limited has informed the Exchange that the Company has allotted 3,61,047 equity shares of Rs. 10/- e",,,-
2014-10-13 08:16:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange vide letter dated October 11, 2014 regarding press release titled ",,,https://nsearchives.nseindia.com/corporate/mr_13102014081642.zip
2014-10-13 18:19:02,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the exchange the standalone & consolidated financial results along with the,,,https://nsearchives.nseindia.com/corporate/RIL_30092014_LR_10132014181902_.zip
2014-10-13 18:57:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,Reliance Industries Limited has informed the Exchange regarding the press release with respect to the Unaudited Financia,,,https://nsearchives.nseindia.com/corporate/RIL_Q2_MR_13_10_14_13102014185745.zip
2014-10-13 19:41:02,RELIANCE,INE002A01018,financial_result,RESULT_Second Quarter,Non-Consolidated | Un-Audited | Second Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2014-10-13 19:41:02,RELIANCE,INE002A01018,financial_result,RESULT_Second Quarter,Consolidated | Un-Audited | Second Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2014-11-05 11:35:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Press Release dated November 05, 2014, titled ""Pioneer",,,https://nsearchives.nseindia.com/corporate/mr_11052014113502_1.zip
2014-11-18 08:43:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a media release dated November 18, 2014 titled ""RELIANCE",,,https://nsearchives.nseindia.com/corporate/RELIANCE_Mr_11182014084302_1.zip
2014-12-01 08:26:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding media statement dated November 28, 2014 issued by the Co",,,https://nsearchives.nseindia.com/corporate/45_MediaStatement_CAG_Report_29112014_12012014082601_1.zip
2014-12-05 08:38:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated December 5, 2014 titled ""RELIANCE ",,,https://nsearchives.nseindia.com/corporate/46_MR__MOU_PEMEX_05_12_14_12052014083801_1.zip
2014-12-09 16:57:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release dated December 09, 2014 titled ""Reliance",,,https://nsearchives.nseindia.com/corporate/47_MR_JV_TextileBusiness-09_12_14_12092014165701_1.zip
2014-12-26 08:23:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated December 25, 2014 titled ""RELIANCE",,,https://nsearchives.nseindia.com/corporate/RELIANCE_MR_26122014_12262014082301_1.zip
2014-12-29 08:16:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated December 27, 2014 titled ""Planned ",,,https://nsearchives.nseindia.com/corporate/RELIANCE_PR_29122014_12292014081602_1.zip
2015-01-02 19:24:00,RELIANCE,INE002A01018,announcement,ALLOTMENT_OF_SECURITIES,"Reliance Industries Limited has informed the Exchange that the Company has allotted 2,91,285 equity shares of Rs. 10/- e",,,https://nsearchives.nseindia.com/corporate/esop_01022015192402_1.zip
2015-01-16 18:23:02,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the exchange the standalone & consolidated financial results along with the,,,https://nsearchives.nseindia.com/corporate/RELIANCE_31dec14_S_01162015182302_.zip
2015-01-16 18:38:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated January 16, 2015 with respect to U",,,https://nsearchives.nseindia.com/corporate/RIL_Press_01162015183802_1.zip
2015-01-19 11:45:02,RELIANCE,INE002A01018,financial_result,RESULT_Third Quarter,Consolidated | Un-Audited | Third Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2015-01-19 11:45:03,RELIANCE,INE002A01018,financial_result,RESULT_Third Quarter,Non-Consolidated | Un-Audited | Third Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2015-01-22 09:38:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media release dated January 22, 2015 titled ""Pricing o",,,https://nsearchives.nseindia.com/corporate/RELIANCE_press_01222015093802_1.zip
2015-02-02 15:43:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a media release dated February 02, 2015, titled ""RIL App",,,https://nsearchives.nseindia.com/corporate/RELIANCE_MR_02022015154301_1.zip
2015-02-04 08:41:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a media release dated February 04, 2015 titled ""Pricing ",,,https://nsearchives.nseindia.com/corporate/REliance_MR_02042015084102_1.zip
2015-02-19 17:23:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media release dated February 19, 2015 titled ""Shri Mah",,,https://nsearchives.nseindia.com/corporate/RELIANCE_press_02192015172301_1.zip
2015-03-02 10:31:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,Reliance Industries Limited has informed the Exchange regarding press release issued by Associate Company Reliance Gas T,,,https://nsearchives.nseindia.com/corporate/media_03022015103101_1.zip
2015-03-02 16:01:00,RELIANCE,INE002A01018,announcement,DISCLOSURE_UNDER_SEBI_TAKEOVER_REGULATIONS,"Life Insurance Corporation of India has submitted to the Exchange, vide letter dated March 02, 2015 a copy of disclosure",,,https://nsearchives.nseindia.com/corporate/reliance_03022015160102_1.zip
2015-03-26 21:35:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a Media Release issued by Reliance Jio Infocomm Limited,",,,https://nsearchives.nseindia.com/corporate/07_MR_RelianceJio_SpectrumACquisition_DT_26_03_15_03262015213501_1.zip
2015-03-31 18:55:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding press release dated March 31, 2015, titled ""Reliance sig",,,https://nsearchives.nseindia.com/corporate/mr_03312015185502_1.zip
2015-04-10 18:07:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,Reliance Industries Limited has submitted to the Exchange a copy of the media press releases tittled Reliance Commission,,,https://nsearchives.nseindia.com/corporate/MR_04102015180701_1.zip
2015-04-17 16:02:00,RELIANCE,INE002A01018,announcement,DIVIDEND,Reliance Industries Limited has informed the Exchange that at the meeting of Board of Directors of the Company held on A,,,-
2015-04-17 16:03:02,RELIANCE,INE002A01018,announcement,FINANCIAL_RESULT_UPDATES,Reliance Industries Limited has submitted to the exchange the standalone & consolidated financial results for the period,,,https://nsearchives.nseindia.com/corporate/RELIANCE_04172015160301_.zip
2015-04-17 16:26:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a media release dated April 17, 2015 with respect to Sta",,,https://nsearchives.nseindia.com/corporate/RELIANCE_MR_04172015162602_2.zip
2015-04-20 11:41:02,RELIANCE,INE002A01018,financial_result,RESULT_Fourth Quarter,Consolidated | Audited | Fourth Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2015-04-20 11:41:03,RELIANCE,INE002A01018,financial_result,RESULT_Fourth Quarter,Non-Consolidated | Audited | Fourth Quarter,,,https://nsearchives.nseindia.com/corporate/xbrl/-
2015-05-08 00:00:00,RELIANCE,INE002A01018,corporate_action,DIVIDEND,Dividend - Rs 10/- Per Share,10.0,,
2015-05-13 09:14:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding a press release dated May 13, 2015 titled ""RJIL raises U",,,https://nsearchives.nseindia.com/corporate/relianceind_press_05132015091401_1.zip
2015-05-19 14:31:00,RELIANCE,INE002A01018,announcement,PRESS_RELEASE,"Reliance Industries Limited has informed the Exchange regarding the media release dated May 19, 2015, titled ""Pricing of",,,https://nsearchives.nseindia.com/corporate/11_MR_RIL_USD_200MIO_MIO_SENIOR_NOTES_05192015143101_1.zip
