exDate,recDate,subject,faceVal
27-Apr-2026 13:21:00,27-Apr-2026 13:21:00,Record Date,1
27-Apr-2026 13:09:44,27-Apr-2026 13:09:44,Dividend,1
27-Apr-2026 12:50:54,27-Apr-2026 12:50:54,Outcome of Board Meeting,1
27-Oct-2025 13:33:34,27-Oct-2025 13:33:34,Record Date,1
27-Oct-2025 13:17:55,27-Oct-2025 13:17:55,Outcome of Board Meeting,1
24-Apr-2025 13:44:32,24-Apr-2025 13:44:32,Dividend,1
24-Apr-2025 13:41:18,24-Apr-2025 13:41:18,General Updates,1
24-Apr-2025 13:35:29,24-Apr-2025 13:35:29,Record Date,1
22-Oct-2024 13:35:35,22-Oct-2024 13:35:35,Dividend,1
14-Oct-2024 17:09:27,14-Oct-2024 17:09:27,Record Date,1
26-Apr-2024 14:05:16,26-Apr-2024 14:05:16,Book Closure,1
26-Apr-2024 14:03:42,26-Apr-2024 14:03:42,Record Date,1
26-Apr-2024 13:35:55,26-Apr-2024 13:35:55,Dividend,1
30-Oct-2023 13:01:52,30-Oct-2023 13:01:52,Dividend,1
19-Oct-2023 15:24:52,19-Oct-2023 15:24:52,Record Date,1
23-May-2023 18:35:17,23-May-2023 18:35:17,Updates,1
28-Apr-2023 14:09:52,28-Apr-2023 14:09:52,Record Date,1
28-Apr-2023 14:05:31,28-Apr-2023 14:05:31,Book Closure,1
28-Apr-2023 13:59:35,28-Apr-2023 13:59:35,Dividend,1
05-Nov-2022 17:36:33,05-Nov-2022 17:36:33,General updates,1
31-Oct-2022 13:14:05,31-Oct-2022 13:14:05,Dividend,1
31-Oct-2022 13:14:03,31-Oct-2022 13:14:03,Outcome of Board Meeting,1
20-Oct-2022 14:09:12,20-Oct-2022 14:09:12,Record Date,1
20-Oct-2022 14:03:54,20-Oct-2022 14:03:54,General updates,1
03-Jun-2022 14:59:30,03-Jun-2022 14:59:30,Communication to shareholders as per Reg 30,1
29-Apr-2022 16:08:08,29-Apr-2022 16:08:08,Record Date,1
29-Apr-2022 16:04:55,29-Apr-2022 16:04:55,Book Closure,1
29-Apr-2022 14:59:13,29-Apr-2022 14:59:13,Dividend,1
14-Oct-2021 18:59:41,14-Oct-2021 18:59:41,Record Date,1
06-Jun-2021 20:03:33,06-Jun-2021 20:03:33,Updates,1
04-May-2021 11:51:53,04-May-2021 11:51:53,Book Closure,1
27-Oct-2020 16:42:31,27-Oct-2020 16:42:31,Record Date,1
22-Oct-2020 15:45:49,22-Oct-2020 15:45:49,Updates,1
19-Oct-2020 17:57:42,19-Oct-2020 17:57:42,Updates,1
28-Feb-2020 11:01:00,28-Feb-2020 11:01:00,Dividend,1
24-Feb-2020 12:20:00,24-Feb-2020 12:20:00,Record Date,1
29-Oct-2019 08:32:00,29-Oct-2019 08:32:00,Dividend,1
18-Oct-2019 16:24:00,18-Oct-2019 16:24:00,Record Date,1
07-May-2019 15:22:00,07-May-2019 15:22:00,AGM/Book Closure,1
07-May-2019 15:21:00,07-May-2019 15:21:00,Dividend,1
29-Oct-2018 16:37:00,29-Oct-2018 16:37:00,Dividend,1
17-Oct-2018 14:17:00,17-Oct-2018 14:17:00,Record Date,1
26-Apr-2018 14:01:00,26-Apr-2018 14:01:00,AGM/Book Closure,1
26-Apr-2018 13:52:00,26-Apr-2018 13:52:00,Dividend,1
30-Oct-2017 13:27:00,30-Oct-2017 13:27:00,Dividend,1
18-Oct-2017 14:53:00,18-Oct-2017 14:53:00,Record Date,1
28-Apr-2017 13:31:00,28-Apr-2017 13:31:00,AGM/Book Closure,1
28-Apr-2017 13:18:00,28-Apr-2017 13:18:00,Dividend,1
25-Jan-2017 12:51:00,25-Jan-2017 12:51:00,Outcome of Board Meeting,1
27-Oct-2016 12:49:00,27-Oct-2016 12:49:00,Dividend,1
22-Oct-2016 19:53:00,22-Oct-2016 19:53:00,Record Date,1
15-Mar-2016 11:33:00,15-Mar-2016 11:33:00,Dividend,1
15-Mar-2016 11:33:00,15-Mar-2016 11:33:00,Date of payment of dividend,1
11-Mar-2016 09:58:00,11-Mar-2016 09:58:00,Record Date,1
10-Mar-2016 20:06:00,10-Mar-2016 20:06:00,Trading Window,1
25-Jan-2016 13:50:00,25-Jan-2016 13:50:00,Dividend,1
15-Jan-2016 19:47:00,15-Jan-2016 19:47:00,Record Date,1
27-Jul-2015 17:00:00,27-Jul-2015 17:00:00,Book Closure,1
24-Jul-2015 13:29:00,24-Jul-2015 13:29:00,Dividend,1
22-Jan-2015 13:43:00,22-Jan-2015 13:43:00,Dividend,1
12-Jan-2015 11:18:00,12-Jan-2015 11:18:00,Record Date,1
28-Jul-2014 16:36:00,28-Jul-2014 16:36:00,Book Closure,1
22-Jul-2014 08:28:00,22-Jul-2014 08:28:00,Dividend,1
22-Jan-2014 13:48:00,22-Jan-2014 13:48:00,Dividend,1
13-Jan-2014 10:52:00,13-Jan-2014 10:52:00,Record Date,1
05-Aug-2013 13:52:00,05-Aug-2013 13:52:00,Book Closure,1
18-Jul-2013 13:52:00,18-Jul-2013 13:52:00,Dividend,1
23-Jan-2013 15:04:00,23-Jan-2013 15:04:00,Dividend,1
15-Jan-2013 15:16:00,15-Jan-2013 15:16:00,Record Date,1
