bm_date,bm_purpose,bm_desc,attachment
29-Jul-2026 14:16:27,Copy of Newspaper Publication,Newspaper Publication of Q1 results,https://nsearchives.nseindia.com/corporate/SUPREMEIND_29072026141548_NewspaperpublicationsoftheExtractofUnauditedConFin30062026.pdf
28-Jul-2026 12:58:35,Outcome of Board Meeting,"Supreme Industries Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/SUPREMEIND_28072026125630_FinancialResultsjune26.pdf
