exDate,recDate,subject,faceVal
28-Jul-2026 12:30:10,28-Jul-2026 12:30:10,Record Date,1
28-Jul-2026 12:12:22,28-Jul-2026 12:12:22,Outcome of Board Meeting,1
27-Apr-2026 12:14:56,27-Apr-2026 12:14:56,Record Date,1
27-Apr-2026 12:00:09,27-Apr-2026 12:00:09,Outcome of Board Meeting,1
01-Apr-2026 18:50:27,01-Apr-2026 18:50:27,Record Date,1
03-Feb-2026 12:35:39,03-Feb-2026 12:35:39,Dividend,1
29-Jul-2025 12:17:23,29-Jul-2025 12:17:23,Record Date,1
29-Jul-2025 12:14:57,29-Jul-2025 12:14:57,Dividend,1
30-Apr-2025 12:18:01,30-Apr-2025 12:18:01,Record Date,1
30-Apr-2025 12:11:59,30-Apr-2025 12:11:59,Dividend,1
30-Apr-2025 11:52:56,30-Apr-2025 11:52:56,Outcome of Board Meeting,1
25-Mar-2025 09:56:46,25-Mar-2025 09:56:46,Updates,1
25-Mar-2025 09:49:30,25-Mar-2025 09:49:30,Record Date,1
10-Feb-2025 12:31:15,10-Feb-2025 12:31:15,Updates,1
10-Feb-2025 11:58:26,10-Feb-2025 11:58:26,Dividend,1
30-Jul-2024 12:29:29,30-Jul-2024 12:29:29,Stock split,1
30-Jul-2024 12:21:39,30-Jul-2024 12:21:39,Record Date,1
30-Jul-2024 12:17:24,30-Jul-2024 12:17:24,Dividend,1
30-Jul-2024 11:55:54,30-Jul-2024 11:55:54,Outcome of Board Meeting,1
06-Jun-2024 15:52:51,06-Jun-2024 15:52:51,Copy of Newspaper Publication,1
20-Mar-2024 15:04:16,20-Mar-2024 15:04:16,Record Date,1
05-Feb-2024 12:44:30,05-Feb-2024 12:44:30,Updates,1
05-Feb-2024 12:33:31,05-Feb-2024 12:33:31,Dividend,1
05-Feb-2024 12:07:54,05-Feb-2024 12:07:54,Outcome of Board Meeting,1
03-Aug-2023 12:17:14,03-Aug-2023 12:17:14,Dividend,1
03-Aug-2023 12:10:16,03-Aug-2023 12:10:16,Record Date,1
03-Aug-2023 11:45:30,03-Aug-2023 11:45:30,Outcome of Board Meeting,1
02-May-2023 12:27:28,02-May-2023 12:27:28,Stock split,1
28-Mar-2023 17:49:38,28-Mar-2023 17:49:38,Record Date,1
06-Feb-2023 12:29:02,06-Feb-2023 12:29:02,Dividend,1
06-Feb-2023 12:24:14,06-Feb-2023 12:24:14,Dividend Updates,1
06-Feb-2023 11:57:53,06-Feb-2023 11:57:53,Outcome of Board Meeting,1
01-Aug-2022 12:45:54,01-Aug-2022 12:45:54,Record Date,1
01-Aug-2022 12:38:57,01-Aug-2022 12:38:57,Dividend,1
01-Aug-2022 12:16:40,01-Aug-2022 12:16:40,Outcome of Board Meeting,1
01-Aug-2022 12:16:39,01-Aug-2022 12:16:39,Dividend,1
09-Jun-2022 12:03:26,09-Jun-2022 12:03:26,Bonus,1
28-Apr-2022 12:04:41,28-Apr-2022 12:04:41,Bonus,1
25-Apr-2022 17:28:37,25-Apr-2022 17:28:37,Bonus,1
02-Aug-2021 12:13:18,02-Aug-2021 12:13:18,Date of payment of dividend,1
02-Aug-2021 12:07:14,02-Aug-2021 12:07:14,Record Date,1
02-Aug-2021 11:41:24,02-Aug-2021 11:41:24,Dividend,1
02-Aug-2021 11:39:23,02-Aug-2021 11:39:23,Dividend,1
03-May-2021 11:43:42,03-May-2021 11:43:42,Bonus,1
03-May-2021 11:38:02,03-May-2021 11:38:02,Bonus,1
28-Apr-2021 19:50:53,28-Apr-2021 19:50:53,Bonus,1
04-Aug-2020 12:41:53,04-Aug-2020 12:41:53,Record Date,1
04-Aug-2020 11:59:58,04-Aug-2020 11:59:58,Dividend,1
01-Aug-2019 14:24:00,01-Aug-2019 14:24:00,Record Date,1
01-Aug-2019 14:24:00,01-Aug-2019 14:24:00,Dividend,1
01-Aug-2019 12:32:00,01-Aug-2019 12:32:00,Outcome of Board Meeting,1
17-Jun-2019 11:36:00,17-Jun-2019 11:36:00,Bonus,1
09-Aug-2018 12:09:00,09-Aug-2018 12:09:00,Dividend,1
01-Aug-2018 08:24:00,01-Aug-2018 08:24:00,Record Date,1
31-Jul-2018 15:52:00,31-Jul-2018 15:52:00,Updates,1
09-Aug-2017 16:30:00,09-Aug-2017 16:30:00,Date of payment of dividend,1
09-Aug-2017 16:13:00,09-Aug-2017 16:13:00,Dividend,1
09-Aug-2017 16:12:00,09-Aug-2017 16:12:00,Dividend,1
01-Aug-2017 13:40:00,01-Aug-2017 13:40:00,Record Date,1
