exDate,recDate,subject,faceVal
28-Aug-2026 17:59:29,28-Aug-2026 17:59:29,Copy of Newspaper Publication,1
05-May-2026 14:12:55,05-May-2026 14:12:55,Record Date,1
05-May-2026 13:54:58,05-May-2026 13:54:58,Dividend,1
01-Dec-2025 15:43:00,01-Dec-2025 15:43:00,Copy of Newspaper Publication,1
05-Sep-2025 17:57:47,05-Sep-2025 17:57:47,Copy of Newspaper Publication,1
02-May-2025 16:13:32,02-May-2025 16:13:32,Record Date,1
02-May-2025 15:37:02,02-May-2025 15:37:02,Dividend,1
31-Jan-2025 14:05:11,31-Jan-2025 14:05:11,Record Date,1
31-Jan-2025 13:47:43,31-Jan-2025 13:47:43,Dividend,1
16-Jan-2025 17:14:06,16-Jan-2025 17:14:06,Record Date,1
16-Dec-2024 13:24:59,16-Dec-2024 13:24:59,Copy of Newspaper Publication,1
03-Sep-2024 17:07:53,03-Sep-2024 17:07:53,Copy of Newspaper Publication,1
27-Feb-2024 15:03:11,27-Feb-2024 15:03:11,Dividend Updates,1
27-Feb-2024 15:01:01,27-Feb-2024 15:01:01,Date of payment of dividend,1
27-Feb-2024 14:57:28,27-Feb-2024 14:57:28,Dividend,1
19-Feb-2024 18:19:08,19-Feb-2024 18:19:08,Record Date,1
29-Nov-2023 16:26:40,29-Nov-2023 16:26:40,Copy of Newspaper Publication,1
30-Oct-2023 15:56:34,30-Oct-2023 15:56:34,Date of payment of dividend,1
30-Oct-2023 15:54:47,30-Oct-2023 15:54:47,Dividend Updates,1
30-Oct-2023 15:53:14,30-Oct-2023 15:53:14,Dividend,1
30-Oct-2023 15:45:54,30-Oct-2023 15:45:54,Outcome of Board Meeting,1
17-Oct-2023 15:54:45,17-Oct-2023 15:54:45,Record Date,1
06-Sep-2023 17:15:30,06-Sep-2023 17:15:30,Copy of Newspaper Publication,1
27-Feb-2023 09:56:41,27-Feb-2023 09:56:41,Dividend Updates,1
27-Feb-2023 09:55:12,27-Feb-2023 09:55:12,Dividend,1
17-Feb-2023 20:31:46,17-Feb-2023 20:31:46,Record Date,1
28-Jan-2023 21:37:09,28-Jan-2023 21:37:09,Copy of Newspaper Publication,1
05-Dec-2022 22:27:09,05-Dec-2022 22:27:09,Newspaper Advertisements,1
09-Sep-2022 15:41:06,09-Sep-2022 15:41:06,Newspaper Advertisements,1
28-Jan-2022 16:45:16,28-Jan-2022 16:45:16,Dividend Updates,1
28-Jan-2022 16:29:41,28-Jan-2022 16:29:41,Dividend,1
11-Jan-2022 16:23:04,11-Jan-2022 16:23:04,Record Date,1
10-Dec-2021 19:58:37,10-Dec-2021 19:58:37,Copy of Newspaper Publication,1
10-Dec-2021 19:34:31,10-Dec-2021 19:34:31,Copy of Newspaper Publication,1
28-Oct-2021 14:44:41,28-Oct-2021 14:44:41,Dividend Updates,1
28-Oct-2021 14:27:10,28-Oct-2021 14:27:10,Dividend,1
13-Oct-2021 19:44:54,13-Oct-2021 19:44:54,Record Date,1
13-Sep-2021 16:51:39,13-Sep-2021 16:51:39,Copy of Newspaper Publication,1
03-Mar-2021 11:42:54,03-Mar-2021 11:42:54,Dividend Updates,1
03-Mar-2021 11:40:22,03-Mar-2021 11:40:22,Dividend,1
17-Feb-2021 15:42:00,17-Feb-2021 15:42:00,Record Date,1
29-Jan-2021 19:23:08,29-Jan-2021 19:23:08,Copy of Newspaper Publication,1
08-Dec-2020 17:46:56,08-Dec-2020 17:46:56,Copy of Newspaper Publication,1
28-Oct-2020 14:30:43,28-Oct-2020 14:30:43,Dividend Updates,1
28-Oct-2020 14:11:08,28-Oct-2020 14:11:08,Dividend,1
13-Oct-2020 12:13:04,13-Oct-2020 12:13:04,Record Date,1
03-Sep-2020 15:39:58,03-Sep-2020 15:39:58,Updates,1
