broadCastDate,relatingTo,consolidated,audited,fromDate,toDate,xbrl
30-Jun-2016 12:06:00,Quarterly Financial Results,Audited,Audited,30-Jun-2016 12:06:00,30-Jun-2016 12:06:00,
30-Jun-2016 11:52:00,Quarterly Financial Results,Audited,Audited,30-Jun-2016 11:52:00,30-Jun-2016 11:52:00,
10-Sep-2013 15:29:00,Quarterly Financial Results,Audited,Audited,10-Sep-2013 15:29:00,10-Sep-2013 15:29:00,
09-May-2013 14:54:00,Quarterly Financial Results,Audited,Audited,09-May-2013 14:54:00,09-May-2013 14:54:00,
