exDate,recDate,subject,faceVal
19-Aug-2026 16:49:08,19-Aug-2026 16:49:08,Record Date,1
19-Aug-2026 16:31:12,19-Aug-2026 16:31:12,Updates,1
14-Aug-2026 18:16:53,14-Aug-2026 18:16:53,Updates,1
13-May-2026 18:06:40,13-May-2026 18:06:40,Dividend,1
10-Feb-2026 16:51:33,10-Feb-2026 16:51:33,Record Date,1
10-Feb-2026 16:43:19,10-Feb-2026 16:43:19,Dividend,1
14-Nov-2025 18:12:36,14-Nov-2025 18:12:36,Record Date,1
14-Nov-2025 18:11:41,14-Nov-2025 18:11:41,Dividend,1
20-Aug-2025 15:20:28,20-Aug-2025 15:20:28,Record Date,1
21-May-2025 20:02:50,21-May-2025 20:02:50,Dividend,1
07-Feb-2025 19:11:04,07-Feb-2025 19:11:04,Record Date,1
07-Feb-2025 18:03:02,07-Feb-2025 18:03:02,Dividend,1
04-Feb-2025 17:03:03,04-Feb-2025 17:03:03,Updates,1
05-Nov-2024 18:28:18,05-Nov-2024 18:28:18,Record Date,1
05-Nov-2024 18:24:42,05-Nov-2024 18:24:42,Dividend,1
29-Oct-2024 18:03:52,29-Oct-2024 18:03:52,Updates,1
14-Aug-2024 15:51:04,14-Aug-2024 15:51:04,Record Date,1
20-May-2024 16:54:44,20-May-2024 16:54:44,Dividend,1
20-May-2024 16:47:56,20-May-2024 16:47:56,Bonus,1
08-Mar-2024 13:01:16,08-Mar-2024 13:01:16,Dividend,1
01-Mar-2024 15:24:30,01-Mar-2024 15:24:30,Record Date,1
08-Nov-2023 16:17:34,08-Nov-2023 16:17:34,Record Date,1
08-Nov-2023 16:12:03,08-Nov-2023 16:12:03,Dividend,1
10-Aug-2023 16:21:49,10-Aug-2023 16:21:49,Book Closure,1
10-Aug-2023 16:18:37,10-Aug-2023 16:18:37,Record Date,1
24-May-2023 18:21:00,24-May-2023 18:21:00,Dividend,1
24-May-2023 18:19:29,24-May-2023 18:19:29,Outcome of Board Meeting,1
10-Feb-2023 16:48:22,10-Feb-2023 16:48:22,Record Date,1
10-Feb-2023 16:42:00,10-Feb-2023 16:42:00,Dividend,1
10-Feb-2023 16:41:03,10-Feb-2023 16:41:03,Outcome of Board Meeting,1
10-Nov-2022 14:50:00,10-Nov-2022 14:50:00,Record Date,1
10-Nov-2022 14:43:03,10-Nov-2022 14:43:03,Dividend,1
10-Nov-2022 14:42:00,10-Nov-2022 14:42:00,Dividend,1
10-Nov-2022 14:41:58,10-Nov-2022 14:41:58,Outcome of Board Meeting,1
07-Sep-2022 13:21:21,07-Sep-2022 13:21:21,Book Closure,1
07-Sep-2022 13:19:27,07-Sep-2022 13:19:27,Record Date,1
29-Aug-2022 17:52:39,29-Aug-2022 17:52:39,General updates,1
29-Aug-2022 17:51:09,29-Aug-2022 17:51:09,General updates,1
27-May-2022 16:14:26,27-May-2022 16:14:26,Dividend,1
27-May-2022 16:14:24,27-May-2022 16:14:24,Outcome of Board Meeting,1
11-Feb-2022 15:06:38,11-Feb-2022 15:06:38,Record Date,1
11-Feb-2022 15:00:34,11-Feb-2022 15:00:34,Dividend,1
10-Nov-2021 15:42:25,10-Nov-2021 15:42:25,Record Date,1
10-Nov-2021 15:38:22,10-Nov-2021 15:38:22,Dividend,1
03-Nov-2021 16:01:31,03-Nov-2021 16:01:31,Updates,1
31-Aug-2021 14:58:14,31-Aug-2021 14:58:14,Record Date,1
31-Aug-2021 14:56:58,31-Aug-2021 14:56:58,Book Closure,1
21-Jun-2021 15:38:23,21-Jun-2021 15:38:23,Dividend,1
21-Jun-2021 15:35:37,21-Jun-2021 15:35:37,Outcome of Board Meeting,1
10-Jun-2021 16:45:46,10-Jun-2021 16:45:46,Updates,1
11-Feb-2021 16:56:48,11-Feb-2021 16:56:48,Record Date,1
11-Feb-2021 16:44:40,11-Feb-2021 16:44:40,Dividend,1
11-Feb-2021 16:32:23,11-Feb-2021 16:32:23,Outcome of Board Meeting,1
05-Feb-2021 17:47:07,05-Feb-2021 17:47:07,Updates,1
04-Sep-2020 19:30:03,04-Sep-2020 19:30:03,Record Date,1
04-Sep-2020 19:27:13,04-Sep-2020 19:27:13,Book Closure,1
26-Jun-2020 19:31:00,26-Jun-2020 19:31:00,Dividend,1
19-Jun-2020 14:51:00,19-Jun-2020 14:51:00,Updates,1
10-Feb-2020 18:05:00,10-Feb-2020 18:05:00,Record Date,1
10-Feb-2020 17:35:00,10-Feb-2020 17:35:00,Dividend,1
03-Feb-2020 17:08:00,03-Feb-2020 17:08:00,Updates,1
23-Jul-2019 18:21:00,23-Jul-2019 18:21:00,AGM/Book Closure,1
27-May-2019 19:22:00,27-May-2019 19:22:00,Dividend,1
09-May-2019 17:51:00,09-May-2019 17:51:00,Trading Window,1
12-Feb-2019 18:34:00,12-Feb-2019 18:34:00,Record Date,1
12-Feb-2019 16:16:00,12-Feb-2019 16:16:00,Dividend,1
28-Jan-2019 12:29:00,28-Jan-2019 12:29:00,Trading Window,1
21-Aug-2018 20:47:00,21-Aug-2018 20:47:00,Book Closure,1
28-May-2018 17:57:00,28-May-2018 17:57:00,Dividend,1
09-Feb-2018 19:19:00,09-Feb-2018 19:19:00,Record Date,1
09-Feb-2018 19:01:00,09-Feb-2018 19:01:00,Bonus,1
09-Feb-2018 19:00:00,09-Feb-2018 19:00:00,Dividend,1
24-Aug-2017 20:32:00,24-Aug-2017 20:32:00,Book Closure,1
29-May-2017 17:21:00,29-May-2017 17:21:00,Dividend,1
31-Jan-2017 14:27:00,31-Jan-2017 14:27:00,Date of payment of dividend,1
31-Jan-2017 14:23:00,31-Jan-2017 14:23:00,Record Date,1
31-Jan-2017 14:13:00,31-Jan-2017 14:13:00,Dividend,1
28-Nov-2016 14:47:00,28-Nov-2016 14:47:00,Bonus,1
25-Aug-2016 17:41:00,25-Aug-2016 17:41:00,AGM/Book Closure,1
27-May-2016 17:21:00,27-May-2016 17:21:00,Dividend,1
12-Jan-2016 13:17:00,12-Jan-2016 13:17:00,Dividend,1
30-Dec-2015 11:51:00,30-Dec-2015 11:51:00,Record Date,1
26-Aug-2015 11:11:00,26-Aug-2015 11:11:00,Date of payment of dividend,1
26-Aug-2015 11:09:00,26-Aug-2015 11:09:00,AGM/Book Closure,1
29-May-2015 17:06:00,29-May-2015 17:06:00,Dividend,1
19-Mar-2015 17:13:00,19-Mar-2015 17:13:00,Date of payment of dividend,1
19-Mar-2015 17:09:00,19-Mar-2015 17:09:00,Dividend,1
10-Mar-2015 17:32:00,10-Mar-2015 17:32:00,Record Date,1
26-Aug-2014 13:36:00,26-Aug-2014 13:36:00,Date of payment of dividend,1
26-Aug-2014 13:36:00,26-Aug-2014 13:36:00,AGM/Book Closure,1
28-May-2014 09:20:00,28-May-2014 09:20:00,Dividend,1
21-Mar-2014 17:28:00,21-Mar-2014 17:28:00,Dividend,1
14-Mar-2014 09:00:00,14-Mar-2014 09:00:00,Record Date,1
28-Jan-2014 12:52:00,28-Jan-2014 12:52:00,Dividend,1
28-Jan-2014 12:52:00,28-Jan-2014 12:52:00,Date of payment of dividend,1
21-Jan-2014 10:00:00,21-Jan-2014 10:00:00,Record Date,1
23-Aug-2013 13:44:00,23-Aug-2013 13:44:00,AGM/Book Closure,1
27-May-2013 10:24:00,27-May-2013 10:24:00,Dividend,1
13-Mar-2013 17:00:00,13-Mar-2013 17:00:00,Dividend,1
06-Mar-2013 18:12:00,06-Mar-2013 18:12:00,Record Date,1
18-Jan-2013 12:13:00,18-Jan-2013 12:13:00,Dividend,1
11-Jan-2013 10:04:00,11-Jan-2013 10:04:00,Record Date,1
21-Aug-2012 11:31:00,21-Aug-2012 11:31:00,AGM / Book Closure,1
28-May-2012 14:10:00,28-May-2012 14:10:00,Dividend,1
11-Feb-2012 18:22:00,11-Feb-2012 18:22:00,Record Date,1
11-Feb-2012 17:29:00,11-Feb-2012 17:29:00,Bonus,1
11-Feb-2012 17:19:00,11-Feb-2012 17:19:00,Dividend,1
21-Dec-2011 11:32:00,21-Dec-2011 11:32:00,Date of payment of dividend,1
21-Dec-2011 11:26:00,21-Dec-2011 11:26:00,Record Date,1
21-Dec-2011 11:18:00,21-Dec-2011 11:18:00,Dividend,1
23-Aug-2011 19:17:00,23-Aug-2011 19:17:00,AGM / Book Closure,1
30-May-2011 17:41:00,30-May-2011 17:41:00,Dividend,1
22-Dec-2010 19:37:00,22-Dec-2010 19:37:00,Record Date,1
22-Dec-2010 19:34:00,22-Dec-2010 19:34:00,Dividend,1
30-Aug-2010 16:28:00,30-Aug-2010 16:28:00,Date of payment of dividend,1
26-Aug-2010 10:27:00,26-Aug-2010 10:27:00,AGM/Book Closure,1
26-May-2010 16:36:00,26-May-2010 16:36:00,Dividend,1
01-Feb-2010 09:11:00,01-Feb-2010 09:11:00,Record Date/Others,1
30-Jan-2010 15:54:00,30-Jan-2010 15:54:00,Interim Dividend,1
