exDate,recDate,subject,faceVal
13-Jul-2026 11:59:31,13-Jul-2026 11:59:31,Copy of Newspaper Publication,1
11-Jun-2026 09:10:57,11-Jun-2026 09:10:57,Updates,1
04-Jun-2026 15:06:08,04-Jun-2026 15:06:08,Copy of Newspaper Publication,1
23-May-2026 12:17:32,23-May-2026 12:17:32,Record Date,1
23-May-2026 12:15:33,23-May-2026 12:15:33,Dividend,1
29-May-2025 15:08:47,29-May-2025 15:08:47,Updates,1
17-May-2025 13:33:59,17-May-2025 13:33:59,Record Date,1
17-May-2025 13:24:41,17-May-2025 13:24:41,Dividend,1
16-Jul-2024 17:11:47,16-Jul-2024 17:11:47,Record Date,1
20-Jun-2024 10:57:47,20-Jun-2024 10:57:47,Updates,1
25-May-2024 12:56:30,25-May-2024 12:56:30,Record Date,1
25-May-2024 12:46:57,25-May-2024 12:46:57,Dividend,1
28-Jul-2023 12:59:49,28-Jul-2023 12:59:49,Copy of Newspaper Publication,1
05-Jul-2023 09:02:05,05-Jul-2023 09:02:05,Updates,1
03-Jul-2023 12:49:45,03-Jul-2023 12:49:45,Record Date,1
03-Jul-2023 12:44:26,03-Jul-2023 12:44:26,Updates,1
20-May-2023 13:37:43,20-May-2023 13:37:43,Dividend Updates,1
20-May-2023 13:23:10,20-May-2023 13:23:10,Dividend,1
05-Jul-2022 14:38:57,05-Jul-2022 14:38:57,General updates,1
04-Jul-2022 16:23:27,04-Jul-2022 16:23:27,Record Date,1
23-May-2022 12:29:41,23-May-2022 12:29:41,Outcome of Board Meeting,1
23-May-2022 12:29:38,23-May-2022 12:29:38,Dividend,1
20-Jul-2021 09:31:44,20-Jul-2021 09:31:44,Dividend Updates,1
19-Jul-2021 16:38:42,19-Jul-2021 16:38:42,Book Closure,1
29-May-2021 20:10:48,29-May-2021 20:10:48,Dividend,1
20-Jun-2020 16:08:00,20-Jun-2020 16:08:00,Copy of Newspaper Publication,1
13-Feb-2020 14:14:00,13-Feb-2020 14:14:00,Updates,1
12-Feb-2020 16:32:00,12-Feb-2020 16:32:00,Record Date,1
12-Feb-2020 16:25:00,12-Feb-2020 16:25:00,Dividend,1
25-Jul-2019 09:56:00,25-Jul-2019 09:56:00,AGM/Book Closure,1
27-May-2019 09:29:00,27-May-2019 09:29:00,Dividend,1
30-Jul-2018 12:51:00,30-Jul-2018 12:51:00,AGM/Book Closure,1
04-Jul-2018 12:44:00,04-Jul-2018 12:44:00,Updates,1
26-May-2018 15:19:00,26-May-2018 15:19:00,Dividend,1
21-Aug-2017 11:32:00,21-Aug-2017 11:32:00,AGM/Book Closure,1
26-May-2017 18:16:00,26-May-2017 18:16:00,Dividend,1
28-May-2016 14:29:00,28-May-2016 14:29:00,Outcome of Board Meeting,1
10-Mar-2016 13:00:00,10-Mar-2016 13:00:00,Dividend,1
02-Mar-2016 15:06:00,02-Mar-2016 15:06:00,Record Date,1
08-Aug-2015 13:00:00,08-Aug-2015 13:00:00,Bonus,1
20-Jul-2015 14:46:00,20-Jul-2015 14:46:00,AGM/Book Closure,1
23-May-2015 15:20:00,23-May-2015 15:20:00,Date of payment of dividend,1
23-May-2015 15:17:00,23-May-2015 15:17:00,Dividend,1
17-Jul-2014 12:28:00,17-Jul-2014 12:28:00,Date of payment of dividend,1
16-Jul-2014 18:36:00,16-Jul-2014 18:36:00,AGM/Book Closure,1
26-May-2014 08:32:00,26-May-2014 08:32:00,Dividend,1
01-Jul-2013 14:48:00,01-Jul-2013 14:48:00,Date of payment of dividend,1
01-Jul-2013 14:40:00,01-Jul-2013 14:40:00,AGM/Book Closure,1
21-May-2013 09:48:00,21-May-2013 09:48:00,Dividend,1
02-Jul-2012 14:58:00,02-Jul-2012 14:58:00,Date of payment of dividend,1
02-Jul-2012 10:07:00,02-Jul-2012 10:07:00,AGM / Book Closure,1
12-May-2012 16:22:00,12-May-2012 16:22:00,Dividend,1
27-May-2011 14:47:00,27-May-2011 14:47:00,AGM / Book Closure,1
23-May-2011 08:54:00,23-May-2011 08:54:00,Dividend,1
23-Jun-2010 12:49:00,23-Jun-2010 12:49:00,AGM/Book Closure,1
24-May-2010 09:05:00,24-May-2010 09:05:00,Dividend,1
17-Aug-2009 13:28:00,17-Aug-2009 13:28:00,Outcome of AGM,1
08-Jun-2009 10:04:00,08-Jun-2009 10:04:00,AGM/Book Closure,1
08-Jun-2009 09:17:00,08-Jun-2009 09:17:00,Dividend,1
08-Jun-2009 09:13:00,08-Jun-2009 09:13:00,Bonus,1
12-Jun-2008 16:05:00,12-Jun-2008 16:05:00,AGM/Book Closure,1
09-Jun-2008 09:40:00,09-Jun-2008 09:40:00,Dividend,1
03-Sep-2007 13:19:00,03-Sep-2007 13:19:00,Outcome of AGM,1
23-May-2007 18:22:00,23-May-2007 18:22:00,Split of equity shares,1
19-Mar-2007 09:31:00,19-Mar-2007 09:31:00,Outcome of Board Meeting,1
04-Sep-2006 00:00:00,04-Sep-2006 00:00:00,Outcome of AGM,1
08-Aug-2006 00:00:00,08-Aug-2006 00:00:00,AGM/Book Closure,1
19-Jun-2006 00:00:00,19-Jun-2006 00:00:00,Dividend,1
16-Jun-2005 00:00:00,16-Jun-2005 00:00:00,Date of AGM/Book Closure,1
23-May-2005 00:00:00,23-May-2005 00:00:00,Dividend,1
