exDate,recDate,subject,faceVal
01-Jun-2026 12:53:06,01-Jun-2026 12:53:06,Record Date,1
20-Apr-2026 15:41:55,20-Apr-2026 15:41:55,Dividend,1
20-Apr-2026 15:38:31,20-Apr-2026 15:38:31,General Updates,1
14-Jan-2026 13:50:01,14-Jan-2026 13:50:01,Copy of Newspaper Publication,1
13-Jan-2026 14:48:38,13-Jan-2026 14:48:38,Record Date,1
13-Jan-2026 14:18:21,13-Jan-2026 14:18:21,Dividend,1
13-Jan-2026 14:16:17,13-Jan-2026 14:16:17,Outcome of Board Meeting,1
30-Apr-2025 12:56:21,30-Apr-2025 12:56:21,Copy of Newspaper Publication,1
25-Apr-2025 15:31:52,25-Apr-2025 15:31:52,Record Date,1
26-Apr-2024 14:49:53,26-Apr-2024 14:49:53,Record Date,1
26-Apr-2024 14:13:24,26-Apr-2024 14:13:24,Record Date,1
26-Apr-2024 13:28:28,26-Apr-2024 13:28:28,Dividend,1
11-May-2023 19:14:29,11-May-2023 19:14:29,Revised Record date,1
28-Apr-2023 16:36:33,28-Apr-2023 16:36:33,Record Date,1
24-Apr-2023 15:16:16,24-Apr-2023 15:16:16,Outcome of Board Meeting,1
24-Apr-2023 13:42:20,24-Apr-2023 13:42:20,Dividend,1
02-Jun-2022 17:59:53,02-Jun-2022 17:59:53,Record Date,1
25-May-2022 19:26:00,25-May-2022 19:26:00,General updates,1
25-May-2022 17:54:08,25-May-2022 17:54:08,Dividend,1
25-May-2022 17:54:07,25-May-2022 17:54:07,Outcome of Board Meeting,1
04-May-2018 17:01:00,04-May-2018 17:01:00,Dividend Updates,1
20-Jul-2017 13:30:00,20-Jul-2017 13:30:00,Updates,1
15-Oct-2015 15:42:00,15-Oct-2015 15:42:00,Allotment of Securities,1
30-Jun-2015 14:06:00,30-Jun-2015 14:06:00,Annual General Meeting Updates,1
15-May-2015 10:12:00,15-May-2015 10:12:00,AGM/Book Closure,1
14-May-2015 20:27:00,14-May-2015 20:27:00,Dividend,1
13-May-2014 14:44:00,13-May-2014 14:44:00,Outcome of Board Meeting,1
09-May-2014 09:36:00,09-May-2014 09:36:00,Results/Others,1
31-Jan-2014 16:36:00,31-Jan-2014 16:36:00,Dividend,1
23-Jan-2014 10:08:00,23-Jan-2014 10:08:00,Record Date,1
23-Jan-2014 10:00:00,23-Jan-2014 10:00:00,Results/Dividend,1
27-Jun-2013 08:48:00,27-Jun-2013 08:48:00,Dividend Updates,1
11-Jun-2013 09:04:00,11-Jun-2013 09:04:00,Updates,1
07-May-2013 20:08:00,07-May-2013 20:08:00,AGM/Book Closure,1
29-Apr-2013 15:16:00,29-Apr-2013 15:16:00,Dividend,1
27-Jun-2012 20:20:00,27-Jun-2012 20:20:00,Date of payment of dividend,1
06-Jun-2012 14:35:00,06-Jun-2012 14:35:00,Date of payment of dividend,1
14-May-2012 14:28:00,14-May-2012 14:28:00,AGM / Book Closure,1
05-May-2012 16:12:00,05-May-2012 16:12:00,Dividend,1
13-Jun-2011 16:33:00,13-Jun-2011 16:33:00,Dividend,1
12-May-2011 13:04:00,12-May-2011 13:04:00,AGM / Book Closure,1
30-Apr-2011 17:46:00,30-Apr-2011 17:46:00,Dividend,1
15-Jun-2010 13:57:00,15-Jun-2010 13:57:00,Date of payment of dividend,1
07-Jun-2010 10:12:00,07-Jun-2010 10:12:00,AGM/Book Closure,1
30-Apr-2010 18:59:00,30-Apr-2010 18:59:00,Dividend,1
18-Jun-2009 14:15:00,18-Jun-2009 14:15:00,Payment of Dividend,1
15-Jun-2009 12:54:00,15-Jun-2009 12:54:00,AGM/Book Closure,1
14-May-2009 15:39:00,14-May-2009 15:39:00,Dividend,1
28-May-2008 18:07:00,28-May-2008 18:07:00,Payment of Dividend,1
05-May-2008 12:06:00,05-May-2008 12:06:00,AGM/Book Closure,1
30-Apr-2008 13:52:00,30-Apr-2008 13:52:00,Dividend,1
07-May-2007 16:35:00,07-May-2007 16:35:00,AGM/Book Closure,1
07-May-2007 16:30:00,07-May-2007 16:30:00,Payment of Dividend,1
30-Apr-2007 12:54:00,30-Apr-2007 12:54:00,Dividend,1
22-May-2006 00:00:00,22-May-2006 00:00:00,AGM/Book Closure,1
04-May-2006 00:00:00,04-May-2006 00:00:00,Dividend,1
20-Jun-2005 00:00:00,20-Jun-2005 00:00:00,Payment of Dividend,1
19-May-2005 00:00:00,19-May-2005 00:00:00,AGM/Book Closure,1
18-May-2005 00:00:00,18-May-2005 00:00:00,Dividend,1
