bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,intimationType,ixbrl,ixbrlFileSize,meetingType,oriiginalMeetingDate,proposedMeetingDate,symbol,company_name,bm_source
RACE,10-Sep-2025,Board Meeting Intimation,RACE ECO CHAIN LIMITED has informed the Exchange about Board Meeting to be held on 10-Sep-2025 to consider Scheme of arrangement.,-,06-Sep-2025 21:11:56,Race Eco Chain Limited,INE084Q01012,00:00:03,06-Sep-2025 21:11:59,6.44 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_65988_1524540_06092025091145_WEB.xml,,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_65988_06092025211145_iXBRL_WEB.html,2.14 KB,,,,,,
RACE,11-Feb-2025,Financial Results,"To consider and approve the financial results for the period ended December 31, 2024",-,04-Feb-2025 14:58:36,Race Eco Chain Limited,INE084Q01012,00:00:00,04-Feb-2025 14:58:36,,https://nsearchives.nseindia.com/corporate/RACEECOCHAIN_04022025145806_Intimation.pdf,,,,,,,,,
RACE,01-Apr-2026,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding Outcome of Board Meeting held on April 01, 2026 for the forfeiture of the Convertible Warrants",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,12-Nov-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on November 12, 2024.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,12-Feb-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on February 12, 2024 for the approval of the Unaudited Financial results for the December, 2023 and other matters.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,07-Jun-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding the revision in the outcome of the Board meeting held on Jun 05, 2024, Pls find enclosed revised Outcome.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,05-Jun-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on Jun 05, 2024 or the approval of the preferential Issue which is subject the Approval of the Shareholders in the AGM sechduel to be held on 03rd July, 2024",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,04-Sep-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on September 04, 2024.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,03-Oct-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding Outcome of Board Meeting held on October 03, 2024 and aquisition of 51.02% stake of Silverline Eco Thrive Limited.pursuant to the above acquisition of shares, M/s. Silverline Eco Thrive Limited will become a Subsidiary of the Company with 51.02% ownership stake.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,01-Oct-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on October 01, 2024 for the issuance of the Warrants.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,12-Aug-2023,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding Outcome of Board Meeting held on August 12, 2023. approved the Un-Audited Financial results for the Quarter ended on 30th June, 2023",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,07-Nov-2023,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on November 06, 2023. approved the Unaudited Standalone and Financial Results for the Half year ended on 30-09-2023, Later on we came to know that there is some clerical mistake in the Cash Flow Statement. The rectified Standalone and Consolidated Cash Flow Statement is enclosed herewith for the half year ended on 30th September, 2023.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,06-Nov-2023,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding Outcome of Board Meeting held on November 06, 2023.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,20-Feb-2026,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding Outcome of Board Meeting held on February 20, 2026.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,26-Sep-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on September 26, 2024 regarding Allotment of the Equity Shares on Preferential Basis",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,13-Aug-2024,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on August 13, 2024.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
RACE,30-Jun-2023,Outcome of Board Meeting,"Race Eco Chain Limited has informed the Exchange regarding  Board meeting held on Jun 30, 2023.",,,Race Eco Chain Limited,INE084Q01012,,,,,,,,,,,RACE,,announcements
