exDate,recDate,subject,faceVal
10-Jul-2026 13:27:15,10-Jul-2026 13:27:15,Record Date,1
20-Apr-2026 19:33:53,20-Apr-2026 19:33:53,Dividend,1
02-Jul-2025 19:15:25,02-Jul-2025 19:15:25,Record Date,1
28-Apr-2025 16:39:33,28-Apr-2025 16:39:33,Dividend,1
28-Apr-2025 16:33:03,28-Apr-2025 16:33:03,Dividend,1
05-Jul-2019 08:27:00,05-Jul-2019 08:27:00,Book Closure,1
09-May-2019 16:18:00,09-May-2019 16:18:00,Dividend,1
03-Jul-2018 11:16:00,03-Jul-2018 11:16:00,Book Closure,1
03-May-2018 15:52:00,03-May-2018 15:52:00,Dividend,1
03-May-2018 15:25:00,03-May-2018 15:25:00,Outcome of Board Meeting,1
12-Jul-2017 11:03:00,12-Jul-2017 11:03:00,AGM/Book Closure,1
12-May-2017 15:38:00,12-May-2017 15:38:00,Dividend,1
